Crash_ID,Damaged_Property
13718097,UTILITY POLE 376236
13718102,WOOD POLE #302485
13718344,ROCK/WOOD FENCE
13718348,TREES
13718352,POLE - 317685......WOOD - 317678/317672
13718358,PARKING METER
13718464,BRICK MAILBOX
13718485,DIRECTION SIGN
13718590,LIGHT POLE 384212
13718681,GUARDRAIL DAMAGE
13718695,LANDSCAPING
13718700,BUSHES/ORDERING MECHANISM
13718700,ROAD WORKS SIGN
13718785,PEDESTRIAN CONTROL DEVICE
13718785,VEHICLE DIRECTIONAL SIGN
13718791,GUARDRAIL DAMAGE
13718792,DAMAGE TO HOTEL SIGN
13718802,STREET LIGHT
13719148,METAL LIGHT POLE 372812
13719359,GUARDRAIL AND ROCKWALL IN FRONT
13719359,COMMUNITY MAIL-BOX
13719527,DAMZGE TO REAR OF HOUSE
13719534,RAN OVER BUSH/HIT TOWING COMPANY SIGN
13719806,UTILITY POLE
13719809,SIGNS
13719817,MAILBOX
13720000,BARRIER WALLS ON FLYOVER
13720005,GUARDRAIL
13720008,DAMGED STROLLER
13720120,DAMAGE TO CHAIN LINK FENCE/ TREE
13720120,DAMAGED CABLE BOX
13720120,DAMAGE TO CHAIN LINK FENCE
13720406,GUARD RAIL
13720408,"UTILITY POLE 271023, 270964"
13720419,BICYCLE RACK AND SHRUBBERY
13720454,SILVER FIRE HYDRANT KNOCKED OFF BASE
13721552,BLUE METAL CAR GUARD RAIL ABOUT 12 FEET
13722327,WATER HYDRANT
13722446,WOOD FENCE
13722449,POWER SUPPLY BOX
13722450,UNDERGROUND PHONE CABLE
13722450,YARD/FENCE
13722571,RETAINER WALL
13722742,"BUILDING OFFICE ""C"""
13722745,WATER GUARD BARRIER
13722867,UTILITY POLE
13723032,FENCE & MAILBOX
13723039,US MAIL BOXES
13723042,PRIVATE PROPERTY # 2116
13723043,30 MOH SPEED LIMIT SIGN
13724809,POLE #368922
13724824,DAMAGE TO FENCE
13724922,PAINT TRANSFER FROM UMIT 1 TO GUARD RAIL
13726348,GUARD RAIL CRASH BUMPER AND 1 POST
13726355,TREE
13726361,GUARDRAIL
13726443,FIRE HYDRANT
13726448,FENCE AND TREE
13726519,EXTERIOR WALL DESTROYED 111 C RAMBLE LN
13726526,GUARD RAIL
13726612,CONCRETE DAMAGE ON MEDIAN
13726612,TRAFFIC SIGN
13726614,20 FT COLLAPSABLE PLASTIC GUARDRAIL
13727865,FIRE HYDRANT
13727883,FENCE AND TREE
13731910,STONE PILLAR IN DRIVE-THRU
13732029,PEDESTRIAN WALKING SIGNAL/SCHOOL ZONE/CE
13735898,GUARD RAIL DAMAGE
13736034,GUARDRAIL
13736039,BRICK PILLAR WALL SUPPORT
13736046,HOUSE
13736210,GUARD RAIL
13736212,BUSHES AND POLE
13736212,SIGN AND LANDSCAPING
13738414,DAMAGED CHAIN FENCE
13738448,MULTIPLE SHRUBS AND TREES RAN OVER
13739082,METAL YIELD SIGN
13739086,APPROXIMATELY 100 FEET GUARDRAIL
13739093,HEIGHT REQUIREMENT SIGN FOR NB MOPAC BRI
13739301,GARAGE DOOR AND WALL
13739639,GOUGED PAVEMENT.
13739655,FENCE DAMAGED AT SB SIDE
13740240,TREE BRANCH SCRAPED
13741063,60' GUARD RAIL
13741064,INTERSTATE 35 SIGN NUMBER 397274
13742230,LIGHT POLE #367511
13742233,30' GUARD RAIL
13742233,TREE/ELECTRICAL LIGHTS
13742390,SIGN IN PARKING LOT AND BUILDING DAMAGED
13743370,FRONT OF BUILDING WAS STRUCK BY VEHICLE
13743370,LIGHT POLE #358995
13743370,NO PARKING SIGN
13743370,FENCE
13743373,GUIDEWIRE TO POLE #211520
13743374,HOUSE STRUCTURE DAMAGE
13743611,YARD/FENCE/HOUSE
13743611,AUSTIN ENERGY POLE
13744219,BRIDGE SUPPORT PILLAR
13744378,MAILBOX
13745454,ELECTRIC POLE #351858/CKT809
13745876,DAMAGE TO NORTH WALL OF 3502 CATALINA DR
13746040,DAMAGED LIGHT POLE# 384640
13746040,DESTROYED MAILBOX
13746101,LARGE TREE IN YARD
13747347,CHAIN LINK FENCE
13748013,FIBER OP COMM CABLE
13748013,BROKEN HIGH POWER CABLE
13748013,BROKEN UTILITY POLES
13749075,GUARDRAIL RAIL DAMAGE
13749077,SHARED FENCE
13750557,CITY BUILDING AT 11280 N IH 35 SVRD SB
13750819,10' GUARDRAIL
13750890,GUARDRAIL
13751246,163' OF GUARD RAIL DAMAGE
13751298,20 FT GUARDRAIL DAMAGE
13751323,APARTMENT FENCE DAMAGE
13751324,MULTIPLE TREES
13751388,15' GUARD RAIL DAMAGE
13751401,DAMAGE TO GUARD RAIL
13753182,TRAFFIC LIGHT POLE
13754841,TOLL GANTRY AND CAMERA
13755791,ELECTRIC POLE #262684
13755901,TRAFFIC REFLECTOR POLE
13755937,TREE
13756121,MAIL BOX HIT AND KNOCKED OVER
13756588,BRICK COLUMN ON N CURBLINE
13756651,MAILBOX
13756723,GUARD RAIL
13762163,WALL DAMAGE TO SCHLOTZSKY
13762222,STOP SIGN
13762222,3 FOOT MARKER POLE
13762329,SIGNS KNOCKED OVER
13762348,STREET AND STOP SIGN
13762348,STREET SIGN READING HIGHWAY 45 EAST
13762378,CHAINLINK FENCE RAN OVER BEHIND SCHOOL
13762392,MINOR SCRAPE
13762420,APT BLDG AND A/C UNIT
13763821,CENTER GUARDRAIL DIVIDER
13764392,STREET SIGN
13764488,GARBAGE CAN
13764610,LIGHT POLE #363447
13764787,BRICK WALL
13764973,POLE #272104 / #272074
13764973,GAS LINE AT HOUSE # 4505 / #4503
13764973,FENCE
13764973,FENCE
13765104,METAL LIGHT POLE NUMBER 356961
13765361,SAFETY BARRIER AT TOLL BOOTH
13765938,RESIDENTIAL FENCE
13766287,PATIO OVER HANG
13766287,CHAIN LINK FENCE
13766326,STOP SIGN
13766397,"TO THE STONE MAILBOX, $2000"
13767416,STONE WALL AND LANDSCAPING DAMAGE.
13767454,LIGHT POLE DOWN
13767512,TELEPHONE POLE DESTROYED #238366
13767529,POWER POLE #283351
13767529,FIRE HYDRANT
13767564,GUARD RAIL
13767750,30FT GUARDRAIL
13768021,50' METAL GUARDRAIL
13769328,TRIANGULAR STOPPING BARRICADE
13769412,UTILITY POLE #211737
13769696,BROWN LIGHT POLE
13772907,WIRE BARRIER
13773147,CARPORT SUPPORT BEAM
13773372,PYLON
13773373,CONCRETE CURB
13773417,METAL LAMP/LIGHT POLE
13773551,TREE
13773673,FIRE HYDRANT
13773673,STREET SIGN
13773708,CONCRETE PILLAR AT SCHOOL
13776685,10 FEET OF GUARDRAIL
13776793,METAL FENCE
13776793,MAILBOX
13776795,WOODEN SIGN
13776796,TREE
13776797,TELEPHONE POLE
13776855,MAILBOX
13777177,THE WALL OF BUILDING
13777179,STREET SIGN
13777335,TRAFFIC SIGNAL POLE
13777439,UTILITY POLE
13777441,BRICK MAILBOX
13777498,IRON FENCE
13777583,GUARD RAIL SPLIT INTO TWO SECTIONS
13777600,DAMAGE TO EXTERIOR BRICK OF RESIDENCE.
13777640,STASSNEY OVERPASS (UNDERSIDE OF IT)
13778909,STREET SIGN
13778910,FENCE (IRON AND CHAIN LINK)
13779328,POWER LINES
13781244,LIGHT POLE #394787
13781410,LANDSCAPING
13781530,BROKEN MAILBOX
13781530,DAMAGED FENCE/SPRINKLER SYSTEM
13781530,DAMAGED TREES
13781530,"BROKEN BENCH, TREES, BRICK WALL"
13781629,LAND SCAPE ROCK
13782236,STREET SIGN
13783967,GUARD RAIL
13784324,STONE WALL
13784545,STREET SIGN  DO NOT ENTER
13784573,LANDSCAPE BARRIER & PIPE COVER
13784620,CITY/COUNTY/ STATE-STOP SIGN
13784707,30 FEET OF GUARDRAIL
13784833,FRONT YARD
13786633,NO PARKING SIGN BENT.
13786633,UTILITY POLE 223837 HIT.
13786633,MAIL BOX DESTROYED. RETAINING WALL DMGD
13788306,MAJOR RIGHT SIDE HOUSE DAMAGE
13790582,SEVERAL FEET OF FENCE DAMAGED
13790637,DAMAGE TO BRICK BUILDING
13790848,YELLOW BUMPER GUARDRAIL DAMAGED
13790883,N MOPAC HWY SIGN
13790900,RESIDENCE WALL
13790934,GUARD RAIL
13790957,PORCH SUPPORT BEAMS
13790957,STREET SIGN
13791014,LIGHT POLE #366128
13792074,PARKING LOT LIGHT POLE
13792174,GUARD RAIL
13792183,FRONT YARD - LANDSCAPE
13792403,STOP SIGN
13792403,FENCE
13792461,TX DOT SIGN
13792563,DAMAGE TO GARAGE DOOR.
13792570,METAL POLE RAIL AND BUSHES
13792579,PEDESTRIAN CONTROL SIGNAL
13792589,CHAIN LINKED FENCE AND LANDSCAPE
13794986,ELECTRICAL BOX WIRES EXPOSED
13794986,BRICK MAIL BOX - DESTROYED
13795113,ABOUT 20 FEET OF GAURDRAIL DAMAGED
13795156,AUSTIN UTILITY POLE #274591 SNAPPED
13795504,WOOD FENCE
13795869,UTILITY LIFT
13795870,COA LIGHT POLE #238112
13795890,FIRE HYDRANT
13795890,HOUSE
13795928,CRASH BARRIER
13797088,WINDSOR BICYCLE GRAY
13797137,LIGHT POLE #360244
13797454,UTILITY POLE 218482
13797741,CONCRETE BARRIXADE
13797798,GUARD RAIL DAMAGE APPRIX 30 FT
13799081,LIGHT POLE ADN TREE IN PRIVATE PROPERTY
13799168,TRASH ON SIDEWALK
13799245,GUARDRAILS
13800345,30 FT OF GUARD RAIL ON MOPAC SERVICE ROA
13800919,TRAFFIC SIGNAL POLE
13802515,UTILITY POLE 248884
13802950,LIGHT POLE
13802984,"PALM TREE, LARGE TREE HOLDER"
13802998,SUPPORT WIRE LIGHT POLE
13803007,SCHOOL ZONE SIGN
13803047,"""ONE WAY"" SIGN"
13803267,TREE
13805462,ATT PHONE LINES BOXES (3)
13805514,STOP SIGN
13805514,POWER POLE #299959
13805543,SOUTH SIDE WALL OF RESIDENCE AND AC UNIT
13805572,EXIT SIGN AND GAURD RAIL
13805734,ABOUT 10' SECTION OF 6' TALL WOOD FENCE
13805734,ABOUT 20' OF 4'HIGH CHAIN LINK FENCE
13805772,YARD DAMAGE/LANDSCAPE
13805856,POLE # 400001
13805897,NO PARKING SIGN
13805945,CONCRETE BARRIER
13806054,GUARD RAIL AT SPLIT
13806097,PEDESTRIAN CROSS SIGNAL
13806120,LANDSCAPING
13806174,APT 2146
13806190,METAL POLE
13806305,"CHAIN LINK FENCE, TREE"
13807887,FENCELINE
13807887,TIMEWARNER CABLE BOX
13808036,SKATEBOARD
13808107,"SIGN, FIRE HYDRANT"
13808242,ONE WAY SIGN
13808430,UTILITY POLE #263570
13808430,UTILITY POLE # LF14436
13808432,STOP SIGN
13809779,INSIDE LANE GUARD RAIL DAMAGE
13810030,UTILITY POLE
13810215,CAP METRO RENTAL BICYCLE
13810216,MAILBOX
13810361,LIGHT POLE #340982
13810362,PROPER SPLIT BARRICADE
13810405,7-11 SIGN
13810405,ELECTRIC POLE
13810430,"HANDI CAP SIGN, TREE"
13810459,"FIRE HYDRANT, POWER POLE 225925"
13810483,PEDESTRIAN CROSSING SIGN
13810507,"SHRUBBERY, LANDSCAPING"
13810513,ROCK LANDSCAPING
13812343,PARKING CURB
13812468,LIGHT POLE
13812543,APT BUILDING 10 (EMILY PALMER - MANAGER)
13814034,FENCING AND PVC PIPING
13814034,METAL GUARD RAIL
13817659,2015 LEAR LN FENCE AND GARAGE TO HOUSE
13817659,"GAS PIPELINE AT 2015 LEAR LN AUSTIN, TX"
13817659,HOME GARAGE DOOR AT 7500 ARBOLEDA CV
13818188,STONE MAIL BOX
13818270,DAMAGE TO MAACO SIGN AND ALSO GATE/FENCE
13818279,GUARD RAIL DAMAGE
13818280,20 FEET OF GUARD RAIL
13818317,GUARDRAIL & WOODEN POST (2 SECTIONS)
13818428,RESIDENTIAL SIGN CONCRETE
13819756,15-20 FT OF GUARDRAIL DAMAGED IN CRASH
13821561,CEMENT POST
13821625,DAMAGED WALL NEAR THE ENTRANCE OF THE PR
13821700,POWER POLE
13821737,ONE WAY SIGN
13821963,WASHING MACHINE
13821987,MAILBOX RIPPED FROM GROUNDING BOLTS
13821988,FRONT ENTRANCE BRICK WALL
13821998,DAMAGE TO APT SIGN AND LAWN
13822087,GUARD RAIL DAMAGE
13822864,ELECTRICAL POLE WIRE #207195
13823121,ROADWAY SIGN
13823121,GUARD RAILING AROUND BUSINESS
13823122,DAMAGE TO FENCE AND TREE
13823734,CHAIN LINK FENCE
13823926,EXTERIOR WALL OF HOUSING UNIT
13823934,TRAFFIC SIGN
13825562,EXIT GATE TO GARAGE
13825747,LIGHT UTILITY BOX
13825828,9416 QUAIL MEADOW DR
13825890,FENCE
13825904,LIGHT POLE
13825939,CURB SIDE FLOWER BOX
13828397,SERVICE STATION SIGN EXIT 248
13828397,GUARDRAIL 30 FT.
13828458,METAL FENCE/ BRICK POST
13828634,GUARDRAIL DAMAGE
13828715,WOOD FENCE
13828761,KEY CODE BOX AT GATE
13829051,LANDSCAPING/POLE
13829051,SIGN/LANDSCAPING
13829204,GUARD RAIL
13829542,STREET SIGN AND TREE
13829553,TREE
13831330,BLIND PEOPLE CROSSING SIGN
13831810,REFLECTOR SIGN
13831854,HOLE IN WALL
13833494,ONE-WAY ROAD SIGN
13833494,STREET LIGHT #387618
13833542,2 WOODEN POSTS
13833928,GUARD RAIL
13834055,TIRE RUTS IN LAWN
13834113,STEEL RAILINGS UP-ROOTED AND BROKEN
13835164,LIGHT POLE 232751
13835205,GUARDRAIL
13835206,RAILROAD TRACKS
13835241,SONIC DRIVE THRU
13835301,GUARDRAIL
13835797,UNIT 1 DROVE OVER SIGN.
13835799,30 FEET OF METAL FENCE
13836998,ROAD FURROWING IN SURFACE
13837108,PAVEMENT FURROWING IN ROADWAY
13837240,APPROX 15' OF METAL FENCING
13837559,TRAFFIC LIGHT POLE
13840114,SPEC'S LIQUOR
13840116,GUARD RAIL
13840195,1 AMERICAN QUARTER HORSE
13840538,2 MAILBOX / 2 TREES
13840788,WOODEN FENCE
13841215,40 MPH SPEED LIMIT WITH END SCHOOL ZONE
13842420,WOOD PRIVACY FENCE
13842857,SMALL BROWN DOG
13843178,20 FT GUARD RAIL
13843569,ENERGY POLE #231142
13843754,5' GUARD RAIL
13843767,"""NO PARKING"" SIGN"
13843793,RIGHT SHOULDER GUARDRAIL
13844572,TREE
13844730,RESEDENTIAL FENCE
13845044,PARKING GARAGE COLUMNS
13845213,FIRE HYDRANT/STREET SIGN
13845213,TREE/DECORATIVE BORDER/CURB
13845337,GUARDRAIL
13846200,"LIGHT POLE, CITY OF AUSTIN"
13846403,ROCK AND CONCRETE MAIL BOX
13846403,ROCK AND CONCRETE MAIL BOX
13847014,SIGN
13848375,GUARD RAIL 1900 IH 35 SVRD
13848393,AE POLE 367517
13848457,MEDIAN OR GUARD RAIL  RAMP EB BEN WHITE
13848532,GUARD RAIL ENTRANCE RAMP
13848717,TRAFFIC SIGN IN PARKING LOT
13850677,FENCING
13851731,OUTSIDE GUARDRAIL OF SVRD NB TO SVRD SB
13852389,"BUILD, PORCH, AND SHURBS"
13852389,DAMAGED TRANSFORMER
13852828,FENCE
13852828,COMMUNICATION WIRES DAMAGED
13853084,GUIDE WIRE TELEPHONE POLE 271378
13853118,N IH 35 STREET SIGN
13853366,GUARD RAIL DAMAGE
13854433,TIRES DRUG UP GRASS
13854786,GUARD RAIL 10 FEET
13855129,HIGHWAY SIGN
13855129,LANDSCAPING
13855266,BARB WIRE FENCE
13855497,GARAGE DORR
13855497,ELECTRICAL GROUND TRANSFORMER
13856325,LIGHT POLE 210084 NW CORNER
13857008,FENCE IS DAMAGED. SEVERAL BENT POLES
13858647,"LIGHT POLE, STREET SIGN, GUARD RAIL"
13858769,CONCRETE POLE
13858868,EXTERIOR FENCE
13859001,BUSH AND LARGE TREE RUN OVER
13862064,TELEPHONE POLE CRQCKED
13862308,FENCELINE DAMAGE...AT&T OR CHAPMAN MOTOR
13862308,FENCELINE...CHAPMAN MOTORS OR AT&T
13862491,WOODEN FENCE AND BRICK PILLAR
13862672,TIME WARNER SERVICE CONNECTION
13862672,PEDERNALES ELECTRICAL SERVICE BOX
13862672,SHRUBS 512 394 0552
13862672,SBC/AT&T SERVICE CONNECTION
13862672,SHRUBS 512 276 2786
13865119,PATIO DAMAGED/AC UNIT
13865347,FENCE
13865347,CROSSWALK SIGNAL POST
13865386,GOUGE IN ROADWAY
13865467,"DAMAGE TO TREES, METAL CHAIN LINK FENCE"
13866012,MAILBOX AND GRASS WAS DAMAGED
13866012,MAILBOX AND GRASS WAS DAMAGED
13866012,"MAILBOX, TREE, AND GRASS DAMAGED"
13866225,LIGHT POLE 395404
13866226,CABLE BOXES
13866353,LIGHT POLE
13866355,TRAVIS BUSINESS PARK RETAINING WALL
13866440,GUARDRAIL
13866856,FENCE AND BRICK RETAINING WALL
13866856,FIRE HYDRANT
13866857,FIRE HYDRANT
13868280,GUARD RAIL & POLE
13868321,GUARD RAIL
13868462,STOP SIGN
13877316,SIGN
13889082,STREET SIGN KNOCKED OVER
13889147,LANDSCAPE ON FRONT LAWN
13889196,PLASTIC BARRIERS
13889366,DAMAGE TO BUILDING FROM VEHICLE.
13889486,ELECTRIC/TELEPHONE POLE
13889541,BUILDING
13889542,GUARD RAIL SB INSIDE
13889652,SLIGHT GUARD RAIL DAMAGE
13890427,CHAIN LINK FENCE HIT BY VEHICLE N BENT
13890614,2 SMALL TREES
13890688,TRAFFIC LIGHT
13890774,FRIENDLY MART WINDOWS SMASHED
13890861,APARTMENT BUILDING
13890964,ROADWAY SIGN
13891055,APPROXIMATELY 10 FT OF GUARDRAIL DAMAGE
13891165,FIRE HYDRANT DAMAGED #140606
13891166,STREET SIGN-DIVIDED ROAD SIGN
13891220,30 FT OF GUARD RAIL IS DAMAGED
13891220,PEDESTRIAN STOP/GO LIGHT IS DAMAGED
13891220,ONE WAY SIGN IS BENT OVER
13891297,"TREE,BIKE RACK WATER RECLAIMATION PIPE"
13891299,MAIL BOX; BASKETBALL GOAL
13891327,GUARD RAIL
13891346,FRONT YARD 1304 BRIARCLIFF- PLANTS
13891347,APPROX 30 FEET OF GUARD-RAIL DAMAGE
13891394,ROCK WALL AND GRASS DAMAGE
13891395,YARD
13891395,AUSTIN ENERGY
13891509,12 FT OF GUARD RAIL
13891515,SIGN AND BUSHES
13891531,FIRE HYDRANT
13891575,LIGHT POLE #223287
13891575,FIRE HYDRANT #145
13891647,YELLOW BARRICADES
13891691,"26"" TREK BICYCLE"
13891741,TREE AND SHURBS
13891788,MASONRY MAILBOX IN FRONT YARD DESTROYED
13891805,DAMAGED ELECTRICAL POLE #206560
13891806,STONE MORTAR MAIL BOX (RESIDENCE)
13891825,DAMAGE TO HIS PROPERTY (TREE)
13891990,GUARD RAIL
13892036,LANDSCAPING
13892102,FENCE DRIVEN OVER
13892168,DAMAGE TO CHAIN LINK FENCE
13892169,GARAGE OF RESD CRASHED INTO
13892192,POLE #373692
13892216,DAMAGE TO FENCE
13892433,GUARDRAIL DAMAGE
13892503,UTILITY POLE
13892710,SIGNAL LIGHT POLE
13892733,5 FOOT CEMENT GUARDRAIL DAMAGE
13892770,LIGHT POLE
13892793,PLASTIC BARRICADE
13892861,SOUTH FENCELINE DAMAGED
13892862,HOLE IN CINDER BLOCK WALL
13892926,20 FT OF GUARDRAIL DAMAGED
13892967,POWER POLE
13892967,FENCE
13894532,LANDSCAPING
13894581,40FT GUARD RAIL
13894581,MAILBOX
13895273,POLE/GATE/FENCE
13895293,GUARD RAIL 40 FT
13895388,LIGHT POLE
13895408,TRAFFIC LIGHT POLE
13895505,PEDESTRIAN SIGNAL
13896681,PROTECTIVE COLLAPSING MEDIAN
13897144,GUARD RAIL
13897275,"TREE, YARD, PLANT DAMAGED"
13897287,GUARDRAIL
13897525,FIRE HYDRANT S C/L
13897768,DAMAGED CROSSWALK SIGNAL
13897853,MAIL BOX
13897853,MAIL BOX
13897879,BUSHES
13897922,IRON GATE DAMAGED FROM VEHICLE CRASHING
13898688,PEDESTRIAN SIGN KNOCKED DOWN
13898689,LARGE DENT TO FRONT OF DUMPSTER
13898874,METAL FENCE 10 TO 15 FEET DAMAGED
13899233,V1 STRUCK TRAFFIC SIGNAL WITH VEHICLE
13901956,GUARDRAIL DAMAGE
13902088,METAL PEDESTRIAN RAILING
13902439,LIGHT POLE #319414
13902439,STREET CURB
13902440,CROSSWALK LIGHTS
13902441,LAWN DAMAGE
13902498,FENCE/TREE
13902603,"5' SECTION OF MASONARY WALL, TREE, SOD"
13905693,DAMAGE TO MAILBOX
13905693,BRICK MAILBOX DESTROYED
13905835,UTILITY BOX NEAR EXIT GATE
