Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
16182695,2,1,,NO CHARGES,
16182696,1,1,,FAILURE TO MAINATAIN ASSURED CLEAR DISTANCE,E16325295
16182696,2,1,,NO CHARGES,
16182699,1,1,,NO INS/NO DL,E16239809
16182699,2,1,,NO CHARGES,
16182699,3,1,,NO CHARGES,
16182700,1,1,,NO CHARGES,
16182700,1,2,,NO CHARGES,
16182700,3,1,,NO CHARGES,
16182701,1,1,,NO CHARGES,
16182701,2,1,,NO CHARGES,
16182702,1,1,,FOLLOWING TO CLOSLY- COLLISION,E16329972
16182702,1,2,,NO CHARGES,
16182702,2,1,,NO CHARGES,
16182702,2,2,,NO CHARGES,
16182703,1,1,,NO DL,E16526046
16182703,2,1,,NO CHARGES,
16182704,1,1,,FTMACD,E16014924
16182704,2,1,,NO DL,E16014923
16182705,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16001480
16182705,2,1,,NO CHARGES,
16182705,2,2,,NO CHARGES,
16182706,1,1,,"RAN RED LIGHT, CELL PHONE USE",E16044158
16182706,2,1,,NO CHARGES,
16182706,3,1,,NO CHARGES,
16182706,3,2,,NO CHARGES,
16182707,1,1,,NO CHARGES,
16182709,1,1,,UNSAFE MOVEMENT LEFT,E16442688
16182709,2,1,,NO CHARGES,
16182712,1,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE,E16399702
16182712,3,1,,NO DRIVERS LICENSE,E16399703
16182713,1,1,,NO CHARGES,
16182713,1,2,,NO CHARGES,
16182713,1,3,,NO CHARGES,
16182713,2,1,,NO CHARGES,
16182715,1,1,,NO CHARGES,
16182715,1,2,,NO CHARGES,
16182715,2,1,,NO CHARGES,
16182715,2,2,,NO CHARGES,
16182717,1,1,,NO CHARGES,
16182718,1,1,,NO CHARGES,
16182718,2,1,,NO CHARGES,
16182719,1,1,,POSTED SIGN - NO LEFT / RIGHT / STRAIGHT TRAFFIC,E16207629
16182719,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16207629
16182719,1,2,,NO CHARGES,
16182719,2,1,,NO CHARGES,
16182721,1,1,,FAILED TO MAINTAIN FINANCIAL RESPOSIBILITY,E16180325
16182721,1,1,,FAIL TO YEILD-PRIVATE DRIVE,E16180325
16182721,1,2,,NO CHARGES,
16182721,2,1,,NO CHARGES,
16182723,1,1,,FAILURE TO YEILD INTO PRIVATE DRIVE,E16468536
16182723,2,1,,NO CHARGES,
16182724,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,
16182724,2,1,,NO CHARGES,
16182724,2,2,,NO CHARGES,
16182725,1,1,,NO CHARGES,
16182725,2,1,,NO CHARGES,
16182738,1,1,,NO CHARGES,
16182738,2,1,,NO CHARGES,
16182738,3,1,,NO CHARGES,
16182739,1,1,,NO CHARGES,
16182739,2,1,,NO CHARGES,
16182740,1,1,,NO CHARGES,
16184404,1,1,,FTACD,E16205715
16184404,2,1,,NO CHARGES,
16185776,1,1,,NO CHARGES,
16185776,2,1,,NO CHARGES,
16185776,2,2,,NO CHARGES,
16185843,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,
16185843,2,1,,NO CHARGES,
16185843,2,2,,NO CHARGES,
16185858,1,1,,NO CHARGES,
16185981,1,1,,DWI,
16185982,1,1,,DRIVING WHILE INTOXICATED,
16185983,1,1,,NO CHARGES,
16185983,2,1,,NO CHARGES,
16185983,2,2,,NO CHARGES,
16185985,1,1,,RAN STOP SIGN,E16080890
16185985,2,1,,NO CHARGES,
16185985,2,2,,NO CHARGES,
16185986,1,1,,DWI,180011572
16185986,1,1,,LTS COLLISION,180011572
16185986,1,2,,NO CHARGES,
16185986,2,1,,NO CHARGES,
16185986,2,2,,NO CHARGES,
16186033,1,1,,NO CHARGES,
16186033,2,1,,NO CHARGES,
16186034,1,1,,NO CHARGES,
16186035,1,1,,NO CHARGES,
16186036,1,1,,NO CHARGES,
16186036,2,1,,NO CHARGES,
16186037,1,1,,NO CHARGES,
16186038,1,1,,FTYROW - LEFT TURN,E16186857
16186038,2,1,,NO CHARGES,
16186039,1,1,,FTM ASSURED CLEAR DISTANCE,0000
16186039,2,1,,NO CHARGES,
16186040,1,1,,NO CHARGES,
16186040,2,1,,NO CHARGES,
16186040,2,2,,NO CHARGES,
16186043,1,1,,NO CHARGES,
16186043,2,1,,NO CHARGES,
16186043,3,1,,NO CHARGES,
16186043,3,2,,NO CHARGES,
16186052,1,1,,NO CHARGES,
16186052,2,1,,NO CHARGES,
16186052,2,2,,NO CHARGES,
16186052,2,3,,NO CHARGES,
16186052,2,4,,NO CHARGES,
16186052,2,5,,NO CHARGES,
16186058,1,1,,NO CHARGES,
16186058,2,1,,NO CHARGES,
16186058,2,2,,NO CHARGES,
16186058,3,1,,NO CHARGES,
16186062,1,1,,NO CHARGES,
16186062,2,1,,NO CHARGES,
16186062,3,1,,NO CHARGES,
16186062,4,1,,NO CHARGES,
16186063,1,1,,NO INSURANCE,E16113704
16186063,1,1,,FAIL TO YEILD RIGHT OF WAY-LEFT TURN,E16113704
16186063,2,1,,NO CHARGES,
16186064,1,1,,DWI 2ND OFFENSE,180021162
16186065,1,1,,FAIL TO YIELD RIGHT OF WAY,E16003304
16186065,2,1,,NO CHARGES,
16186066,1,1,,NO CHARGES,
16186067,1,1,,NO CHARGES,
16186067,2,1,,NO CHARGES,
16186067,2,2,,NO CHARGES,
16186067,3,1,,NO CHARGES,
16186067,4,1,,NO CHARGES,
16186067,5,1,,NO CHARGES,
16186067,6,1,,NO CHARGES,
16186067,7,1,,NO CHARGES,
16186067,8,1,,NO CHARGES,
16186067,9,1,,NO CHARGES,
16186067,10,1,,NO CHARGES,
16186067,11,1,,NO CHARGES,
16186067,12,1,,NO CHARGES,
16186067,13,1,,NO CHARGES,
16186067,14,1,,NO CHARGES,
16186067,15,1,,NO CHARGES,
16186067,16,1,,NO CHARGES,
16186067,16,2,,NO CHARGES,
16186067,16,3,,NO CHARGES,
16186067,16,4,,NO CHARGES,
16186067,17,1,,NO CHARGES,
16186067,17,2,,NO CHARGES,
16186067,18,1,,NO CHARGES,
16186068,1,1,,"FTMACD, NO DL, FTMFR",170030440
16186068,1,2,,NO CHARGES,
16186068,2,1,,NO CHARGES,
16186069,1,1,,AMC FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16409856
16186069,2,1,,NO CHARGES,
16186070,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16454541
16186070,2,1,,NO CHARGES,
16186071,1,1,,NO CHARGES,
16186071,2,1,,NO CHARGES,
16186072,1,1,,FAIL TO MAITAIN FINANCIAL RESPONSIBITY,16132372
16186072,1,1,,RAN RED LIGHT,16132372
16186072,2,1,,NO CHARGES,
16186111,1,1,,NO CHARGES,
16186111,1,2,,NO CHARGES,
16186111,1,3,,NO CHARGES,
16186111,1,4,,NO CHARGES,
16186112,1,1,,NO CHARGES,
16186112,2,1,,NO CHARGES,
16186113,1,1,,NO CHARGES,
16186113,2,1,,NO CHARGES,
16186114,1,1,,NO CHARGES,
16186114,2,1,,NO CHARGES,
16186115,1,1,,NO CHARGES,
16186115,2,1,,NO CHARGES,
16186116,1,1,,NO CHARGES,
16186116,1,2,,NO CHARGES,
16186116,2,1,,NO CHARGES,
16186116,2,2,,NO CHARGES,
16186117,1,1,,NO CHARGES,
16186117,1,2,,NO CHARGES,
16186118,1,1,,NO CHARGES,
16186118,2,1,,NO DRIVERS LICENSE,E16127723
16186118,3,1,,NO CHARGES,
16186118,4,1,,NO CHARGES,
16186119,1,1,,FAILURE TO MAINTAIN ASSURED CLR DIST,E16434456
16186119,2,1,,NO CHARGES,
16186119,2,2,,NO CHARGES,
16186119,3,1,,NO CHARGES,
16186119,3,2,,NO CHARGES,
16186119,3,3,,NO CHARGES,
16186119,4,1,,NO CHARGES,
16186120,1,1,,FAIL TO MAINTAIN ASSURED AND CLEAR DISTANCE,E16421064
16186120,2,1,,NO CHARGES,
16186121,1,1,,DWI,
16186121,2,1,,NO CHARGES,
16186121,3,1,,NO CHARGES,
16186121,4,1,,NO CHARGES,
16186122,1,1,,FOLLOWING TOO CLOSELY COLLISION,E16494052
16186122,2,1,,FOLLOWING TOO CLOSELY COLLISION,E16494053
16186122,3,1,,NO CHARGES,
16186123,1,1,,99,99
16186123,1,2,,NO CHARGES,
16186124,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16483841
16186124,1,1,,DWLI,
16186124,1,2,,NO CHARGES,
16186124,2,1,,NO CHARGES,
16186125,1,1,,FTMACD,E16119240
16186125,1,2,,NO CHARGES,
16186125,1,3,,NO CHARGES,
16186125,2,1,,NO CHARGES,
16186125,3,1,,NO CHARGES,
16186125,3,2,,NO CHARGES,
16186126,1,1,,NO CHARGES,
16186126,2,1,,NO CHARGES,
16186126,2,2,,NO CHARGES,
16186127,1,1,,FAILED TO YIELD - LEFT TURN FROM INTERSECTION,
16186127,1,2,,NO CHARGES,
16186127,2,1,,NO CHARGES,
16186128,1,1,,NO DRIVER LICENCE/ FAILURE TO YEILD FROM PRIVATE DRIVE,E16086752
16186128,2,1,,NO CHARGES,
16186129,1,1,,NO CHARGES,
16186129,1,2,,NO CHARGES,
16186129,1,3,,NO CHARGES,
16186130,1,1,,DRIVING WHILE INTOXICATED,
16186130,2,1,,NO CHARGES,
16186130,3,1,,NO CHARGES,
16186131,1,1,,NO CHARGES,
16186131,2,1,,NO CHARGES,
16186132,1,1,,FTYROW - STOP SIGN,E16126592
16186132,2,1,,NO CHARGES,
16186133,1,1,,NO CHARGES,
16186133,2,1,,NO CHARGES,
16186133,2,2,,NO CHARGES,
16186133,2,3,,NO CHARGES,
16186133,2,4,,NO CHARGES,
16186134,1,1,,UNSAFE MOVEMENT LEFT/RIGHT,E16450061
16186134,2,1,,NO CHARGES,
16186135,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,
16186135,1,2,,NO CHARGES,
16186135,2,1,,NO CHARGES,
16186135,3,1,,NO CHARGES,
16186161,1,1,,NO CHARGES,
16186162,1,1,,DWI,180060088
16186162,1,2,,NO CHARGES,
16186163,1,1,,NO CHARGES,
16186163,2,1,,NO CHARGES,
16186163,2,2,,NO CHARGES,
16186164,1,1,,NO CHARGES,
16186164,1,2,,FAIL TO YIELD LEFT TURN AT INTERSECTION,E16132376
16186164,2,1,,NO CHARGES,
16186164,2,2,,NO CHARGES,
16186167,1,1,,NO CHARGES,
16186167,1,2,,NO CHARGES,
16186167,2,1,,NO CHARGES,
16186168,1,1,,NO CHARGES,NA
16186168,1,2,,NO CHARGES,
16186169,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16116763
16186169,1,1,,UNSAFE MOVEMENT / RIGHT,E16116763
16186169,1,2,,NO CHARGES,
16186169,2,1,,NO CHARGES,
16186170,1,1,,RAN RED LIGHT,
16186170,2,1,,NO CHARGES,
16186170,2,2,,NO CHARGES,
16186171,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,E16186341
16186171,2,1,,NO CHARGES,
16186172,1,1,,RAN RED LIGHT,170060333
16186172,2,1,,NO CHARGES,
16186172,3,1,,NO CHARGES,
16186173,1,1,,FAILED TO MAINTAIN FINACIAL RESPONSIBILITY,180060616
16186173,2,1,,NO CHARGES,
16186174,1,1,,NO CHARGES,
16186175,1,1,,AMC FAILURE TO YIELD FROM A LEFT TURN,E16190814
16186175,2,1,,NO CHARGES,
16186176,1,1,,NO CHARGES,
16186176,1,2,,NO CHARGES,
16186176,1,3,,NO CHARGES,
16186176,2,1,,NO CHARGES,
16186177,1,1,,FAILT TO MAINTAIN SURE AND CLEAR DISTANCE,E16493534
16186177,2,1,,NO CHARGES,
16186178,1,1,,DRIVING WHILE INTOXICATED,
16186178,1,1,,LEAVING THE SCENE OF A COLLISION,
16186178,2,1,,NO CHARGES,
16186179,1,1,,NO CHARGES,
16186179,2,1,,NO CHARGES,
16186180,1,1,,FTYROW - STOP SIGN,E16004961
16186180,2,1,,NO DL,E16004962
16186180,2,2,,NO CHARGES,
16186180,2,3,,NO CHARGES,
16186181,1,1,,FAILURE TO STOP AND RENDER AID,180061287
16186181,1,1,,DRIVING WHILE INTOXICATED,180061287
16186181,2,1,,NO CHARGES,
16186181,2,2,,NO CHARGES,
16186181,3,1,,NO CHARGES,
16186181,3,2,,NO CHARGES,
16186182,1,1,,NO CHARGES,
16186183,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16153712
16186183,1,1,,NO DRIVERS LICENSE,E16153712
16186183,2,1,,NO CHARGES,
16186183,2,2,,NO CHARGES,
16186192,1,1,,NO CHARGES,
16186192,1,2,,NO CHARGES,
16186194,1,1,,"FAIL TO DISPLAY D.L., USE OF CELLPHONE DEVICE, DWLI",E16166284
16186194,2,1,,NO CHARGES,
16186194,2,2,,NO CHARGES,
16186194,3,1,,NO CHARGES,
16186194,3,2,,NO CHARGES,
16186198,1,1,,"DWI, CRASH LTS",180061708
16186198,2,1,,NO CHARGES,
16186198,2,2,,NO CHARGES,
16186199,1,1,,DWI,WARRANT
16186221,1,1,,NO CHARGES,
16186222,1,1,,NO CHARGES,
16186223,1,1,,NO CHARGES,
16186223,2,1,,NO CHARGES,
16186224,1,1,,NO CHARGES,
16186224,2,1,,NO CHARGES,
16186225,1,1,,LTS/COLLISION,E16090682
16186225,1,1,,CROSSING PHYSICAL BARRIER,E16090682
16186225,1,1,,WRONG WAY ONE WAY,E16090682
16186225,2,1,,NO CHARGES,
16186225,2,2,,NO CHARGES,
16186225,2,3,,NO CHARGES,
16186225,2,4,,NO CHARGES,
16186225,3,1,,NO CHARGES,
16186226,1,1,,NO CHARGES,
16186227,1,1,,NO CHARGES,
16186228,1,1,,DWI,
16186229,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,
16186229,2,1,,NO CHARGES,
16186229,3,1,,NO CHARGES,
16186230,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16010351
16186230,2,1,,NO CHARGES,
16186230,2,2,,NO CHARGES,
16186230,2,3,,NO CHARGES,
16186230,2,4,,NO CHARGES,
16186230,2,5,,NO CHARGES,
16186230,2,6,,NO CHARGES,
16186230,2,7,,NO CHARGES,
16186231,1,1,,NO CHARGES,
16186231,1,2,,DWI CLASS,WARRANT
16186232,1,1,,NO CHARGES,
16186232,1,2,,NO CHARGES,
16186232,1,3,,NO CHARGES,
16186232,2,1,,NO CHARGES,
16186233,1,1,,FAILTO MAINTAIN AN ASSURED DIST,E16463551
16186233,2,1,,NO CHARGES,
16187082,1,1,,NO CHARGES,
16188491,1,1,,FAILED TO YIELD FROM PRIVATE DR,E16526041
16188491,2,1,,NO CHARGES,
16188491,2,2,,NO CHARGES,
16188491,2,3,,NO CHARGES,
16188492,2,1,,NO CHARGES,
16188493,1,1,,NO DL & FTMFR,E16371803
16188493,1,2,,NO CHARGES,
16188493,2,1,,NO CHARGES,
16188493,3,1,,NO CHARGES,
16188494,1,1,,RAN RED LIGHT,E16488627
16188494,2,1,,NO CHARGES,
16188495,1,1,,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,E16009733
16188495,2,1,,NO CHARGES,
16188496,1,1,,NO CHARGES,
16188496,1,2,,NO CHARGES,
16188496,1,3,,NO CHARGES,
16188496,2,1,,NO CHARGES,
16188496,3,1,,NO CHARGES,
16188496,3,2,,NO CHARGES,
16188496,3,3,,NO CHARGES,
16188496,3,4,,NO CHARGES,
16188496,4,1,,NO CHARGES,
16188496,4,2,,NO CHARGES,
16188497,1,1,,FAILURE TO MAINATIN AN ASSURED CLEAR DISTANCE,E16172465
16188497,2,1,,NO CHARGES,
16188497,3,1,,NO CHARGES,
16188497,4,1,,NO CHARGES,
16188498,1,1,,FAILURE TO YIELD RIGHT OF WAY/ PRIVATE DRIVEWAY,E16540543
16188498,2,1,,NO CHARGES,
16188499,1,1,,NO CHARGES,
16188500,1,1,,"FTMACD, NO DL, FTMFR",E16436629
16188500,2,1,,NO CHARGES,
16188500,3,1,,NO CHARGES,
16188500,4,1,,NO CHARGES,
16188500,4,2,,NO CHARGES,
16188500,4,3,,NO CHARGES,
16188500,5,1,,NO CHARGES,
16188501,1,1,,NO CHARGES,
16188501,2,1,,NO CHARGES,
16188502,1,1,,RAN RED LIGHT,E16436630
16188502,2,1,,NO CHARGES,
16188503,1,1,,NO CHARGES,
16188503,2,1,,NO CHARGES,
16188505,1,1,,NO CHARGES,
16188505,2,1,,NO CHARGES,
16188506,1,1,,NO DRIVERS LICENSE,E16180329
16188506,1,1,,FAILED TO MAINTAIN FINACIAL RESPOSIBILITY,E16180329
16188506,1,2,,NO CHARGES,
16188506,1,3,,NO CHARGES,
16188506,2,1,,NO CHARGES,
16188506,2,2,,NO CHARGES,
16188507,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16402998
16188507,2,1,,NO CHARGES,
16188508,1,1,,NO CHARGES,
16188508,2,1,,NO CHARGES,
16188509,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16112248
16188509,1,1,,NO DRIVERS LICENSE,E16112248
16188509,1,2,,NO CHARGES,
16188509,1,3,,NO CHARGES,
16188509,1,4,,NO CHARGES,
16188509,2,1,,NO CHARGES,
16188509,2,2,,NO CHARGES,
16188510,1,1,,NO CHARGES,
16188510,2,1,,NO CHARGES,
16188510,3,1,,NO CHARGES,
16188511,1,1,,NO CHARGES,
16188515,1,1,,NO CHARGES,
16188515,2,1,,NO CHARGES,
16188515,3,1,,NO CHARGES,
16188515,4,1,,NO CHARGES,
16188515,5,1,,NO CHARGES,
16188515,6,1,,NO CHARGES,
16188515,7,1,,NO CHARGES,
16188599,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16170813
16188599,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16170813
16188599,2,1,,NO DRIVERS LICENSE,E16170812
16188599,2,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16170812
16188600,1,1,,NO CHARGES,
16188601,1,1,,DWI / POCS,180021402
16188601,2,1,,NO CHARGES,
16188602,1,1,,FAIL TO YIELD ROW-LEFT TURN,14197435
16188602,2,1,,NO CHARGES,
16188602,2,2,,NO CHARGES,
16188603,1,1,,NO DRIVERS LICENSE,E16073694
16188603,2,1,,NO CHARGES,
16188604,1,1,,UNSAFE MOVEMENT RIGHT,E16522070
16188604,2,1,,NO CHARGES,
16188605,1,1,,FAIL TO YIELD ROW,E16160426
16188605,1,2,,NO CHARGES,
16188605,1,3,,NO CHARGES,
16188605,1,4,,NO CHARGES,
16188605,2,1,,NO CHARGES,
16188605,2,2,,NO CHARGES,
16188605,2,3,,NO CHARGES,
16188605,2,4,,NO CHARGES,
16188606,1,1,,NO CHARGES,
16188606,2,1,,NO CHARGES,
16188607,1,1,,NO CHARGES,
16188608,1,1,,NO CHARGES,
16188608,2,1,,NO CHARGES,
16188609,1,1,,FAILED TO MAINTAIN AN ASSURED SAFE DISTANCE,E16158336
16188609,2,1,,NO CHARGES,
16188610,1,1,,NO CHARGES,
16188610,2,1,,NO CHARGES,
16188611,1,1,,FAILURE TO MAINTAIN AN ASSURED CLEAR DISTANCE,E16480513
16188611,2,1,,NO CHARGES,
16188613,1,1,,NO CHARGES,
16188614,1,1,,FAIL TO YIELD RIGHT OF WAY,E16112246
16188614,2,1,,NO CHARGES,
16188615,1,1,,NO CHARGES,
16188615,2,1,,NO CHARGES,
16188616,1,1,,FAILED TO YIELD- LEFT TURN INTERSECTION,E16006387
16188616,2,1,,NO CHARGES,
16188616,2,2,,NO CHARGES,
16188617,1,1,,FTYROW - LEFT TURN,16014938
16188617,2,1,,NO CHARGES,
16188617,2,2,,NO CHARGES,
16188618,1,1,,NO CHARGES,
16188627,1,1,,NO CHARGES,
16188627,1,2,,NO CHARGES,
16188627,2,1,,LTS,
16188628,1,1,,NO CHARGES,
16188628,2,1,,NO CHARGES,
16188629,1,1,,NO CHARGES,
16188629,2,1,,NO CHARGES,
16188644,1,1,,NO CHARGES,
16188644,2,1,,NO CHARGES,
