Crash_ID,Damaged_Property
16268026,WIRE BARIER SYSTEM
16268135,N IH 35 SVRD SB 35 SIGN
16268151,CITY LIGHT POLE # 380617
16270694,20' GUARDRAIL DAMAGE
16270706,AC UNIT DESTROYED. 5' X 6' HOLE N WALL
16270725,IRON FENCE
16270805,FRONT WINDOW AND WALL BESIDE FRONT DOOR
16270873,DAMAGE TO STONE MAILBOX
16270957,GATE AND BRICK WALL
16272552,PAVED WALL IN FRONT OF HOUSE
16272768,5206 WINDRIVER
16272773,HOUSE @ 3100 SANTA MONICA DR
16272774,FENCE AND STRUCTURE
16272775,GUARDRAIL
16273035,RIGHT ONLY SIGN
16274010,FIRE HYDRANT
16274771,GUARDRAIL
16274781,FENCE
16274781,PARKED COMMERCIAL VEHICLE
16276193,30-40 FT OF GUARDRAIL. WEST CURB
16276210,DAMAGE VACCUM ISLAND
16276214,"LANSCAPING, ROCKS."
16276302,SW CORNER OF BLDG 1 WALL
16276913,AIRPORT LANDSCAPE/ SPRINKLER SYSTEM
16276932,LANDSCAPING ROCK
16282296,METAL FENCE POST
16282363,STREET SIGN
16282415,BRIDGE
16282419,GUARDRAIL
16282424,TRAFFIC CONTROL BOX
16282436,METAL FENCE
16282442,BUS STOP 2918
16282455,DAMAGED MEDIAN
16282497,LIGHT POLE
16282497,MAIL BOX
16282501,"GUARDRAIL, LIGHT POLE"
16282509,DAMAGED 6' GUARD RAIL  OUTSIDE LANE
16285225,FIRE HYDRANT
16285680,"PARKING PAY METER, SIGNS, AND BIKE RACKS"
16286980,AUSTINVILLE SHOPPING CENTER
16286982,BICYCLE
16286994,SPEED LIMIT SIGN
16287228,WATER PIPE OUTSIDE
16287238,TREE
16287254,GUARDRAIL
16287256,ROAD SIGN
16288393,RIGHT TURN LANE
16291130,LED ROAD SIGN
16291147,ENTRANCE GATE TO COMPLEX
16291193,TREE
16291212,WINDOW
16293098,18 FEET OF METAL FENCE
16293099,ABOUT 40FT OF GUARDRAIL
16294568,STOP SIGN
16294570,WALNUT CREEK CROSSING
16294572,ELECTRIC POLE # 272918 #3107
16294573,200 FT OF GUARDRAIL
16294576,GAS LINE BROKEN TO BUSINESS
16294578,PASCAL LN LIGHT POLE DAMAGE
16294724,GAS PUMP
16301092,CONCRETE BARRIER
16301778,APPROXIMATELY 20 FEET CHAINLINK FENCE
16301783,20 FEET METAL GUARDRAIL
16301869,"VEHICLE, SCRATCHED BY THROWN VEGETATION"
16301869,"FENCING, VEGETATION"
16301922,LIGHT POLE
16301922,WRONG WAY SIGN
16301928,SUPPORT CABLE
16301954,PARKING GARAGE GATE
16301963,TRASH CAN
16301963,UTITLY POLE
16302099,TREE
16306177,BRIDGE RAILING
16306178,STREET SIGN
16306179,"FENCE, UTILITY BOX, MAIL BOX"
16306184,RIGHT SIDE OF BUMPER DISCONNECTED.
16306272,CITY TURN AROUND POLE/71 WEST TEXAS
16306275,POWER POLE GUIDE WIRES
16306279,BRICK RETENTION WALL
16306279,LANDSCAPING
16306333,ELECTRICAL BOX
16307068,CITY OF AUSTIN 'NO PARKING' SIGN DAMAGED
16307068,DAMAGE TO UTILITY POLE
16310183,RED SCHWINN BICYCLE
16314134,DAMAGE TO GUARDRAIL
16316558,SMALL MULTIPURPOSE SIGN
16317707,GAURD RAIL DAMAGE 300'
16317718,LIGHT POLE
16317939,MEDIAN CABLE ON HIGHWAY
16317960,STREET LIGHT
16317961,FIRE HYDRANT
16318125,UTILITY POLE #396473
16318138,DECORATIVE VEHICLE DAMAGED IN COLLISION
16318316,GUARDRAIL DAMAGE
16318319,CAP METRO ROUTE SIGN/TRASH CAN
16318430,TREE
16318487,BRICK PILLAR AT DOLLAR GENERAL
16318489,WALL AT 816 CONGRESS AVE (GARAGE)
16318503,BICYCLES
16318524,FENCING
16318524,SLAB/CONSTRUCTION SITE
16318537,UTILITY POLE
16318544,RR CROSSING POLE/ BEAM
16318544,FENCE
16319165,LIGHT POLE #400318
16319166,UNITED STATES POSTAL SERVICE MAILBOX
16321353,TREE
16321359,KAYAK
16321376,(512)903-6598. PRIVACY FENCE & SHED
16321662,BLACK METAL FENCING
16322250,FRONT APARTMENT COMPLEX GATE
16325068,LIGHT POLE
16325814,SHRUBS DAMAGED IN CRASH
16325827,ELECTRONIC CROSSWALK SIGNAL LIGHT/POLE
16325857,LIGHT POLE
16326293,IMPACT MITIGATION BARRIER
16326994,PRIVATE PROPERTY CHAIN LINK FENCE GATE
16327414,SIGN
16327427,10 FT SECTION OF GUARDRAIL - MINOR SCRAP
16327472,DAMAGE TO ELECTRICAL SIGN
16327475,UNITED RENTALS BOBCAT. SERIAL 200801633
16327489,PEDESTRIAN CAUTION SIGN; NE CORNER
16327496,GUARDRAIL DAMAGE
16327497,LATIPAC PROPERTY MANAGEMENT
16327536,DRIVEWAY ROCK EDGING
16327604,SIDE WOOD FENCE
16328281,GUARDRAIL
16329475,DAMAGED RETRACTABLE BOLLARDS
16330203,LIGHT POLE - PRIVATE PROPERTY
16330436,FENCE
16330462,FIRE HYDRANT
16330541,LAWN
16330541,ROCK WALL AND GARAGE DOOR
16330542,STREET LIGHT 104788
16330678,GUARDRAIL
16330679,LIGHT POLE
16330684,AUSTIN ENERGY LIGHT POLE #391418
16331237,GUARDRAIL BARRIER AND POSTS
16331251,TREE
16331837,PEDESTRIAN CROSSING SIGN ATTACHED A POLE
16332128,TELEPHONE POLE
16336660,RIATA'S SIGN WAS HIT
16336663,POLE #499837 SUPPORT BEAM
16336668,LIGHT POLE
16336672,TRAFFIC SIGNAL LIGHT
16336672,UTILITY CABLE
16336675,FENCE DAMAGED
16336772,LANDSCAPING
16336773,DAMAED FENCE
16336849,"METAL, SOLAR TRASH-CAN; BENCH"
16342799,CEMENT BARRIER.
16343656,GLASS STORE FRONT
16344295,MAILBOX RAN OVER AND STORAGE SHACK
16344521,GUARDRAIL
16344538,APPROXIMATELY 25 FEET OF METAL FENCING
16344542,STREET SIGN
16344678,ORAGNE BARRERS
16344790,GARDEN AND BUSHES DESTROYED
16344821,DAMAGED WATER SAFETY CONTAINERS
16344844,TACO BELL STONE SIGN
16346800,"UTILITY LIGHT POLE, UTILITY CONTROL BOX."
16346807,FENCE
16347119,CONCRETE BOLLARD
16347280,CITY OF AUSTIN STOP SIGN
16347283,NEON SIGN
16347285,LIGHT POLE
16347291,LANE ENDS MERGE LEFT
16347329,SIGNAL BOX
16348147,BUS STOP
16349164,"PATIO RAILING, WATER PIPING"
16349227,GUARDRAIL
16349239,LIGHT POLE
16351285,OAK TREE
16351301,FIRE HYDRANT
16351301,ST DAVIDS SIGN
16351390,WATER BARRIERS
16352462,TRAILER
16352469,STREET SIGN
16352469,ELETRICAL BOX FOR STREET LIGHTS
16352472,KOMATSU PC210 LC\ DAMAGE TP REAR END
16352473,15 FT SECTION OF GUARD RAIL/ W POSTS
16352516,"SIGN, LIGHT, LANDSCAPE"
16357111,STATUE
16357111,STREET SIGN
16357125,DUMPSTER
16357125,WOOD FENCE
16357190,LIGHT POLE # 264279
16357194,CURB
16357196,20 FEET OF FENE
16357197,WARNING ROAD SIGN
16357670,NEIGHBORHOOD FENCE
16357677,CHAIN LINK FENCE
16357692,WATER FILLED BARRIER & METAL RAIL
16359026,CROSS STREET SIGNS AND POLE
16359031,5901 BURNET RD
16359453,LANDSCAPING BOULDER
16361377,STOP LIGHT
16361380,ENTRANCE/EXIT GATE TO APT COMPLEX
16361473,GUARDRAIL
16361477,GUARDRAIL DAMAGE
16361479,GAURD RAIL AND SUPPORT POST
16361524,"GUY WIRES, POLE #290228"
16361524,PEDESTRIAN XING SIGN
16362792,GUARD RAIL
16363386,BUS STOP BENCH AND STOP 476
16363448,GUARDRAIL
16363465,BRIDGE MAY BE ICY IN COLD WEATHER SIGN
16368432,BICYCLE
16368460,METAL BOX WITH ELECTRONICS
16368460,METAL POLE AND METAL CABLE
16368466,100 FT GUARDRAIL DMG
16368467,MAIL BOX STRUCTURE
16368595,30 FR LIGHT POLE #398790
16368598,GUARDRAIL DAMAGE
16368605,RAILING AROUND DRAINAGE DITCH
16368753,APX 16 FEET OF WOODEN FENCE
16368758,TREE
16368811,STOP SIGN
16368812,GUARDRAIL BENT AND POSTS NOT UPRIGHT
16368824,9800 NORTH LAKE CREEK PKWY
16368887,25FT OF CHAIN-LINK FENCE KNOCKED OVER
16368891,DAMAGE TO CONCRETE PYLON IN FRONT OF HEB
16369181,"FENCE,WOOD,BROKEN"
16369466,FRONT GATE AND POST
16372395,CAR TO GO PARKING SIGN KNOCKED DOWN
16373654,FIRE HYDRANT WAS BENT
16373658,DO NOT ENTER SIGN KNOCKED DOWN
16373750,FIRE HYDRANT/PLUG (SILVER)
16373787,APPOXIMATELY 10 FEET GUARDRAIL
16373800,TREE
16373950,STORE OWNER S&S NAILS & SPA
16373950,PROPERTY OWNER
16375427,JERSEY STYLE BARRIER
16380765,CONSTRUCTION BARRIERS
16380873,GAS LINE
16381096,CITY POLE #274974
16381099,TREE
16381124,PEDESTRIAN CROSSWALK SIGNAL
16381262,CONCRETE WALL
16381262,BUSINESS SIGN AND LIGHT FIXTURE
16381267,NO U-TURN SIGN
16381517,GUARD RAIL
16381522,STREET SIGN IN MEDIAN
16381539,MEDIAN CABLE BARRIER
16381544,DAMAGE TO BUILDING AND WINDOWS
16381844,HOA FENCE
16381853,CONCRETE WALL
16382004,LIGHT POLE
16382022,GUARD RAIL
16382148,FENCE
16382152,SOUTHWEST CORNER OF HOUSE
16382156,"HYDRANT, STREET SIGN, TELEPHONE POLE"
16385069,"FENCE, GARAGE, MAILBOX"
16385621,LIGHT POLE
16385631,GUARD RAIL
16385633,LIGHT POLE
16385651,GUARD RAIL
16385736,UTILITY POLE #252540
16385808,TIRE SHOP
16385816,CONCREATE POST
16385823,CITY OF AUSTIN LIGHT POOL #263570
16386181,ONCOR POLE #3739128/2740131 GUIDE WIRES
16388289,LIGHT POLE
16388358,GUARDRAIL LANE DIVIDER
16388374,TWO TRAFFIC SIGNAL LIGHTS
16388406,LIGHT POLE
16388699,GUARD RAIL
16394385,SCHOOL ZONE SIGN
16394385,PLANT
16394564,2504 HUNTWICK DR BUILDING 11 DAMAGE
16394615,HEB SIGN
16394619,STONE WALL
16394676,15-20 YARDS OF METAL GUARDRAIL
16394690,STREET LIGHT POLE #373704
16394724,RAILING ALONG SIDEWALK
16394735,BICYCLE
16394735,BICYCLE
16394745,CONCRETE WALL
16394766,PEDESTRIAN CROSSING TRAFFIC SIGNAL
16394771,SCHOOL ZONE STREET SIGN
16394771,LANDSCAPING
16394779,GUARDRAIL (APPROXIMATELY 30 FEET)
16394794,ELETRIC POLE #3400
16394802,LIGHT POLE # 406216
16394803,PARKED DIAMOND REO TRAILER
16395473,GUARD RAIL
16396600,(4) FENCE POSTS & 50 FEET OF FENCE
16396600,CONCRETE BARRIER BLOCKING RETENTION POND
16398814,STREET SIGN. ONE WAY
16398816,BICYCLE
16398818,POWER POLE CABLE
16398818,DO NOT ENTER SIGN
16398825,STAIRS SUPPORT BEAM AND OTHER PARTS
16398865,US 71 W.B. OVER PASS OF US 183 HWY.
16398919,CONCRETE BARRIER
16398941,GUARDRAIL DAMAGE
16398941,TELEPHONE POLE #200
16399322,"FRONT YARD FENCE, MAILBOX, ETC."
16399342,GATE
16399344,20-30 FEET OF GUARDRAIL DAMAGE
16399363,ENTRANCE ADDRESS SIGN (BOULDER)
16399375,40' GUARD RAIL DAMAGE
16400539,SIGN AND FENCE
16400542,TWO CITY BENCHES
16400542,TREE
16400544,MAILBOX AND FENCE
16400560,LIGHT POLE #402297
16400586,POLE #215298 GUIDE CABLES (2)
16402344,ROOF OF DRIVE THRU
16402475,BRICK WALL SIGN DAMAGE
16402483,PEDESTRIAN WALK/ DON'T WALK POLE
16402483,ONE WAY SIGN; DO NOT ENTER SIGN
16402485,WRONG WAY SIGN
16402487,CROSSWALK POLE
16402878,GUARD RAIL
16402939,GUARD RAIL
16402949,BROKEN PEDESTRAIN CROSSING SIGNAL
16405531,10 FEET OF GUARDRAIL
16406935,STREET SIGN - ONE WAY
16406936,ELECTRICAL WIRE
16406936,COMMUNICATIONS WIRE
16407284,FENCE AND GUARDRAIL
16409292,STRUCK CONCRETE BARRIER NOT DAMAGED
16409295,ATT POLE AT LAMAR AND POWELL
16409297,CURB NO DAMAGE
16409299,VEHICLE DAMAGED WROUGHT IRON EXIT GATE
16409369,LIGHT POLE MINOR DAMAGE
16409378,SIDE OF HOUSE DAMAGED
16409378,GARAGE DOOR RESIDENCE DAMAGED
16409379,LIGHT POLE #10
16409526,APPROXIMATELY 100 FEET OF CABLE WIRE
16409675,PRIVATE RESIDENCE FENCE
16409677,MAILBOX
16409678,TXDOT GUARD RAIL
16409679,20 FEET OF GUARD RAIL AT U-TURN
16409680,APPROX 100' OF METAL GUARD RAIL
16409683,GATE HOUSE & LAND DAMAGE
16409689,55 GAL WATER BARRELS (X2)
16409690,"GUARDRAIL DAMAGE, 10-15'"
16412254,ONE-WAY SIGN
16412262,60' GUARDRAIL
16412280,TELEPHONE POLE
16412280,STOP SIGN AT DUNLEIGH AND BRODIE
16412281,FENCE DAMAGE
16412388,FENCE
16412388,FIRE HYDRANT
16413893,SIGN POST
16414062,RAN INTO A COUPLE TREES IN CONPLEX
16414075,FRONT YARD TREES
16414075,WOODEN FENCE
16414080,TREE AND GRASS FURROWING
16414123,HOUSE
16414124,CONCRETE BARRIER
16414128,GUARD RAIL 10 FT
16414144,PEDESTRIAN WALK SIGN
16414144,TRASH CAN
16414247,2007 KRAMER LANE #101 FRONT DOOR/GLASS
16414254,GUARD RAIL
16414255,TELEPHONE POLE 4010684
16416354,PROPERTY FENCE SURROUNDING ADDRESS
16419876,DAMAGE TO DRIVERS SIDE & FRONT END
16420226,SIGNAL LIGHT POLE
16423899,"BRIDGE SUPPORT STRUCK, BRICKS CHIPPED"
16423941,LIGHTPOLE
16423993,ONE WAY STREET SIGN KNOCKED DOWN
16424010,ORANGE CONSTRUCTION BARRIERS
16424135,GARAGE DOOR
16424135,SHRUBS
16424144,SIGNAL LIGHT POLE
16424147,UTILITY BOX
16424241,METAL SIGNS
16424250,FRONT DOOR/BUILDING
16427298,15 FT OF GUARDRAIL
16428923,DENT ON TRAFFIC LIGHT AT SOUTHWEST CORN
16433384,AUSTIN OUTDOOR POWER EQUIPEMENT
16434619,UTILITY POLE #310610
16434619,LEFT TURN SIGN
16434674,GATE
16434819,VEHICLE DROVE INTO  BUILDING #9
16434829,GUARD RAIL
16434829,LARGE ROAD SIGN
16434836,LIGHT POLE
16434912,UTILITY POLE # 65
16434915,APARTMENT FENCE
16434919,CROSSWALK SIGN
16434932,STONE RETAINING WALL
16435294,"MAILBOX, MAILBOX POST"
16435294,"MAILBOX POST, FENCE"
16435294,"MAILBOX POST, FRONT YARD LANDSCAPE"
16435297,AUSTIN ENERGY ELECTRIC POLE #355219
16435322,"FRONT LAWN DAMAGE, TO BIG ROCK, TO TREE"
16435332,CROSSWALK SIGN
16435379,DAMAGE BUTTON FOR WALK SIGNAL
16435380,HOUSE
16435380,AT&T/ GRANDE COMMUNICATION WIRE BOX
16436375,FIRE HYDRANT
16437638,TREE AND LANDSCAPING
16437638,FIRE HYDRANT
16437654,CHAIN LINK FENCE
16437656,BARB WIRE FENCE
16437657,20' OF GUARDRAIL DAMAGE
16437657,TREE
16437661,LIGHT POLE
16441057,LIGHT POLE
16441060,MEDIAN
16441133,FIRE HYDRANT
16441133,STREET SIGN
16441141,40 FT OF GUARD RAIL AND 3 WOOD POSTS
16441271,2 PEDESTRIAN GUARD GATE
16441271,CROSSWALK SIGN
16441334,LANDCAPING AND SIDING
16441334,STOP SIGN
16441344,BOAT
16441346,STREET SIGN/STOP SIGN
16441346,WOODEN FENCE
16441766,RESIDENCE 4400 E STASSNEY LN
16441766,MAILBOX & FENCE 4400 E STASSNEY LN
16448518,"GARAGE GATE, WATER PIPE & CONCRETE WALL"
16448566,TRAILER
16448662,TREE
16448675,SUPPORT BEAM FOR BUILDING
16448738,LANDSCAPING
16448739,"6610 BURNET RD, AUSTIN , TEXAS"
16448742,POSTED SIGN LEFT TWO LANES RIGHT ONE
16448772,YELLOW WATER CONSTRUCTION BARRIERS
16448773,GATE TO PARKING GARAGE
16448812,GUARDRAIL
16448821,METAL POST 3 CONES CEMNET SPRAY DAMAGE
16448821,LABOR CHARGES
16450633,TOLL BOOTH BARRIERS AND RAILS DAMAGED
16450662,FENCE
16450662,SHED
16450663,BRIDGE
16453924,FENCE BETWEEN PROPERTIES.
16453924,IRON FENCE/GATE. SIGNS.
16453953,"BOULDER, SMALL TREE,BRICK RETAIN WALL"
16453954,ESTATES OF BRENTWOOD HOA
16454002,TREE
16454002,POLE # 215863
16459611,ENERGY POLE #244217
16459666,STONE WALL
16459672,SPEED LIMIT SIGN
16459672,TELEPHONE POLE GROUND WIRE
16462211,GUARDRAIL - 10 FOOT
16465441,MAILBOX BUILDING
16465443,UTILITY POLE #200732
16465486,APD ENTRANCE GATE (RIGHT SIDE)
16465575,"FENCE, TREE, HOUSE, AC UNIT, ROOF"
16465613,STOP SIGN
16465623,CAPITAL METRO BUS STOP 498
16465624,LIGHT POLE
16465627,BROWN WROUGHT IRON FENCE
16466767,CAMERA BOX AND GLASS DAMAGE
16472800,GUARD RIAL
16472873,FIREBHYDRENT KNOCKED OVER.
16472882,APARTMENT BUILDING
16472885,2711 HALCYON DR
16472885,2709 HALCYON DR
16472885,2713 HALYCON DR
16473017,STONE MAILBOX
16473017,FIRE PLUG
16473019,LIGHT POLE
16473022,TREE
16473110,GUARD RAIL
16473196,GUARD RAIL
16473205,TELEPHONE POLE #252314
16473211,POWER POLE #259108
16473212,TRAFFIC CONTROL DEVICE/ARROW SIGN
16473213,"SIGN, BRIDGE, STRIPED WARNING"
16473346,TREES
16473346,IRRIGATION SYSTEM
16473348,TELEPHONE POLE #203903
16473348,CAPITAL METRO BUS STOP SIGN #333
16473367,CHAIN LINK FENCE
16477585,LIGHT POLE
16478415,WIRE FENCE
16478420,GUARDRAIL DAMAGE APPX 50 FEET
16478424,PEDESTRIAN CROSS SIGNAL
16478429,LIGHT POLE #398805
16478431,GARAGE TO UNIT 1 RESIDENCE
16478489,FRONT WALL OF BUILDING DRIVEN THROUGH
16478536,DAMAGE R/S TOW BOOTH  AND WALL BARRIER
16478548,DAMAGE TO CONCRETE JERSEY BARRIER
16478580,LIGHT POLE - #379157
16478657,TREE ON MEDIAN KNOCKED DOWN
16478666,ELECTRICAL POLE
16478951,CROSSWALK SIGN/POLE
16480172,CEMENT BARRIER
16485805,LIGHT POLE #362472 DAMAGED
16485813,JERSEY BARRIER
16485885,RIVERSIDE BRIDGE SOUTH SIDE
16485893,LAMP POST
16485898,BUS STOP BENCH AND TRASH CAN
16485900,"STONE STRUCTURE,MAILBOX,FENCING"
16485901,GUARDRAIL
16486105,BAGUETTE HOUSE RESTAURANT
16486115,WOODEN MAILBOX
16486115,BRICK MAILBOX
16486126,BICYCLE
16486127,TOLL BOOTH WINDOW AND STRUCTURE DAMAGE
16486164,DAMAGED GUARD RAIL
16486188,UHAUL TRAILER (FL #GBC554)
16488451,MAILBOX
16488451,MAILBOX
16490216,LIGHT POLE 368056
16492215,TREE BROKEN AT BASE
16492215,TELEPHONE POLE GUIDE WIRE
16492215,STOP SIGN BROKEN OFF AT BASE
16492397,GUARDRAIL
16492397,FENCE
16492677,LIGHT POLE #55
16492677,LIGHT POLE #54
16492698,GUARDRAIL DAMAGE 30FT
16492780,PLASTIC WATER BARRIER/END CAP
16492782,DISLOGED TURN ONLY SIGN
16492794,STREET LAMPLIGHT
16492816,100 FEET OF METAL WIRE RAIING
16492821,ELECTIRCAL POLE
16492830,STREET LIGHT POLE.
16492857,EXTERIOR WALL OF HOUSE NE CORNER/TREE
16492903,LIGHT POLE
16494111,"ONE WAY SIGN, TURN LANE SIGN, SIGN POSTS"
16494111,GUARDRAIL AND SUPPORT STANCHIONS
16494134,SIDE WALK
16494134,HOUSE
16494135,CEMENT GUARDRAIL
16495126,RIPPED A BOLLARD OUT OF THE GROUND
16498014,90 FEET CONCRETE BARRIER
16498014,YELLOW WATER BARRIER
16498258,FENCE
16502934,BICYCLE
16502939,10-15 FT OF GUARDRAIL DAMAGE
16503049,CAR DROVE INTO HOUSE
16503098,STRUCTURE/BUILDING
16503109,CROSSWALK POLE RIPPED FROM THE GROUND
16503114,HOUSE
16503114,STREET SIGN (BESSIE AVE / EVA ST)
16503157,PONTOON BOAT
16503159,CROSSWALK SIGNAL
16503162,GUARD RAIL
