Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
14842204,1,1,,NO CHARGES,
14842205,1,1,,NONE,NONE
14842205,2,1,,NO CHARGES,
14842205,3,1,,NO CHARGES,
14842205,4,1,,NO CHARGES,
14842218,1,1,,FTMACD,15233597
14842218,2,1,,NO CHARGES,
14842218,2,2,,NO CHARGES,
14842225,1,1,,NO CHARGES,
14842225,1,2,,NO CHARGES,
14842225,2,1,,NO CHARGES,
14842225,3,1,,NO CHARGES,
14842225,3,2,,NO CHARGES,
14842225,4,1,,NO CHARGES,
14842225,5,1,,NO CHARGES,
14842225,6,1,,NO CHARGES,
14842252,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14155406
14842252,2,1,,NO CHARGES,
14842252,3,1,,NO CHARGES,
14842252,3,2,,NO CHARGES,
14842252,3,3,,NO CHARGES,
14842252,3,4,,NO CHARGES,
14842252,3,5,,NO CHARGES,
14842253,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14155656
14842253,1,2,,NO CHARGES,
14842253,1,3,,NO CHARGES,
14842253,1,4,,NO CHARGES,
14842253,2,1,,NO CHARGES,
14842253,2,2,,NO CHARGES,
14842254,1,1,,DWI,NA
14842254,2,1,,NO CHARGES,
14842254,3,1,,NO CHARGES,
14842254,4,1,,NO CHARGES,
14842255,1,1,,DRIVING WITHOUT A LICENSE,15070980
14842255,2,1,,NO CHARGES,
14842256,1,1,,FTMACD,1522164
14842256,2,1,,NO CHARGES,
14842256,3,1,,NO CHARGES,
14842256,3,2,,NO CHARGES,
14842256,3,3,,NO CHARGES,
14842256,3,4,,NO CHARGES,
14842257,1,1,,NO CHARGES,
14842257,1,2,,NO CHARGES,
14842258,1,1,,NO CHARGES,
14842258,2,1,,NO CHARGES,
14842259,1,1,,UNSAFE MOVEMENT LEFT,15021584
14842259,1,2,,NO CHARGES,
14842259,1,3,,NO CHARGES,
14842259,2,1,,NO CHARGES,
14842259,2,2,,NO CHARGES,
14842259,2,3,,NO CHARGES,
14842259,2,4,,NO CHARGES,
14842259,3,1,,NO CHARGES,
14844412,1,1,,ARRESTED FOR DWI,1
14844412,2,1,,NO CHARGES,
14844413,1,1,,AMC LEAVING SCENE OF COLLISION,
14844414,1,1,,DWI,NONE
14844414,1,2,,NO CHARGES,
14844414,2,1,,NO CHARGES,
14844414,2,2,,NO CHARGES,
14844415,1,1,,NO CHARGES,
14844416,1,1,,NO CHARGES,
14844416,2,1,,NO CHARGES,
14844457,1,1,,NO CHARGES,
14844457,2,1,,NO CHARGES,
14844458,1,1,,NO CHARGES,
14844459,1,1,,NO CHARGES,
14844460,1,1,,FAIL TO MAINT ASURE CLEAR DIST,15482015
14844460,2,1,,NO CHARGES,
14844460,3,1,,NO CHARGES,
14844460,3,2,,NO CHARGES,
14844462,1,1,,NO CHARGES,
14844462,2,1,,NO CHARGES,
14844463,1,1,,FAILURE TO STOP AND RENDER AID,
14844463,1,1,,DRIVING UNER THE INFLUENCE MINOR,
14844463,1,1,,POSSESSION OF A CONTROLLED SUBSTANCE PENELTY GROUP 1,
14844463,1,1,,OPEN CONTAINER OF ALCOHOL IN MOTOR VEHICLE,
14844463,2,1,,NO CHARGES,
14844463,3,1,,NO CHARGES,
14844464,1,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE,15013108
14844464,1,2,,NO CHARGES,
14844464,2,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE,15024606
14844464,3,1,,NO CHARGES,
14844464,4,1,,NO CHARGES,
14844465,1,1,,NO CHARGES,
14844465,2,1,,NO CHARGES,
14844465,2,2,,NO CHARGES,
14844466,1,1,,DISREGARD POSTED SIGN,14157938
14844466,2,1,,NO CHARGES,
14844467,1,1,,FTMFR - NO INSURANCE,14076382
14844467,1,1,,DRIVING WHILE LICENSE INVALID,14076382
14844467,1,1,,FAIL TO YIELD RIGHT OF WAY - PRIVATE DRIVE,14076382
14844467,2,1,,NO CHARGES,
14844467,2,2,,NO CHARGES,
14844467,2,3,,NO CHARGES,
14844469,1,1,,UNSAFE START FROM STOP,14155407
14844469,2,1,,NO CHARGES,
14844469,3,1,,NO DRIVERS LICENSE,14155408
14844470,1,1,,NO CHARGES,
14844470,2,1,,NO CHARGES,
14844471,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14157939
14844471,2,1,,NO CHARGES,
14844471,3,1,,NO CHARGES,
14844472,1,1,,NO CHARGES,
14844472,2,1,,NO CHARGES,
14844472,2,2,,NO CHARGES,
14844472,2,3,,NO CHARGES,
14844472,3,1,,NO CHARGES,
14844473,1,1,,NO CHARGES,
14844473,2,1,,NO CHARGES,
14844473,3,1,,NO CHARGES,
14844473,4,1,,NO CHARGES,
14844474,1,1,,NO CHARGES,
14844474,2,1,,NO CHARGES,
14844475,1,1,,NO CHARGES,
14844475,2,1,,NO CHARGES,
14844476,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14154942
14844476,2,1,,NO CHARGES,
14844476,3,1,,NO CHARGES,
14844477,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,15352592
14844477,2,1,,NO CHARGES,
14844478,1,1,,NO CHARGES,
14844478,2,1,,NO CHARGES,
14844479,1,1,,DWI,160040206
14844479,1,1,,LEAVING THE SCENE OF COLLISION,160040206
14844479,3,1,,NO CHARGES,
14844480,1,1,,NO CHARGES,
14844480,2,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14175410
14844480,3,1,,NO CHARGES,
14844480,4,1,,NO CHARGES,
14844481,1,1,,AMC FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15436611
14844481,2,1,,NO CHARGES,
14844481,2,2,,NO CHARGES,
14844481,2,3,,NO CHARGES,
14844481,3,1,,NO CHARGES,
14844481,4,1,,NO CHARGES,
14844481,4,2,,NO CHARGES,
14844569,1,1,,NO CHARGES,
14844569,2,1,,NO CHARGES,
14845586,1,1,,NO CHARGES,
14845586,2,1,,FTMFR,15204023
14845586,2,2,,NO CHARGES,
14845586,3,1,,NO CHARGES,
14845586,4,1,,NO CHARGES,
14848766,1,1,,UNSAFE LANE CHANGE - RIGHT,14151719
14848766,2,1,,NO CHARGES,
14848766,2,2,,NO CHARGES,
14848766,2,3,,NO CHARGES,
14848766,2,4,,NO CHARGES,
14848767,1,1,,NO CHARGES,
14848768,1,1,,NO CHARGES,
14848769,1,1,,NO CHARGES,
14848769,2,1,,NO CHARGES,
14848769,3,1,,NO CHARGES,
14848770,1,1,,"RAN RED LIGHT, NO DL",15732139
14848770,2,1,,NO CHARGES,
14848771,1,1,,IMPOPER LEFT TURN-APPROACH,15732138
14848771,1,2,,NO CHARGES,
14848771,2,1,,NO CHARGES,
14848794,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,15459264
14848794,2,1,,NO CHARGES,
14848795,1,1,,DRIVING WHILE INTOXICATED,
14848795,1,1,,POSSESSION OF MARIJUANA,
14848796,1,1,,DWI,160020092
14848797,1,1,,DWI,160020219
14848797,2,1,,NO CHARGES,
14848797,2,2,,NO CHARGES,
14848798,1,1,,DWI,
14848799,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15270076
14848799,1,2,,NO CHARGES,
14848799,2,1,,NO CHARGES,
14848800,1,1,,NO DRIVERS LICENSE,15013107
14848800,1,1,,FAILED TO STOP AT PROPER PLACE AT INTERSECTION,15013107
14848800,1,1,,FAIL TO MAINTAIN FINANCIAL RESPOSIBILITY,15013107
14848800,2,1,,NO CHARGES,
14848801,1,1,,FAILED TO YIELD FROM PRIVATE DRIVE OR ALLEY,15471231
14848801,2,1,,NO CHARGES,
14848802,1,1,,UNSAFE LANE CHANGE,15367101
14848802,1,1,,NO DRIVERS LICENSE,15367101
14848802,2,1,,NO CHARGES,
14848802,3,1,,NO CHARGES,
14848803,1,1,,FAIL TO MAINTIAN AN ASSURRED CLEAR DIST,15415920
14848803,3,1,,NO CHARGES,
14848804,1,1,,FAIL TO MAINTAIN SAFE ASSURED CLEAR DISTANCE,15020544
14848804,2,1,,NO CHARGES,
14848804,3,1,,NO CHARGES,
14848804,4,1,,NO CHARGES,
14848805,1,1,,FAIL TO MAINTAIN CLEAR DISTANCE,15422753
14848805,1,1,,DRIVING WHILE LICENSE INVALID,15422753
14848805,2,1,,NO CHARGES,
14848806,1,1,,NO CHARGES,
14848807,1,1,,RAN RED LIGHT,14176250
14848807,2,1,,NO CHARGES,
14848807,2,2,,NO CHARGES,
14848807,3,1,,NO CHARGES,
14848812,1,1,,NO CHARGES,
14848813,1,1,,NO CHARGES,
14848813,1,2,,NO CHARGES,
14848814,1,1,,AMC UNSAFE MOVEMENT LEFT/RIGHT,15692461
14848814,2,1,,AMC NO DRIVER LICENSE,15018064
14848814,2,2,,NO CHARGES,
14848814,2,3,,NO CHARGES,
14848814,2,4,,NO CHARGES,
14848815,1,1,,NO CHARGES,
14848815,2,1,,NO CHARGES,
14848815,3,1,,NO CHARGES,
14848816,1,1,,NO DRIVERS LICENSE,15144492
14848816,1,1,,UNSAFE MOVEMENT RIGHT,15144492
14848816,2,1,,NO CHARGES,
14848817,1,1,,NO CHARGES,
14848817,2,1,,NO CHARGES,
14848817,3,1,,NO CHARGES,
14848818,1,1,,RAN RED LIGHT,15037608
14848818,2,1,,NO CHARGES,
14848818,2,2,,NO CHARGES,
14848819,1,1,,NO CHARGES,
14848820,1,1,,FAIL TO YIELD RIGHT OF WAY- PRIVATE DRIVE,14160301
14848820,2,1,,NO CHARGES,
14848821,1,1,,NO CHARGES,
14848821,2,1,,NO CHARGES,
14848822,1,1,,FAILURE TO YIELD RIGHT OF WAY - LEFT TURN,14148340
14848822,1,1,,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,14148340
14848822,1,2,,NO CHARGES,
14848822,2,1,,NO CHARGES,
14848864,1,1,,NO CHARGES,
14848864,1,2,,NO CHARGES,
14848864,2,1,,NO CHARGES,
14848865,1,1,,NO CHARGES,
14848866,1,1,,NO CHARGES,
14848866,1,2,,NO CHARGES,
14848866,1,3,,NO CHARGES,
14848866,1,4,,NO CHARGES,
14848866,2,1,,NO CHARGES,
14848868,1,1,,FAILURE TO YIELD-LEFT TURN,14153388
14848868,2,1,,NO CHARGES,
14848868,3,1,,DWI,
14848869,1,1,,DWI,
14848871,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15216562
14848871,2,1,,NO CHARGES,
14848871,3,1,,NO CHARGES,
14848872,1,1,,FTYROW LEFT TURN,15182195
14848872,2,1,,NO CHARGES,
14848872,2,2,,NO CHARGES,
14848873,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,15199602
14848873,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15199602
14848873,2,1,,AMC NO DRIVERS LICENSE,15239685
14848874,1,1,,UNSAFE MOVEMENT RIGHT,14162209
14848874,2,1,,NO CHARGES,
14848875,1,1,,NO CHARGES,
14848875,3,1,,NO CHARGES,
14848876,1,1,,NO CHARGES,
14848876,1,2,,NO CHARGES,
14848877,1,1,,NO CHARGES,
14848877,1,2,,NO CHARGES,
14848877,3,1,,NO CHARGES,
14848878,1,1,,"FAILED TO MAINTAIN ASSURED CLEAR DISTANCE, NO DL",14150867
14848878,2,1,,NO CHARGES,
14848878,2,2,,NO CHARGES,
14848878,2,3,,NO CHARGES,
14848879,1,1,,NO CHARGES,
14848879,2,1,,FAIL TO YIELD-LEFT TURN,14150375
14848882,1,1,,NO CHARGES,
14848886,1,1,,NO CHARGES,NA
14848891,1,1,,DWLI,15038752
14848891,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILTY,15038752
14848892,1,1,,NO CHARGES,
14848892,2,1,,NO CHARGES,
14848893,1,1,,NO CHARGES,
14848893,2,1,,NO CHARGES,
14848894,1,1,,AMC NO DRIVERS LICENSE,15696726
14848894,1,1,,AMC DRIVING WHILE LICENSE INVALID - SUSPENDED,15696726
14848894,1,1,,AMC FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15696726
14848894,2,1,,NO CHARGES,
14848894,3,1,,AMC NO DRIVER LICENSE,15696727
14848894,4,1,,NO CHARGES,
14848894,4,2,,NO CHARGES,
14848894,4,3,,NO CHARGES,
14848895,1,1,,NO CHARGES,
14848895,1,2,,NO CHARGES,
14848895,1,3,,NO CHARGES,
14848896,1,1,,NO CHARGES,
14848896,2,1,,NO CHARGES,
14848897,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15221521
14848897,1,1,,NO DL,15221521
14848897,2,1,,NO CHARGES,
14848917,1,1,,FTMACD; FTMFR,14090075
14848917,2,1,,NO DL; FTMFR,14090074
14848917,3,1,,NO CHARGES,
14848918,1,1,,NO CHARGES,
14848919,1,1,,FAILURE TO YIELD LEFT TURN AT INTERSECTION,15225200
14848919,2,1,,NO CHARGES,
14848919,2,2,,NO CHARGES,
14848920,1,1,,NO CHARGES,
14848921,1,1,,UNSAFE MOVEMENT,15415921
14848921,2,1,,NO CHARGES,
14848922,1,1,,NO CHARGES,
14848922,2,1,,NO CHARGES,
14848923,1,1,,FTYROW- LEFT TURN,14162210
14848923,2,1,,NO CHARGES,
14848924,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,15692464
14848924,1,2,,NO CHARGES,
14848924,2,1,,NO CHARGES,
14848925,1,1,,UNSAFE MOVEMENT LEFT,14158125
14848925,1,2,,NO CHARGES,
14848925,2,1,,NO CHARGES,
14848926,1,1,,FAIL TO CONTROL SPEED- POSTED,15148495
14849608,1,1,,NO CHARGES,
14850132,1,1,,FTMACD,14160302
14850132,2,1,,NO CHARGES,
14850133,1,1,,NO CHARGES,
14850133,2,1,,NO CHARGES,
14850133,3,1,,NO CHARGES,
14850133,4,1,,NO CHARGES,
14850134,1,1,,NO CHARGES,
14850135,1,1,,NO CHARGES,
14850135,2,1,,NO CHARGES,
14850137,1,1,,UNSAFE LANE CHANGE / NO DL / FTMFR / DWLI,15006639
14850137,1,2,,NO CHARGES,
14850137,1,3,,NO CHARGES,
14850137,2,1,,NO CHARGES,
14850138,1,1,,NO CHARGES,
14850138,2,1,,NO CHARGES,
14850138,2,2,,NO CHARGES,
14850138,3,1,,NO CHARGES,
14850139,1,1,,"DWLI, PASSING TO THE RIGHT NOT IN SAFETY",15692467
14850139,1,2,,NO CHARGES,
14850139,2,1,,NO CHARGES,
14850140,1,1,,NO CHARGES,
14850140,2,1,,NO CHARGES,
14850140,3,1,,NO CHARGES,
14850140,4,1,,NO CHARGES,
14850142,1,1,,NO CHARGES,
14850142,2,1,,NO CHARGES,
14850143,1,1,,NO CHARGES,
14850143,2,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,15037610
14850144,1,1,,NO CHARGES,
14850145,1,1,,FTYROW LEFT TURN,160071127
14850145,1,2,,NO CHARGES,
14850145,1,3,,NO CHARGES,
14850145,2,1,,NO CHARGES,
14850146,1,1,,FTMACD,160071421
14850146,2,1,,NO CHARGES,
14850147,1,1,,NO INSURANCE/UNSAFE MOVEMENT-LEFT,14170635
14850147,2,1,,NO CHARGES,
14850148,1,1,,UNSAFE MOVEMENT RIGHT,14187386
14850148,1,2,,NO CHARGES,
14850148,2,1,,NO CHARGES,
14850149,1,1,,NO CHARGES,
14850150,1,1,,FTYROW LEFT TURN,13980188
14850150,1,2,,NO CHARGES,
14850150,1,3,,NO CHARGES,
14850150,2,1,,NO CHARGES,
14850151,1,1,,NO CHARGES,
14850151,2,1,,NO CHARGES,
14850151,2,2,,NO CHARGES,
14850152,1,1,,NO CHARGES,
14850152,2,1,,NO CHARGES,
14850152,2,2,,NO CHARGES,
14850168,1,1,,NO CHARGES,
14850168,2,1,,NO CHARGES,
14850169,1,1,,NO CHARGES,
14850169,2,1,,NO CHARGES,
14850170,1,1,,NO CHARGES,
14850170,2,1,,NO CHARGES,
14850171,1,1,,NO CHARGES,
14850172,1,1,,NO CHARGES,
14850172,1,2,,NO CHARGES,
14850172,1,3,,NO CHARGES,
14850172,2,1,,NO CHARGES,
14850381,1,1,,FAILED TO YIELD RIGHT OF WAY LEFT TURN,15116500
14850381,2,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,14171463
14850381,2,1,,DRIVING WHILE LICENSE INVALID CLASS B,CR069468
14850381,2,2,,NO CHARGES,
14850381,2,3,,NO CHARGES,
14850381,2,4,,NO CHARGES,
14850381,2,5,,NO CHARGES,
14850383,1,1,,NO CHARGES,
14850383,1,2,,NO CHARGES,
14850383,2,1,,NO CHARGES,
14850771,1,1,,DWI,
14850771,2,1,,NO CHARGES,
14850771,2,2,,NO CHARGES,
14850771,2,3,,NO CHARGES,
14850772,1,1,,DWI,
14850772,2,1,,NO CHARGES,
14850772,2,2,,NO CHARGES,
14850772,2,3,,NO CHARGES,
14850773,1,1,,NO CHARGES,
14850775,1,1,,NO CHARGES,
14850781,1,1,,NO CHARGES,
14850784,1,1,,RAN STOP SIGN,14186856
14850784,2,1,,NO DL,14186857
14850784,2,2,,NO CHARGES,
14850784,2,3,,NO CHARGES,
14850785,1,1,,NO CHARGES,
14850785,2,1,,NO CHARGES,
14850786,1,1,,NO CHARGES,
14850787,1,1,,FTMACD,14149788
14850787,1,2,,NO CHARGES,
14850787,1,3,,NO CHARGES,
14850787,1,4,,NO CHARGES,
14850787,2,1,,NO CHARGES,
14850788,1,1,,FAILURE TO MAINTAIN SAFE AND ASSURED DISTANCE,15002655
14850788,2,1,,NO CHARGES,
14850788,3,1,,NO CHARGES,
14850788,4,1,,NO CHARGES,
14850788,4,2,,NO CHARGES,
14850806,1,1,,NO CHARGES,
14850806,2,1,,NO CHARGES,
14856917,1,1,,NO CHARGES,
14856917,2,1,,NO CHARGES,
14857132,1,1,,AMC FAILED TO YIELD INTO PRIVATE DRIVE,14113721
14857132,1,2,,NO CHARGES,
14857132,2,1,,NO CHARGES,
14857132,2,2,,NO CHARGES,
14857132,2,3,,NO CHARGES,
14857133,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,
14857133,1,2,,NO CHARGES,
14857133,1,3,,NO CHARGES,
14857133,1,4,,NO CHARGES,
14857133,2,1,,NO CHARGES,
14857133,2,2,,NO CHARGES,
14857134,1,1,,NO CHARGES,
14857134,2,1,,NO CHARGES,
14857135,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15495120
14857135,2,1,,NO CHARGES,
14857135,2,2,,NO CHARGES,
14857135,2,3,,NO CHARGES,
14857135,3,1,,NO CHARGES,
14857135,3,2,,NO CHARGES,
14857135,3,3,,NO CHARGES,
14857135,3,4,,NO CHARGES,
14857136,1,1,,NO CHARGES,
14857136,2,1,,NO CHARGES,
14857137,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,14154650
14857137,2,1,,NO CHARGES,
14857138,1,1,,NO CHARGES,
14857173,1,1,,NO CHARGES,
14857174,1,1,,NO CHARGES,
14857175,1,1,,NO DRVERS LICENSE,14180481
14857175,1,1,,FAILED TO YEIELD RIGHT OF WAY FROM PRIVATE DRIVE,14180481
14857175,2,1,,NO CHARGES,
14857175,2,2,,NO CHARGES,
14857175,2,3,,NO CHARGES,
14857175,2,4,,NO CHARGES,
14857175,2,5,,NO CHARGES,
14857175,2,6,,NO CHARGES,
14857175,2,7,,NO CHARGES,
14857176,1,1,,FAILURE TO YIELD-LEFT TURN,14097809
14857176,1,2,,NO CHARGES,
14857176,2,1,,NO CHARGES,
14857177,1,1,,FAILURE TO YIELD RIGHT OF WAY LEFT TURN,UNKNOWN
14857177,1,2,,NO CHARGES,
14857177,2,1,,NO CHARGES,
14857178,1,1,,NO CHARGES,
14857178,2,1,,NO CHARGES,
14857178,2,2,,NO CHARGES,
14857178,2,3,,NO CHARGES,
14857178,2,4,,NO CHARGES,
14857178,2,5,,NO CHARGES,
14857178,2,6,,NO CHARGES,
14857180,1,1,,NO CHARGES,
14857180,2,1,,NO CHARGES,
14857180,2,2,,NO CHARGES,
14857180,2,3,,NO CHARGES,
14857180,2,4,,NO CHARGES,
14857182,1,1,,FAILURE TO CONTROL SPEED,26234389
14857182,2,1,,NO CHARGES,
14857182,2,2,,NO CHARGES,
14857183,1,1,,NO CHARGES,
14857183,2,1,,NO CHARGES,
14857184,1,1,,UNSAFE MOVEMENT  - RIGHT,
14857184,2,1,,NO CHARGES,
