Crash_ID,Damaged_Property
14927460,GAS LINE YELLOW PLASTIC MARKER
14927532,JN1DA31AX2T318767
14927595,11915 STONEHOLLOW DR
14927605,ROCK RETAINING WALL
14927605,STREET SIGNS AND BUS STOP
14927651,FENCE
14927651,FENCE
14927653,SIGNAL LIGHT POLE
14927660,HIGHWAY LIGHT POLE
14927669,FENCE AND MAIL BOX
14927729,KNOCKED OVER ROAD SIGN FOR PARMER WEST
14927731,ABOUT 25 FT OF GUARD RAIL DAMAGE
14930523,EXTERIOR BRICK WALL/MASONRY
14930523,GRASS LAWN/LANDSCAPING
14930527,CENTER WIRE DIVIDER
14930531,IN GROUND CABLE BOX REMOVED
14930535,TREE
14930784,SEWER PUMP HOUSE #773
14932544,CVS SOUTHSIDE OF BUILDING.
14935218,GREEN BICYCLE
14937415,FIRE HYDRANT
14937415,UTILITY POLE# 336374
14937415,WATER METER
14937446,CHAIN LINK FENCE
14937485,DAMAGED FENCE AND SHUBS
14940144,GUARD RAIL FENCE
14940144,WOODEN GUARD RAIL POST
14941774,FIRE HYDRANT
14941777,6FT FENCE DOWN AND HOUSE STRUCK
14941842,GREEN EXIT SIGN ON HIGHWAY
14941845,"ROCKWALL, TELEPHONE POLE#275971"
14941857,UTILITY LIGHT POLE
14941917,LIGHT POLE #40. 35 FEET OF GUARD RAIL.
14941923,WOODEN PRIVACY FENCE NEXT TO W WILLIAM
14941984,GUARD RAIL
14941987,GUARD RAIL
14941988,POWER POLE STRUCK AND GUIDE CABLES
14941988,FIRE PLUG SHEARED OFF FROM GROUND
14942037,CONCRETE UNDERSIDE OF STASS LN. OVERPASS
14942939,STRUCTURE DAMAGE
14942945,UTILITY POLE
14942961,TRAFFIC SIGNAL LIGHT
14942962,LIGHT POLE #403170
14943040,GUARDRAIL
14945131,GUARD RAIL
14945134,DAMAGE TO RECUMBENT BICYCLE IN COLLISION
14945138,15 FEET OF GUARDRAIL
14945145,CURB
14945193,METAL GUIDE WIRE
14945200,"MAILBOX, PARK BENCH, LANDSCAPING"
14945206,TREE
14945480,LIGHT FIXTURE 1EA
14945480,LANSCAPED PLANTS AND SHRUBBERY
14945480,CAST IRON BENCH 1EA
14945480,LIT POLE BARRIER
14945480,STAIRWAY RAILING 2EA
14946379,FRONT FENCE
14946656,25MPH SPEED LIMIT SIGN
14946656,MAILBOX
14947134,UTILITY POLE 344568
14947134,LIGHT POST
14947997,CITY OF AUSTIN STREET LIGHT
14948655,FIRE HYDRANT
14948664,GARD RAIL DAMAGE
14951095,METAL UTLITY POLE
14951101,LANDSCAPE
14951178,LIGHT POLE #402114
14956663,STOP SIGN
14956671,20FT SECTIIN CHAIN LINK FENCELINE-4 POLE
14956672,"LANDSCAPING/CINDER BLOCKS, PLANTS"
14956672,"TREES, PORCH, DECOR"
14957138,ROCKS AND A PLANT IN FRONT YARD
14957144,GUARDRAIL
14958479,EXIT SIGN
14958507,STREET LIGHT POLE KNOCKED DOWN
14958743,APPROX. 10' OF GUARD RAIL DAMAGED.
14960953,CONCRETE GUARDRAIL
14960954,MERGE SIGN FROM ONION CREEK PKWY
14961031,GUARDRAIL
14963427,10-15 FEET OF METAL GUARD RAIL.
14963494,IRON FENCE AT CAR DEALERSHIP
14967893,UTILITY POLE DAMAGED
14967967,STREET SIGN
14967974,DECORATIVE WALL
14967977,GUARD RAIL/ FENCE TO STORMWATER DRAINAGE
14967997,GUARD RAIL
14968002,BRICK MAIL BOX
14968002,BRICK MAIL BOX
14968017,APPROXIMATELY 30' OF GUARDRAIL DAMAGED
14968066,FENCE
14968650,CAR PORT
14968650,HOME
14970308,GAURDRAIL/CONCRETE BARRIER
14971792,ENTRANCE GATE
14971798,FENCE AT BUS STOP
14971808,S PLEASANT VALLEY RD
14976155,STONE BASE OF FENCE IN FRONT OF HOUSE
14976197,PARKED TRAILER
14976204,10+ FT WROUGHT IRON FENCE AND CEMENT COL
14976258,ENTRANCE SIGN/ WALL
14976321,GUARD RAIL
14976340,EXIT SIGN
14976366,CITY OF AUSTIN LIGHT. POLE #391603
14976394,CITY LIGHT POLE #360531
14976467,TELEPHONE POLE #245241
14976470,TWO TREES
14976470,TWO ROAD SIGNS
14979611,NA
14979614,SCHOOL ZONE SIGN
14979620,AT&T CABLE POLE
14979653,GAS PIPE
14979653,FENCING
14979671,TELEPHONE/ELECTRIC POLE #298509
14979674,METAL BENCH/METAL TRASH CAN AT BUS STOP
14979709,FENCE AROUND BUS STOP
14979776,FENCE
14979785,PHONE POLE 228035
14979785,CAT METRO BUS ROUTE SIGN
14979785,BUSHES
14979786,CONCRETE BARRIER
14979865,PERSONAL RESIDENCE
14979865,FENCING
14982978,NO PARKING SIGN
14982978,FIRE HYDRANT
14983010,STOP SIGN
14983010,ELECTRICITY POLE #244252
14983017,STREET SIGN
14983024,LIGHT POLE
14983025,KOMATSU BACK HOE.
14983025,KOMATSU EXCAVATOR
14983026,POWER LINE 319710POWERLINE.  319627
14983087,PLASTIC BARRIER
14983439,GUARDRAIL (WEST SIDE)
14985179,FENCE
14985179,TREE
14985180,HIGHWAY RAILING
14985181,GUARD RAIL IN THE 12000 BLK N LAMAR BLVD
14985184,"BUSH, MAIL BOX, CONCRETE SLAB, GRASS"
14985231,TREE IN FRONT YARD STRUCK BY THE FORD
14985250,AT&T ELECTRONIC BOX #7010
14985291,TREE
14987504,CAPMETRO TRASH CAN AND BENCH AT BUS STOP
14987557,BRIDGE HEIGHT SIGN
14987561,DAMAGE TO APARTMENT PERIMETER FENCE.
14987562,GUARDRAIL
14987569,NONE
14988948,FIRE HYDRANT
14988951,TELEPHONE POLE
14993472,2 WOOD POSTS
14993477,HIGHWAY SIGN
14993478,DAMAGE TO SHOULDER BARRIER OF IH 35 SB
14993480,ONE WAY SIGN AT 35 SVRD SB AND E WILLIAM
14993551,POLE #380538
14993555,PEDESTRIAN CROSSING SIGNAL
14993559,LIGHT POLE 404087
14993561,APPROXIMATELY 20 FEET OF FENCE DESTROYED
14993580,METAL GUARD RAIL
14993581,STOP SIGN WITH STREET MARKERS
14993581,UTILITY POLE #345912
14993583,DAMAGE TO LANDSCAPING/GATE
14993591,GUARDRAIL 15-25 FT
14993606,APPR 45 FT OF GUARDRAIL AND STOP SIGN
14993658,3 BUILDING SUPPORT PILLARS
14993664,NEWSPAPER BOX
14998135,"20FT OF GUARDRAIL, SB IH35 AT 8000BLK"
14998138,GUARDRAIL
14998158,REAR WINDOW
14998158,LIGHT POLE
14998158,MAILBOX
14998206,LIGHT POLE #395849
14998233,BIKE ROUTE #21 SIGN
14998242,YELLOW REFLECTIVE SIGN INDICATING U-TURN
14998307,FENCE
14998826,MEDIAN SIGN KNOCKED DOWN
15000188,LIGHT POLE
15000202,WHITE DIRECTION SIGN
15000206,BICYCLE CROSSING SIGN
15000222,FIRE HYDRANT
15000898,LIGHT POLE #368355
15002734,UTILITY BOX
15002734,30 FEET OF IRON FENCE ON THE SOUTH CURB
15002764,DIRECTIONAL ARROW SIGN.
15002812,SCRATCH ON POLE
15006629,TREE
15006629,FENCE
15006752,PEDESTRIAN CROSSING INDICATOR
15006754,PARMER LN SIGN
15006758,CITY OF AUSTIN LIGHT POLE
15006872,2 YELLOW 3 FEET POST
15006910,ONE WAY SIGN
15006914,FRONT GLASS DOOR AND WINDOW
15006916,DAMAGED FIRE HYDRANT
15006937,"2 SIGNS INDICATING A CURVE, BENT OVER."
15007008,UTILITY POLE
15007008,GUARDRAIL
15007014,APPROX. 8 FEET METAL FENCING/HANDRAILING
15007079,STREET SIGN
15007493,DROVE THROUGH GARAGE AREA OF HOME
15010638,10X MEDIAN POSTS
15010641,GUARDRAIL/POST
15010679,STOP SIGN
15010679,FIREHYDRANT
15010690,FIREBIRD CABLE #HH260-21
15010821,ELECTRICAL BOX AT INTERSECTION #305803
15010845,50' GUARDRAIL
15015705,WOODEN FENCE POST
15015790,10 FT GUARDRAIL DAMAGE ON SB SERVICE RD
15015819,CABLE POLE DOWN AT HARRISBRANCH/COLINTON
15015840,VEHICLE STRUCK HOUSE
15017237,UTILITY POLE #277040
15017238,SCUFFED CURB.
15017244,NEIGHBORHOOD WATCH SIGN KNOCKED DOWN.
15022849,TREE
15024831,"SIGN ""LEFT LANE MUST ENTER LOOP"""
15024835,CONCRETE MIXER DAMAGED
15025067,CROSSWALK LIGHT POLE
15025116,50 OF GUARD RAIL DAMAGE
15025136,CONSTRUCTION EQUIPMENT/CONSTRUCTION SITE
15025168,WOOD POLE
15025171,FIRE HYDRANT
15025200,STREET SIGN
15028185,"AIR CONDITIONING UNIT, GUTTERS"
15028237,1509 W 6TH ST BUSINESS SIGN
15028249,CONSTRUCTION BARRICADES
15028280,3 CONSTRUCTION BARRELS
15032537,LIGHT POLE KNOCKED DOWN
15032614,GUARD RAIL
15032627,STREET LIGHT POLE
15032633,GUIDE WIRE-TELEPHONE POLE#255674
15032728,GAURDRAIL
15032782,DIAMOND BACK BICYCLE
15036452,GUARDRAIL
15036460,FIRE HYDRANT IN FRONT OF TARGET DRIVEWAY
15036487,GUARD RAIL
15036491,TRAFFIC CONTROL LIGHT BOX.
15036566,FRONT GATE AND BRICK PILLAR
15036630,DESTROYED BACK FENCE 5604 MESQUITE GROVE
15036634,"""BRIDGE MAY ICE IN COLD WEATHER"" SIGN"
15036695,STREET LIGHT POLE
15036702,JACK IN THE BOX BUILDING
15036756,LIGHT ON PROVATE PROPERTY
15037040,TRAFFIC WATER BARRIERS (X7)
15037122,WARNING SIGN
15039418,DAMAGED GATE / OPENER
15039524,UTILITY POLE
15039549,GUARD RAIL DAMAGE
15043423,ELECTRICAL BOXES
15043434,35 FEET OF GUARDRAIL
15043438,BUSHES & BUILDING
15043482,GUARD RAIL
15043493,GUARD RAILING
15043536,POLE 403141
15043538,RESIDENTIAL WOOD PRIVACY FENCE
15045351,TREE
15045373,ELECTRIC POLE 323294
15045374,WOOD AND METAL FENCE
15045459,FENCE
15049880,FIRE HYDRANT
15049885,UTILITY POLE
15049901,LIGHT POLE #398314 WAS DESTROYED
15049939,ROAD WARNING SIGN
15049942,"SIGN ""ONE WAY"""
15049950,FENCE AND LANDSCAPE
15050029,BARBED WIRE FENCE/OAKWOOD CEMETERY
15050041,FENCE AND FENCE POST
15050041,UNDERGROUND WIRE SIGN
15050042,STREET SIGN
15050072,GUARDRAIL DAMAGE
15050082,FIRE HYDRANT
15050757,CROSSWALK WARNING SIGN
15053929,ROADSIDE SIGN KNOCKED DOWN
15053946,PRIVACY FENCE
15053946,PRIVACY FENCE
15054005,FIRE HYDRANT
15054005,ELECTRICAL POLE AND SUPPORT CABLES
15054013,FENCE
15054036,TELEPHONE POLE # 2250647
15055740,RETAINING WALL AND LANDSCAPING
15055764,WOOD PICNIC TABLE
15067824,GUARDRAIL
15072564,DAMAGE TO FENCE 5127967402
15072565,TELEPHONE GUIDEWIRE DAMAGED POLE#400822
15072624,"METAL, YELLOW CURVE WARNING SIGN."
15072626,SIGN (DO NOT ENTER)
15072626,GUARD RAIL (20 FT)
15072672,FIBER OPTICS CABLE POLE #1516
15072672,FENCE
15072672,NATURAL GAS PIPELINE WARNING POST
15072673,UITLITY POLE
15072673,TEMPORARY GAS PIPE LINE
15072677,FENCE
15072697,SCHWINN BICYCLE
15072701,SMALL TREE
15072732,LOCAL PUB AND PATIO
15072742,GUARDRAIL DAMAGED
15072750,LIGHT POLE 40383
15072786,STONE WALL
15077869,LIGHT POLE
15077873,GUARD RAIL
15077885,BRICK MAIL BOX DESTROYED
15077898,STOP SIGN
15077898,FENCE
15078660,FENCE
15079962,BLUE SE LAGER BICYCLE
15079964,10-15 FEET GUARDRAIL DAMAGE ON NE SIDE
15080037,CAP METRO BUS SIGN
15080039,STRUCK 15'8 N IH 35 BRIDGE FROM WELLS BR
15080041,TREE IN FRONT YARD- BARK CHIPPED
15080066,UTILITY POLE KNOCKED DOWN
15080127,GUARD RAIL
15080163,SCTATHES AND CHIPS TO LARGE BUILDER
15080164,CHURCH
15080247,LIGHT POLE (371921
15083051,SIGNAL LIGHT POLE 385530
15083058,GUARD RAIL
15083152,6209 EMERALD FOREST DR
15084765,GUARDRAIL
15084861,LANDSCAPING
15084866,MAILBOX
15084898,STREET SIGN (ONE WAY)
15084905,HOUSE
15084914,MAIL BOX
15084964,40 FT GUARD RAIL
15084966,APARTMENT COMPLEX
15084990,"""DO NOT ENTER"" STREET SIGN"
15085001,GUARD RAIL LEFT CURB LINE 13100 N 183
15085017,GUARDRAIL
15085044,711 WINDOW
15085055,UTILITY POLE
15086249,PEDESTRIAN RAILING
15088612,POLE NUMBER 222086
15088619,POOL FENCE AND PERGULA
15088769,CONCRETE DRAIN PIPE AT BASE OF DITCH
15088911,50 FT OF FENCING AND STONE PILLARS
15088918,LIGHT POLE 393657
15088918,DAMAGE TO WOODEN FENCE LINE AND CONCRETE
15088938,WALKER
15089043,"BUS BENCH, TRASH CAN AT BUS STOP"
15089044,CITY OF AUSTIN SIGN
15089066,LARGE METAL DUMPSTER
15092505,FENCE DAMAGED
15092518,STREET SIGN RIGHT TURN ONLY SIGN
15092585,STREET SIGN & STOP SIGN
15092608,GUARD RAIL
15092612,GUARD RAIL AND POST
15093696,STREET SIGN
15093697,TREE
15093699,60 GUARDRAIL DAMAGE
15093711,BROKEN LIGHT POLE
15093711,METAL FENCE 80 FT
15093717,HOUSE
15095786,PARKING SIGNS AND FOLIAGE
15096146,RAIL ROAD CROSSING POLE
15097939,"APT SIGN, BUSHES, CONCRETE COVER"
15097947,TREE
15097947,TELEPHONE POLE #220788
15098009,LIGHT POLE #223339
15098052,YIELD SIGN
15098054,RETAINING WALL
15098078,BUILDING AND LANDSCAPING
15102631,POLE #235366 + ROAD HUMPS AHEAD SIGN DAM
15102639,"GUARD RAIL DAMAGE 30 FEET, TEXAS DOT"
15102702,10-15 FEET GUARDRAIL DAMAGE
15102706,SREET LIGHT POLE #397971
15102708,BICYCLE
15102823,UTILITY POLE
15102906,GUARD SHACK
15102909,VEHICLE RAN INTO RESIDENCE
15102913,BUILDING USED FOR STORAGE
15102930,WARNING SIGN
15102971,IRRIGATION LINES
15102979,DIRECTIONAL SIGN
15102981,METAL FENCE
15102983,"STRUCK ROAD DIVIDER BARRIER, BREAKING A"
15102984,GUARDRAIL AND SIGN
15105232,CITY POLE 359820
15105242,UTILITY POLE
15107528,GUARDRAIL
15107554,GAURDRAIL
15107587,LIGHT POST #385931
15108438,SHRUBBERY
15111394,FENCE
15111408,ROADSIDE SIGN PARTIALLY BROKEN
15111411,PAINT DAMAGE TO BARRIER WALL
15111445,BUILDING
15111456,SOD / GRASS / LANDSCAPING
15111492,DAMAGED FENCE AND YARD
15111507,GUARD RAIL WIRE
15111516,NO DAMAGE TO RETAINING WALL/BARRIER
15111517,METAL GUARD RAIL
15111526,RIGHT TURN ONLY SIGN
15111531,"""SOUTH 183"" SIGN KNOCKED DOWN."
15111535,FENCING
15111550,BARBED WIRE FENCE WAS DRIVEN OVER
15111552,UTILITY POLE 25795
15111552,NEIGHBORHOOD WATCH STREET SIGN
15111553,APPROXIMATELY 10-15 FT OF GUARDRAIL
15114794,FIRE HYDRANT
15114795,ABOUT 15 FT OF GUARD RAIL DAMAGE. 2 POST
15114803,STONE MAILBOX
15114887,LIGHT POLE NUMBER 65
15114895,GUARD RAIL
15115006,PLANTER POTS IN FRONT OF STORE
15115021,DAMAGE TO THREE FEET OF METAL FENCE
15115029,TREE
15115649,SIGNAL LIGHT POLE
15117685,15 FT GUARD RAIL DAMAGE
15117688,STREET SIGN AT INTERSECTION DAMAGED.
15117700,COA LIGHT TRAFFIC CONTROL #461803
15117740,CAR WASH COIN BOX
15117790,GUARDRAIL DAMAGE
15119399,LAWN AND BUSHES
15119400,LIGHT POLE 404003
15119406,8 FT FENCE AND 10X12 METAL SHED
15119406,FENCE
15119468,YEILD SIGN KNOCKED DOWN
15120683,CHAIN LINK FENCE
15121171,TELEPHONE POLE # 275024
15121178,GUARDRAIL
15121205,20 FEET OF GUARDRAIL
15121207,CITY FIRE HYDRANT
15121430,AKINS HIGH SCHOOL WEST SIDE TREE
15128978,FIRE HYDRANT
15128996,DESTROYED BRICK MAILBOX
15128998,"OAK KNOLL ""EXIT"" SIGN & POST"
15129002,BICYCLE
15129048,RAN OVER A STOP SIGN AND 2 CEMENT PILLAR
15129050,5 FT OF QUARD RAIL DAMAGE
15129059,HANDICAP CROSSING CAUTION SIGN
15129059,GAS LINE MARKER SIGN
15129115,GUARD RAIL.
15129116,GUARDRAIL
15129138,GUARD RAIL
15129186,DO NOT ENTER SIGN
15129188,BROKEN U TURN SIGN
15129192,NATURAL GAS PIPELINE
15129197,100 FT OF GUARDRAIL DAMAGE.
15129243,STEEL POLE
15129339,MUTIPLE SIGNS
15129339,20-30 FEET OF GUARD RAIL
15129354,CONCRETE FIRE HYDRANT LINE
15129365,METAL TRASH CAN
15129365,FIRE HYDRANT KNOCKED OFF BASE
15129367,GUARDRAIL
15129372,LIGHT POLE
15129422,CITY OF AUSTIN FIRE HYDRANT
15129469,PEDESTRIAN CROSS SIGNAL
15129470,CROSSWALK SIGNAL LIGHT
15129471,CROSSWALK SIGN DAMAGED
15129489,SWING GATE
15131427,WALLER CREEK BRIDGE
15131433,LIGHT POLE
15131493,HWY GUARDRAIL
15131494,COA LIGHT POLE #356678
15131976,DAMAGE TO SUPPORT POLE FOR AWNING
15132958,PROPERTY FENCE AND SUPPLIES
15132958,COLORADO RIVER CONSTRUCTORS
15133051,TRAFFIC LIGHT POLE AND TRAFFIC LIGHTS
15133052,GUARDRAIL DAMAGE
15133495,GUARD RAIL
15133504,USPS MAILBOX CENTERS 9140 & 9139
15133577,10FT DAMAGED GAURD-RAIL
15133578,UTILITY POLE #358465
15133579,LIGHT POLE 365417
15135736,UTILITY POLE
15135853,HAND RAIL
15137688,FENCE
15137688,LIGHT POLE
15139531,20 FT OF GUARDRAIL
15140120,CITY OF AUSTIN ELECTRIC CROSSWALK SIGN
15140134,LIGHT POLE
15140142,5127884747 DAMAGE TO MAIL BOX
15140142,FIRE HYDRANT
15140210,STONE WALL
15140211,HOUSE AND FENCE 1712 W BRAKER LANE #B
15140213,BICYCLE
15140221,MAILBOX
15140286,TELEPHONE POLE
15140356,SCRAPED FENCE POLE
15140361,GREEN CITY BENCH
15140470,SIGN POST
15140472,WALL TO BUSINESS
15140476,LIGHT POLE #394016
15140478,POLE 307617
15140495,GUARD RAIL BWT SVRD AND 71 RAMP
15140564,LIGHT POST BASE WITH STEEL THREADED POST
15140565,GUARD RAIL
15140572,WOODEN FENCE
15140575,GUARD RAIL
15140579,STREET SIGN
15140581,STONE FENCE
15140586,ELECTRICAL POLE (380616)
15140612,SIGN:BRIDGE MAY ICE IN COLD WEATHER
15140619,CROSS WALK SIGNAL
15143009,POWERLINE POLE #42881
15143014,BRICK PILLAR
15143040,5-6 FEET OF GUARDRAIL DAMAGE
15143044,FIRE HYDRANT KNOCKED OFF BASE
15143044,"LIGHT POLE BENT, POLE #390968"
15143097,LIGHT POLE 395418
15143626,POWER POLE ANCHOR LINE SNAPPED
15147922,20 FT OF GUARD RAIL DAMAGE
15147937,PINARELLO FA1 RACING BIKE
15149487,CROSSWALK SIGNAL FROM S/E CORNER
15149497,LIGHT POLE 395834
15153492,20' GUARDRAIL
15153518,MAILBOX
15153519,WIRE GUARD RAIL SYSTEM
15153520,GUARD RAIL
15153590,METAL RETAINING POLE
15153591,NO PARKING SIGN
15153642,GARAGE DOOR
15153699,PEDESTRIAN HAND RAIL
15153701,APPROX 50FT OF GUARDRAIL
15153701,APPROX 30FT OF CHAIN LINK FENCE
15153706,2906 SWEENEY LANE
15153725,"CHAIN LINK FENCE, PEACH TREE"
15153725,"GRILL, WEIGHT BENCH"
15153750,GARAGE DOOR AND STRUCTURE OF APT BLD 16
15153753,UTILITY POLE 255370
15154173,CONSTRUCTION FENCE KNOCKED OVER
15154175,SILVER FIRE HYDRANT
15154175,LIGHT POLE #299447
15157173,APPROX 10' OF GUARD RAIL DAMAGE
15157180,WATER FILLED CONSTRUCTION BARRIER
15157181,FIRE HYDRANT
15159134,STOP SIGN KNOCKED DOWN
15159155,PS 512-444-444220 FEET ON CHAIN FENCE
15161181,20' BOX TRAILER
15161726,APPROX 50 FT METAL GUARD RAIL
15161726,4 WOODEN POSTS
15162116,FENCE AND LANDSCAPE
15162119,"GRASS TORN UP, TREE UPROOTED 2ND DAMAG"
15162128,FIRE HYDRANT
15162128,UTILITY POLE #298953
15162225,CHAIN LINK FENCE
15162230,WALK/DONT WALK SIGN
15169134,STOP SIGN
15169134,FENCE
