Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
11860811,2,1,,NO CHARGES,
11860812,1,1,,"DRIVING WHILE INTOXICATED, 2ND",110161413
11860813,1,1,,NO CHARGES,
11860814,1,1,,DWI,
11860815,1,1,,NO CHARGES,
11860816,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13624896
11860816,2,1,,NO CHARGES,
11860817,1,1,,NO CHARGES,
11860817,2,1,,NO CHARGES,
11860817,2,2,,NO CHARGES,
11860817,2,3,,NO CHARGES,
11860817,2,4,,NO CHARGES,
11860819,1,1,,CROSSING PHYSICAL BARRIER-CENTER DIVIDER,13568516
11860819,1,2,,NO CHARGES,
11860819,1,3,,NO CHARGES,
11860819,2,1,,NO CHARGES,
11860821,1,1,,NO CHARGES,
11860821,2,1,,NO CHARGES,
11860823,1,1,,NO CHARGES,
11860825,1,1,,NO CHARGES,
11860827,1,1,,NO CHARGES,
11860827,2,1,,NO CHARGES,
11860829,1,1,,NO CHARGES,
11860829,2,1,,NO CHARGES,
11860833,1,1,,FAIL TO YIELD RIGHT OF WAY-INTERSECTION,13620893
11860833,2,1,,NO CHARGES,
11860835,1,1,,NO CHARGES,
11860835,1,2,,NO CHARGES,
11860837,1,1,,DWI,110170138
11860839,1,1,,NO CHARGES,
11860839,1,2,,NO CHARGES,
11860839,1,3,,NO CHARGES,
11860839,1,4,,NO CHARGES,
11860839,2,1,,NO CHARGES,
11860842,1,1,,NO CHARGES,
11860844,1,1,,F.T.M.F.R.,13621017
11860844,2,1,,NO CHARGES,
11860844,3,1,,NO CHARGES,
11860844,3,2,,NO CHARGES,
11860846,1,1,,NO CHARGES,
11860846,1,2,,NO CHARGES,
11860847,1,1,,FAIL TO MAINTAIN ASSURE CLEAR DISTANCE,13641402
11860847,2,1,,NO CHARGES,
11860848,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13594614
11860848,2,1,,NO CHARGES,
11860849,1,1,,DWI,
11860851,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13610338
11860851,2,1,,NO CHARGES,
11860852,1,1,,NO CHARGES,
11860855,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13594610
11860855,2,1,,NO CHARGES,
11860856,1,1,,FAIL TO MAINTAIN A CLEAR AND,13605976
11860856,2,1,,NO CHARGES,
11860856,2,2,,NO CHARGES,
11860856,2,3,,NO CHARGES,
11860857,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,13627181
11860857,1,2,,NO CHARGES,
11860857,1,3,,NO CHARGES,
11860857,2,1,,NO CHARGES,
11860857,2,2,,NO CHARGES,
11860857,2,3,,NO CHARGES,
11860857,2,4,,NO CHARGES,
11860858,1,1,,RAN RED LIGHT,13548569
11860858,2,1,,NO CHARGES,
11860858,2,2,,NO CHARGES,
11860858,2,3,,NO CHARGES,
11860859,1,1,,NO CHARGES,
11860859,1,2,,NO CHARGES,
11860859,2,1,,NO CHARGES,
11860859,2,2,,NO CHARGES,
11860860,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13618933
11860860,1,2,,NO CHARGES,
11860860,1,3,,NO CHARGES,
11860860,2,1,,NO CHARGES,
11860862,1,1,,NO CHARGES,
11860862,1,2,,NO CHARGES,
11860862,2,1,,NO CHARGES,
11860863,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,13652780
11860863,2,1,,NO CHARGES,
11860864,1,1,,NO CHARGES,
11860864,2,1,,NO CHARGES,
11860866,1,1,,FAIL TO YIELD RIGHT OF WAY-PRIVATE DRIVE,13616110
11860866,2,1,,NO CHARGES,
11860867,1,1,,FAIL TO YIELD RIGHT OF WAY-LEFT TURN INTERSECTION,13503206
11860867,2,1,,NO CHARGES,
11860868,1,1,,RAN RED LIGHT,13616654
11860868,2,1,,NO CHARGES,
11860869,1,1,,NO CHARGES,
11860869,2,1,,NO CHARGES,
11860870,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13627727
11860870,2,1,,NO CHARGES,
11860870,3,1,,NO CHARGES,
11860870,3,2,,NO CHARGES,
11860871,1,1,,NO CHARGES,
11860871,1,2,,NO CHARGES,
11860871,2,1,,NO CHARGES,
11860872,1,1,,NO CHARGES,
11860872,1,2,,NO CHARGES,
11860872,1,3,,NO CHARGES,
11860872,2,1,,NO CHARGES,
11860872,2,2,,NO CHARGES,
11860873,1,1,,NO CHARGES,
11860873,2,1,,NO CHARGES,
11860874,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13654735
11860874,2,1,,NO CHARGES,
11860874,3,1,,NO CHARGES,
11860874,3,2,,NO CHARGES,
11860875,1,1,,RAN RED LIGHT,13653332
11860875,2,1,,NO CHARGES,
11860876,1,1,,NO CHARGES,
11860876,2,1,,FAIL TO MAINTAIN ASSURE & CLEAR DISTANCE,13654444
11860877,1,1,,NO CHARGES,
11860878,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,13652782
11860878,2,1,,NO CHARGES,
11860878,3,1,,NO CHARGES,
11860879,1,1,,NO CHARGES,
11860879,2,1,,NO CHARGES,
11860879,2,2,,NO CHARGES,
11860879,2,3,,NO CHARGES,
11860880,1,1,,NO CHARGES,
11860880,2,1,,NO CHARGES,
11860881,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13640178
11860881,1,2,,NO CHARGES,
11860881,2,1,,NO CHARGES,
11860898,1,1,,NO CHARGES,
11860898,2,1,,NO CHARGES,
11860899,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13654659
11860899,2,1,,NO CHARGES,
11860900,1,1,,NO CHARGES,
11860900,2,1,,NO CHARGES,
11860900,2,2,,NO CHARGES,
11860904,1,1,,NO CHARGES,
11860908,1,1,,FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE,13641385
11860908,3,1,,NO CHARGES,
11860909,1,1,,RAN RED LIGHT,13625632
11860909,2,1,,NO CHARGES,
11860911,1,1,,NO CHARGES,
11860911,1,2,,NO CHARGES,
11860911,1,3,,NO CHARGES,
11860911,1,4,,NO CHARGES,
11860912,1,1,,FAIL TO DISPLAY TEXAS DRIVER'S LICENSE,13556642
11860912,1,1,,FAIL TO MAINTAIN ASSURE CLEAR DISTANCE,13556642
11860912,1,1,,FAIL TO MAINTAIN FINACIAL RESPONSIBILITY,13556642
11860912,2,1,,NO CHARGES,
11860912,2,2,,NO CHARGES,
11860912,2,3,,NO CHARGES,
11860913,1,1,,NO CHARGES,
11860913,2,1,,NO CHARGES,
11860914,1,1,,EXP REG.,13600510
11860914,1,1,,FAIL TO MAINTAIN CLEAR DISTANCE,13600510
11860914,1,1,,NO INSURANCE,13600510
11860914,2,1,,NO CHARGES,
11860916,1,1,,NO CHARGES,
11860916,1,2,,NO CHARGES,
11860916,2,1,,NO CHARGES,
11860916,2,2,,NO CHARGES,
11860917,1,1,,FAIL TO YIELD RIGHT OF WAY AT INTERSECTION,13615035
11860917,2,1,,NO CHARGES,
11860918,1,1,,FTMACD,13546242
11860918,1,1,,NO DL,13546242
11860918,2,1,,NO CHARGES,
11860918,3,1,,NO CHARGES,
11860919,1,1,,FAIL TO YIELD RIGHT OF WAY PRIVATE DRIVE,13614653
11860919,2,1,,NO CHARGES,
11860920,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13577567
11860920,2,1,,NO CHARGES,
11860920,2,2,,NO CHARGES,
11860920,2,3,,NO CHARGES,
11860921,1,1,,NO CHARGES,
11860921,1,2,,NO CHARGES,
11860922,1,1,,FAILURE TO YIELD RIGHT OF WAY STOP SIGN,13639934
11860922,1,2,,NO CHARGES,
11860922,2,1,,NO CHARGES,
11860923,1,1,,F.T.Y.R.O.W.-PRIVATE DR,13626333
11860923,1,2,,NO CHARGES,
11860923,2,1,,NO CHARGES,
11860923,2,2,,NO CHARGES,
11860923,2,3,,NO CHARGES,
11860924,1,1,,FAILURE TO YIELD RIGHT OF WAY-STOP SIGN,13586565
11860924,1,2,,NO CHARGES,
11860924,1,3,,NO CHARGES,
11860924,2,1,,NO CHARGES,
11860925,1,1,,NO CHARGES,
11860925,2,1,,LTS,
11860926,1,1,,EXPIRED REG,13631358
11860926,1,1,,FTMFR,13631358
11860926,1,1,,FTYROW LEFT TURN,13631358
11860926,1,2,,NO CHARGES,
11860926,2,1,,FTMFR,13631357
11860926,2,1,,EXPIRED REG,13631357
11860927,1,1,,NO CHARGES,
11860927,2,1,,NO CHARGES,
11860932,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13581998
11860932,2,1,,NO CHARGES,
11860932,2,2,,NO CHARGES,
11860932,2,3,,NO CHARGES,
11860934,1,1,,NO CHARGES,
11860934,2,1,,NO CHARGES,
11860934,2,2,,NO CHARGES,
11860936,1,1,,FAIL TO YIELD FROM A PRIVATE DRIVE,13626682
11860936,2,1,,NO CHARGES,
11860942,1,1,,DRIVING WHILE INTOXICATED/FELONY,110142018
11860944,1,1,,FAIL TO MAINTAIN AN ASSURE CLEAR DISTANCE,TX110E9DAC02
11860944,3,1,,NO CHARGES,
11860946,1,1,,DWLI-EXPIRED,13647002
11860946,1,1,,UNSAFE LANE CHANGE,13647003
11860946,2,1,,NO CHARGES,
11860946,2,2,,NO CHARGES,
11860948,1,1,,NO DL,13338455
11860948,1,1,,FAILURE TO CONTROL SPEED,13338455
11860948,1,2,,NO CHARGES,
11860948,1,3,,NO CHARGES,
11860948,2,1,,NO CHARGES,
11860948,2,2,,NO CHARGES,
11860948,2,3,,NO CHARGES,
11860948,2,4,,NO CHARGES,
11860948,2,5,,NO CHARGES,
11860948,3,1,,NO CHARGES,
11860951,1,1,,UNSAFE MOVEMENT-LEFT,
11860953,1,1,,FAIL TO YIELD RIGHT OF WAY FROM PRIVATE DRIVE,13581029
11860953,2,1,,NO CHARGES,
11860955,1,1,,NO CHARGES,
11860955,2,1,,NO CHARGES,
11860959,1,1,,NO CHARGES,
11860961,1,1,,NO CHARGES,
11860964,1,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE,13614756
11860964,2,1,,NO CHARGES,
11860964,2,2,,NO CHARGES,
11860964,2,3,,NO CHARGES,
11860964,2,4,,NO CHARGES,
11860964,3,1,,NO CHARGES,
11860964,3,2,,NO CHARGES,
11860965,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13617826
11860965,2,1,,NO CHARGES,
11860966,1,1,,RAN STOP SIGN,13616655
11860966,2,1,,NO CHARGES,
11860966,2,2,,NO CHARGES,
11860967,1,1,,NO CHARGES,
11860967,2,1,,NO CHARGES,
11860968,1,1,,NO D.L.,13624146
11860968,1,1,,FT.M.FR,13624146
