Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
15519410,2,1,,NO CHARGES,
15519411,1,1,,NO CHARGES,
15519411,1,2,,NO CHARGES,
15519411,1,3,,NO CHARGES,
15519411,2,1,,NO CHARGES,
15519412,1,1,,"NO DRIVERS LICENSE, FTMFR",13332607
15519412,1,2,,NO CHARGES,
15519412,1,3,,NO CHARGES,
15519412,1,4,,NO CHARGES,
15519413,1,1,,FAIL TO YIELD RIGHT OF WAY FROM STOP SIGN,14197162
15519413,2,1,,NO CHARGES,
15519413,2,2,,NO CHARGES,
15519414,1,1,,NO CHARGES,
15519415,1,1,,FTMACD,E16207565
15519415,2,1,,NO CHARGES,
15519415,2,2,,NO CHARGES,
15519415,3,1,,NO CHARGES,
15519415,3,2,,NO CHARGES,
15519415,4,1,,NO CHARGES,
15519415,4,2,,NO CHARGES,
15519416,1,1,,CHANGE LANE WHEN UNSAFE,E16187544
15519416,2,1,,NO CHARGES,
15519417,1,1,,NO DRIVER LICENSE,E16013202
15519417,1,1,,FTMR,E16013202
15519417,1,1,,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,E16013202
15519417,2,1,,NO CHARGES,
15519417,2,2,,NO CHARGES,
15519418,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,E16147586
15519418,2,1,,NO CHARGES,
15519418,2,2,,NO CHARGES,
15519418,2,3,,NO CHARGES,
15519418,2,4,,NO CHARGES,
15519419,1,1,,FTMACD,E16089134
15519419,2,1,,NO CHARGES,
15519419,3,1,,NO CHARGES,
15519419,3,2,,NO CHARGES,
15519420,1,1,,NO CHARGES,
15519420,1,2,,NO CHARGES,
15519420,1,3,,NO CHARGES,
15519420,1,4,,NO CHARGES,
15519420,1,5,,NO CHARGES,
15519421,1,1,,NO CHARGES,
15519421,2,1,,NO CHARGES,
15519422,1,1,,NO CHARGES,
15519422,2,1,,NO CHARGES,
15519422,2,2,,NO CHARGES,
15519422,2,3,,NO CHARGES,
15519423,1,1,,NO CHARGES,
15519423,1,2,,NO CHARGES,
15519423,2,1,,NO CHARGES,
15519424,1,1,,NO CHARGES,
15519424,2,1,,NO CHARGES,
15519425,1,1,,NO CHARGES,
15519425,2,1,,NO CHARGES,
15519425,3,1,,NO CHARGES,
15519426,1,1,,RAN RED LIGHT,E16010060
15519426,2,1,,NO CHARGES,
15519427,1,1,,FTYROW - LEFT TURN,E16154643
15519427,2,1,,NO CHARGES,
15519428,1,1,,NO CHARGES,
15519428,2,1,,NO CHARGES,
15519428,2,2,,NO CHARGES,
15519429,1,1,,NO CHARGES,
15519429,2,1,,NO CHARGES,
15519430,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,14206665
15519430,2,1,,NO CHARGES,
15519432,1,1,,FAIL TO YIELD TURNING LEFT,16021291
15519432,1,1,,NO DRIVERS LIC,16021291
15519432,2,1,,NO CHARGES,
15519437,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,E16143857
15519437,2,1,,NO CHARGES,
15519441,1,1,,NO CHARGES,
15519441,1,2,,NO CHARGES,
15519441,2,1,,NO CHARGES,
15523052,1,1,,NO CHARGES,
15523052,1,2,,NO CHARGES,
15523052,2,1,,NO CHARGES,
15523054,1,1,,RAN RED LIGHT,E16229693
15523054,1,1,,NO DRIVERS LICENSE,E16229693
15523054,2,1,,NO CHARGES,
15523054,2,2,,NO CHARGES,
15523054,3,1,,NO CHARGES,
15523055,1,1,,NONE,NA
15523055,1,2,,NO CHARGES,
15523055,1,3,,NO CHARGES,
15523055,2,1,,NONE,NA
15523056,1,1,,NO CHARGES,
15523057,1,1,,NO CHARGES,
15523057,2,1,,NO CHARGES,
15523058,1,1,,NO CHARGES,
15523058,2,1,,NO CHARGES,
15523060,1,1,,FTMACD,E16122234
15523060,2,1,,NO CHARGES,
15523061,1,1,,NO CHARGES,
15523061,1,2,,NO CHARGES,
15523061,2,1,,NO CHARGES,
15523062,1,1,,FAILURE TO MAINTAIN FINANCIAL RESPONSBILITY,
15523062,1,2,,NO CHARGES,
15523062,1,3,,NO CHARGES,
15523062,1,4,,NO CHARGES,
15523062,2,1,,NO CHARGES,
15523063,1,1,,NO CHARGES,
15523064,1,1,,FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE,160030939
15523064,2,1,,NO CHARGES,
15523064,3,1,,NO CHARGES,
15523065,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16176177
15523065,2,1,,NO CHARGES,
15523065,3,1,,NO CHARGES,
15523066,1,1,,"EVADING IN MOTOR VEHICLE, POCS, AND TAMPERING W/ EVIDENCE",170030950
15523066,2,1,,NO CHARGES,
15523066,2,2,,NO CHARGES,
15523067,1,1,,NO CHARGES,
15523067,1,2,,NO CHARGES,
15523068,1,1,,NO DRIVERS LICENSE,14206527
15523068,2,1,,NO CHARGES,
15523069,1,1,,RAN RED LIGHT,14206851
15523069,2,1,,NO CHARGES,
15523070,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16168581
15523070,2,1,,NO CHARGES,
15523070,3,1,,NO CHARGES,
15523071,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14208116
15523071,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY (EXPIRED INSUR),14208116
15523071,2,1,,NO CHARGES,
15523071,3,1,,NO CHARGES,
15523072,1,1,,DWI,
15523072,2,1,,NO CHARGES,
15523073,1,1,,NO CHARGES,NA
15523073,2,1,,NO CHARGES,
15523074,1,1,,NO CHARGES,
15523074,1,2,,NO CHARGES,
15523074,2,1,,NO CHARGES,
15523075,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE-COLLISION,E16103047
15523075,2,1,,NO CHARGES,
15523075,2,2,,NO CHARGES,
15523092,1,1,,NO DRIVERS LICENSE,E16098052
15523092,1,1,,UNSAFE LANE CHANGE (RIGHT),E16098052
15523092,1,2,,NO CHARGES,
15523092,1,3,,NO CHARGES,
15523092,1,4,,NO CHARGES,
15523092,2,1,,NO CHARGES,
15523093,1,1,,NO CHARGES,
15523093,2,1,,NO CHARGES,
15523094,1,1,,RAN RED LIGHT,80131703
15523094,2,1,,NO CHARGES,
15523095,1,1,,NO CHARGES,
15523096,1,1,,NO CHARGES,
15523096,2,1,,NO CHARGES,
15523097,1,1,,DRIVING WHILE INTOXICATED - OPEN ALCOHOL CONTAINER,170031227
15523097,2,1,,NO CHARGES,
15523097,2,2,,NO CHARGES,
15523098,1,1,,NO CHARGES,
15523098,2,1,,NO CHARGES,
15523099,1,1,,FAILED TO YIELD - STOP SIGN,E16062056
15523099,2,1,,NO CHARGES,
15523100,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16062057
15523100,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16062057
15523100,2,1,,NO CHARGES,
15523101,1,1,,RAN RED LIGHT,E16223050
15523101,1,2,,NO CHARGES,
15523101,2,1,,NO CHARGES,
15523101,2,2,,NO CHARGES,
15523101,2,3,,NO CHARGES,
15523102,1,1,,FTACD - COLLISION,E16150567
15523102,3,1,,NO CHARGES,
15523102,3,2,,NO CHARGES,
15523102,3,3,,NO CHARGES,
15523102,4,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16116539
15523102,4,1,,DRIVING WHILE LICENSE INVALID - SUSPENDED,E16116539
15523103,1,1,,NO CHARGES,
15523103,2,1,,NO CHARGES,
15523105,1,1,,FTMACD,14206733
15523105,2,1,,NO CHARGES,
15523106,1,1,,NO CHARGES,
15523107,1,1,,NO CHARGES,
15523108,1,1,,NO CHARGES,
15523108,1,2,,NO CHARGES,
15523108,2,1,,NO CHARGES,
15523109,1,1,,FTYROW-PRIVATE DRIVE,170040456
15523109,2,1,,NO CHARGES,
15523110,1,1,,FTMACD,14089742
15523110,2,1,,NO CHARGES,
15523111,1,1,,EXPIRED REGISTRATION,E16219779
15523111,1,1,,IMPRUDENT SPEED,E16219779
15523111,2,1,,NO DRIVER LICENSE,E16219780
15523112,1,1,,NO CHARGES,
15523112,1,2,,NO CHARGES,
15523112,1,3,,NO CHARGES,
15523112,1,4,,NO CHARGES,
15523112,2,1,,NO CHARGES,
15523113,1,1,,FAIL TO YIELD INTO PRIVATE DRIVE,E16291339
15523113,2,1,,NO CHARGES,
15523114,1,1,,NO CHARGES,
15523114,1,2,,NO CHARGES,
15523114,2,1,,NO CHARGES,
15523115,1,1,,NO CHARGES,
15523116,1,1,,NO CHARGES,
15523116,1,2,,NO CHARGES,
15523116,2,1,,NO CHARGES,
15523148,1,1,,NO CHARGES,NA
15523148,1,2,,NO CHARGES,
15523148,1,3,,NO CHARGES,
15523148,2,1,,NO CHARGES,
15523149,1,1,,NO CHARGES,
15523149,2,1,,RAN RED LIGHT,E16223613
15523150,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16067053
15523150,2,1,,EXPIRED MOTOR VEHICLE REGISTRATION,E16121476
15523150,2,1,,NO DRIVERS LICENSE,E16121476
15523150,2,2,,NO CHARGES,
15523150,2,3,,NO CHARGES,
15523150,2,4,,NO CHARGES,
15523151,1,1,,NO CHARGES,
15523151,2,1,,NO CHARGES,
15523152,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16006124
15523152,1,2,,NO CHARGES,
15523152,2,1,,NO CHARGES,
15523152,3,1,,NO CHARGES,
15523153,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16006125
15523153,2,1,,NO CHARGES,
15523154,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,E16084539
15523154,2,1,,NO CHARGES,
15523154,2,2,,NO CHARGES,
15523155,1,1,,NO DRIVER LICENSE,14208498
15523155,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14208498
15523155,2,1,,NO CHARGES,
15523155,3,1,,NO CHARGES,
15523155,3,2,,NO CHARGES,
15523155,3,3,,NO CHARGES,
15523156,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16062059
15523156,2,1,,NO CHARGES,
15523156,2,2,,NO CHARGES,
15523157,1,1,,LEAVING SCENE OF COLLISION,E16176185
15523159,1,1,,NO CHARGES,
15524499,1,1,,NO CHARGES,
15524499,1,2,,NO CHARGES,
15524499,2,1,,NO CHARGES,
15524500,1,1,,NO CHARGES,
15524501,1,1,,NO CHARGES,
15524501,2,1,,NO CHARGES,
15524501,2,2,,NO CHARGES,
15524501,3,1,,NO CHARGES,
15524502,1,1,,AMC CHILD NOT RESTRAINED-08YOA-16YOA,E16207566
15524502,1,1,,AMC FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16227040
15524502,1,2,,NO CHARGES,
15524502,1,3,,NO CHARGES,
15524502,1,4,,NO CHARGES,
15524502,2,1,,NO CHARGES,
15524502,3,1,,NO CHARGES,
15524502,4,1,,NO CHARGES,
15524503,1,1,,NO CHARGES,
15524504,1,1,,NO CHARGES,
15524505,1,1,,FAILED TO YIELD ROW FROM PRIVATE DRIVE,E16080040
15524505,1,2,,NO CHARGES,
15524505,2,1,,NO CHARGES,
15524505,2,2,,NO CHARGES,
15524506,1,1,,NO CHARGES,
15524506,1,2,,NO CHARGES,
15524506,2,1,,NO CHARGES,
15524507,1,1,,NO CHARGES,
15524507,3,1,,NO CHARGES,
15524507,4,1,,NO CHARGES,
15524527,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16169154
15524527,3,1,,NO CHARGES,
15524527,3,2,,NO CHARGES,
15524528,1,1,,NO DRIVERS LICENSE,E16228681
15524528,1,1,,FAILED TO DRIVE IN MARKED LANE,E16228681
15524528,1,1,,FAILED TO MAINTAIN FINANCIAL RESP,E16228681
15524528,1,2,,NO CHARGES,
15524529,1,1,,NO CHARGES,
15524529,2,1,,NO CHARGES,
15524530,1,1,,NO CHARGES,
15524530,2,1,,NO CHARGES,
15524531,1,1,,NO CHARGES,
15524531,1,2,,NO CHARGES,
15524532,1,1,,NO CHARGES,
15524532,2,1,,NO CHARGES,
15524533,1,1,,DRIVING WHILE INTOXICATED,170041825
15524534,1,1,,UNSAFE LANE CHANGE,E16122690
15524534,2,1,,NO CHARGES,
15524535,1,1,,FTMACD,E16095146
15524535,1,2,,NO CHARGES,
15524535,2,1,,NO CHARGES,
15524535,2,2,,NO CHARGES,
15524535,2,3,,NO CHARGES,
15524536,1,1,,NO CHARGES,
15524536,1,2,,NO CHARGES,
15524536,1,3,,NO CHARGES,
15524536,1,4,,NO CHARGES,
15524536,1,5,,NO CHARGES,
15524537,1,1,,NO CHARGES,
15524538,1,1,,DRIVING WHILE LICENSE INVALID - SUSPENDED,E16224188
15524538,2,1,,NO CHARGES,
15524539,1,1,,RECKLESS DRIVING,170050688
15524539,2,1,,NO CHARGES,
15524539,2,2,,NO CHARGES,
15524540,1,1,,NO CHARGES,
15524541,1,1,,RAN RED LIGHT,E16122699
15524541,1,2,,NO CHARGES,
15524541,2,1,,NO CHARGES,
15524541,2,2,,NO CHARGES,
15524542,1,1,,NO CHARGES,
15524542,2,1,,NO CHARGES,
15524543,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E1621741
15524543,2,1,,NO CHARGES,
15524544,1,1,,NO CHARGES,
15524544,2,1,,NO CHARGES,
15524545,1,1,,NO CHARGES,
15524545,1,2,,NO CHARGES,
15524545,1,3,,NO CHARGES,
15524545,2,1,,NO CHARGES,
15524546,1,1,,NO CHARGES,
15524546,2,1,,NO CHARGES,
15524547,1,1,,FTYROW LEFT TURN,E16119752
15524547,2,1,,NO CHARGES,
15524548,1,1,,NO CHARGES,
15524548,2,1,,NO CHARGES,
15524548,3,1,,NO CHARGES,
15524549,1,1,,NO DRIVERS LICENSE,E16079551
15524549,1,1,,IMPROPER RIGHT TURN,E16079551
15524549,1,1,,FAILED TO YIELD RIGHT OF WAY,E16079551
15524549,1,2,,NO CHARGES,
15524549,2,1,,NO CHARGES,
15524550,1,1,,FAILED TO YIELD ROW,E16235064
15524550,2,1,,NO CHARGES,
15524551,1,1,,NO CHARGES,
15524551,1,2,,NO CHARGES,
15524551,2,1,,NO CHARGES,
15524551,2,2,,NO CHARGES,
15524585,1,1,,PASSING ON LEFT,E16014070
15524585,2,1,,NO CHARGES,
15524586,1,1,,"NO DL, RAN RED LIGHT",14196021
15524586,1,2,,NO CHARGES,
15524586,1,3,,NO CHARGES,
15524586,2,1,,NO CHARGES,
15524587,1,1,,NO CHARGES,
15524587,2,1,,NO CHARGES,
15524588,1,1,,DRIVING WHILE INTOXICATED,170052062
15524589,1,1,,FAIL TO MAINTAIN A SINGLE LANE,14207956
15524589,2,1,,NO CHARGES,
15524589,2,2,,NO CHARGES,
15524589,2,3,,NO CHARGES,
15524590,1,1,,FAILED TO YIELD - STOP SIGN,E16180706
15524590,2,1,,NO CHARGES,
15524591,1,1,,NO CHARGES,
15524592,1,1,,NO CHARGES,
15524592,1,2,,NO CHARGES,
15524592,2,1,,NO CHARGES,
15524593,1,1,,NO CHARGES,
15524593,2,1,,NO CHARGES,
15526836,1,1,,DRIVING WHILE INTOXICATED,
15528047,1,1,,NO CHARGES,
15528212,1,1,,NO CHARGES,
15528213,1,1,,INTOXICATION ASSAULT,17-0010658
15528213,2,1,,NO CHARGES,
15528214,1,1,,RAN STOP SIGN,14192604
15528214,2,1,,NO CHARGES,
15528215,1,1,,RAN RED LIGHT,14198617
15528215,2,1,,NO CHARGES,
15528215,2,2,,NO CHARGES,
15528216,1,1,,NO CHARGES,
15528216,2,1,,NO CHARGES,
15528217,1,1,,NO CHARGES,
15528217,2,1,,NO CHARGES,
15528218,1,1,,NO CHARGES,
15528218,2,1,,NO CHARGES,
15528218,2,2,,NO CHARGES,
15528219,1,1,,FTMACD,E16229696
15528219,1,1,,NO DRIVERS LICENSE,E16229696
15528219,2,1,,NO CHARGES,
15528220,1,1,,UNSAFE LANE CHANGE,E16144049
15528220,2,1,,NO CHARGES,
15528221,1,1,,NO CHARGES,
15528221,2,1,,NO CHARGES,
15528225,1,1,,NO CHARGES,
15528225,2,1,,NO CHARGES,
15528228,1,1,,NO CHARGES,
15528231,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,16011023
15528231,2,1,,NO CHARGES,
15528232,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16255100
15528232,2,1,,NO CHARGES,
15528233,1,1,,NO CHARGES,
15528233,1,2,,NO CHARGES,
15528233,1,3,,NO CHARGES,
15528233,2,1,,NO CHARGES,
15528234,1,1,,"FTYROW-FROM PRIVATE DRIVE, NO DL, FTMFR",E16122700
15528234,2,1,,NO CHARGES,
15528252,1,1,,FTMACD/DWLI,E16230544
15528252,2,1,,NO CHARGES,
15528253,1,1,,NO CHARGES,
15528253,2,1,,NO CHARGES,
15528254,1,1,,NO CHARGES,
15528254,1,2,,NO CHARGES,
15528254,2,1,,NO CHARGES,
15528255,1,1,,NO CHARGES,
15528255,2,1,,NO CHARGES,
15528256,1,1,,NA,NA
15528256,2,1,,NO CHARGES,
15528257,1,1,,NO CHARGES,
15528257,2,1,,NO CHARGES,
15528257,2,2,,NO CHARGES,
15528258,1,1,,NO CHARGES,
15528259,1,1,,NO CHARGES,
15528259,2,1,,NO CHARGES,
15528267,1,1,,FAILED TO YIELD RIGHT OF WAY-LEFT TURN,E16077544
15528267,2,1,,NO CHARGES,
15528268,1,1,,NO CHARGES,
15528269,1,1,,NO CHARGES,
15528269,2,1,,NO CHARGES,
15528270,1,1,,NO CHARGES,
15528270,2,1,,NO CHARGES,
15528270,2,2,,NO CHARGES,
15528270,2,3,,NO CHARGES,
15528270,2,4,,NO CHARGES,
15528271,1,1,,NO CHARGES,
15528271,1,2,,PUBLIC INTOXICATION,
15528272,1,1,,NO CHARGES,
15528272,2,1,,"FTMFR, NO DL",E16153071
15528273,1,1,,NO CHARGES,
15528274,1,1,,NO CHARGES,
15528274,2,1,,NO CHARGES,
15528274,2,2,,NO CHARGES,
15528274,2,3,,NO CHARGES,
15528275,1,1,,FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE,14191640
15528275,2,1,,NO CHARGES,
15528276,1,1,,NO CHARGES,
15528276,1,2,,NO CHARGES,
15528277,1,1,,NO CHARGES,
15528277,2,1,,NO CHARGES,
15528278,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,E16263109
15528278,2,1,,NO CHARGES,
15528278,2,2,,NO CHARGES,
15528278,2,3,,NO CHARGES,
15528279,1,1,,FOLLOWING TOO CLOSELY,E16135531
15528279,1,2,,NO CHARGES,
15528279,2,1,,NO CHARGES,
15528279,3,1,,NO CHARGES,
15528279,3,2,,NO CHARGES,
15528279,4,1,,NO CHARGES,
15528279,4,2,,NO CHARGES,
15528280,1,1,,NO CHARGES,
15528281,1,1,,NO CHARGES,
15528281,2,1,,NO CHARGES,
15528282,1,1,,NO CHARGES,
15528282,2,1,,UNSAFE LANE CHANGE,E16154120
15528283,1,1,,NO CHARGES,
15528283,1,2,,NO CHARGES,
15528283,2,1,,NO CHARGES,
15528283,2,2,,NO CHARGES,
15528331,1,1,,NO CHARGES,
15528331,2,1,,FOLLOWING TO CLOSE - CRASH,E16099547
15528332,1,1,,NO CHARGES,
15528332,1,2,,NO CHARGES,
15528333,1,1,,DRIVING WHILE INTOXICATED,170071351
15528334,1,1,,DRIVING WHILE INTOXICATED,170071218
15528334,2,1,,NO CHARGES,
15528334,3,1,,NO CHARGES,
15528334,3,2,,NO CHARGES,
15528334,3,3,,NO CHARGES,
15528334,3,4,,NO CHARGES,
15528334,4,1,,NO CHARGES,
15528334,4,2,,NO CHARGES,
15528335,1,1,,DRIVING UNDER THE INFLUENCE,
15528335,1,2,,NO CHARGES,
15528336,1,1,,NO CHARGES,
15528336,2,1,,NO CHARGES,
15528336,2,2,,NO CHARGES,
15528336,2,3,,NO CHARGES,
15528336,2,4,,NO CHARGES,
15528339,1,1,,NO CHARGES,
15528339,1,2,,NO CHARGES,
15528341,1,1,,NO CHARGES,
15528341,2,1,,NO CHARGES,
15528342,1,1,,NO CHARGES,
15528343,1,1,,UNSAFE TURN LEFT,E16189145
15528343,1,2,,NO CHARGES,
15528343,1,3,,NO CHARGES,
15528343,2,1,,NO CHARGES,
15528343,2,2,,NO CHARGES,
15528344,1,1,,UNSAFE TURNING (RIGHT TURN FROM CENTER LANE),E16190568
15528344,1,2,,NO CHARGES,
15528344,1,3,,NO CHARGES,
15528344,1,4,,NO CHARGES,
15528344,2,1,,NO DL,E16190569
15528344,2,2,,NO CHARGES,
15528345,1,1,,NO CHARGES,
15528345,2,1,,NO CHARGES,
15528346,1,1,,NO CHARGES,
15528347,1,1,,NO CHARGES,
15528348,1,1,,NO CHARGES,
15528349,1,1,,DRIVING THE WRONG WAY ON HIGHWAY,E16095238
15528349,1,1,,NO DL,E16095238
15528349,1,2,,NO CHARGES,
15528349,2,1,,NO CHARGES,
15528349,2,2,,NO CHARGES,
15528349,3,1,,NO CHARGES,
15528349,3,2,,NO CHARGES,
15528350,1,1,,NO CHARGES,
15528351,1,1,,NO CHARGES,
15528351,2,1,,NO CHARGES,
15528351,2,2,,NO CHARGES,
15528352,1,1,,NO CHARGES,
15528353,1,1,,RAN RED LIGHT,E16152615
15528353,2,1,,NO CHARGES,
15528354,1,1,,NO CHARGES,
15528354,2,1,,NO CHARGES,
15528354,2,2,,NO CHARGES,
15528355,1,1,,FTMACD,E16032579
15528355,1,2,,NO CHARGES,
15528355,2,1,,NO CHARGES,
15528356,1,1,,FAILURE TO YIELD RIGHT OF WAY,16172207
15528356,1,2,,NO CHARGES,
15528356,2,1,,NO CHARGES,
15528356,2,2,,NO CHARGES,
15528356,2,3,,NO CHARGES,
15528357,1,1,,FAIL TO MAINTAIN A SURE CLEAR DISTANCE,14173893
15528357,2,1,,NO CHARGES,
15528358,1,1,,NO CHARGES,
15528358,1,2,,NO CHARGES,
15528390,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,E16063702
15528390,2,1,,NO CHARGES,
15528391,1,1,,NMV - RAN RED LIGHT,E16025249
15528391,2,1,,NO CHARGES,
15528391,2,2,,NO CHARGES,
15528391,2,3,,NO CHARGES,
15528392,1,1,,NO CHARGES,
15528392,2,1,,NO CHARGES,
15528392,3,1,,NO CHARGES,
15528393,1,1,,FTMFR,14133276
15528393,1,1,,FTM ASSURED CLEAR DIST,14133276
15528393,1,2,,NO CHARGES,
15528393,2,1,,NO CHARGES,
15528393,2,2,,NO CHARGES,
15528393,3,1,,NO CHARGES,
15528393,4,1,,NO CHARGES,
15528393,5,1,,NO CHARGES,
15528393,5,2,,NO CHARGES,
15528394,1,1,,NO CHARGES,
15528394,1,2,,NO CHARGES,
15528394,2,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE - COLLISION,E16116540
15528394,2,2,,NO CHARGES,
15528394,2,3,,NO CHARGES,
15528394,3,1,,DRIVING WHILE LICENSE INVALID - SUSPENDED,E16119063
15528395,1,1,,NO CHARGES,
15528395,2,1,,NO CHARGES,
15528395,2,2,,NO CHARGES,
15528396,1,1,,UNSAFE MOVEMENT LEFT/RIGHT,E16011025
15528396,2,1,,NO CHARGES,
15528396,2,2,,NO CHARGES,
15528396,3,1,,NO CHARGES,
15528396,3,2,,NO CHARGES,
15528397,1,1,,FAILURE TO YIELD FROM PRIVATE DRIVE,E16098546
15528397,2,1,,FTMFR,E16098545
15528397,2,1,,DRIVING WHILE LICENCE INVALID,CR136163
15528398,1,1,,DWI CLASS A,
15528398,2,1,,NO CHARGES,
15528400,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,E16018639
