Crash_ID,Unit_Nbr,Unit_Desc_ID,Veh_Parked_Fl,Veh_HNR_Fl,Veh_Lic_State_ID,VIN,Veh_Mod_Year,Veh_Color_ID,Veh_Make_ID,Veh_Mod_ID,Veh_Body_Styl_ID,Emer_Respndr_Fl,Ownr_Zip,Fin_Resp_Proof_ID,Fin_Resp_Type_ID,Veh_Dmag_Area_1_ID,Veh_Dmag_Scl_1_ID,Force_Dir_1_ID,Veh_Dmag_Area_2_ID,Veh_Dmag_Scl_2_ID,Force_Dir_2_ID,Veh_Inventoried_Fl,Veh_Transp_Name,Veh_Transp_Dest,Veh_Cmv_Fl,Cmv_Fiveton_Fl,Cmv_Hazmat_Fl,Cmv_Nine_Plus_Pass_Fl,Cmv_Veh_Oper_ID,Cmv_Carrier_ID_Type_ID,Cmv_Carrier_Zip,Cmv_Veh_Type_ID,Cmv_GVWR,Cmv_RGVW,Cmv_Hazmat_Rel_Fl,Hazmat_Cls_1_ID,Hazmat_IDNbr_1_ID,Hazmat_Cls_2_ID,Hazmat_IDNbr_2_ID,Cmv_Cargo_Body_ID,Cmv_Evnt1_ID,Cmv_Evnt2_ID,Cmv_Evnt3_ID,Cmv_Evnt4_ID,Cmv_Tot_Axle,Cmv_Tot_Tire,Contrib_Factr_1_ID,Contrib_Factr_2_ID,Contrib_Factr_3_ID,Contrib_Factr_P1_ID,Contrib_Factr_P2_ID,Veh_Dfct_1_ID,Veh_Dfct_2_ID,Veh_Dfct_3_ID,Veh_Dfct_P1_ID,Veh_Dfct_P2_ID,Veh_Trvl_Dir_ID,First_Harm_Evt_Inv_ID,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,Cmv_Disabling_Damage_Fl,Cmv_Bus_Type_ID,Trlr_GVWR,Trlr_RGVW,Trlr_Type_ID,Trlr_Disabling_Dmag_ID,Cmv_Intermodal_Container_Permit_Fl,CMV_Actual_Gross_Weight
16960731,1,1,N,N,43,KL4CJBSB2EB552254,2014,21,105,2184,104,N,76549,1,2,6,2,6,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,2,0,0,2,0,,,,,,,,
16960731,2,1,N,N,5,1FMJK2AT1HEA74704,2017,17,37,601,104,N,78660,1,2,2,2,12,,,,N,DRIVEN FROM SCENE,DRIVEN FROM SCENE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960732,1,1,N,N,43,5TFDW5F15KX795134,2019,17,91,687,30,N,78660,1,2,10,4,3,,,,N,PRONTO WRECKER SERVICE NORTH,PRONTO WRECKER SERVICE NORTH,N,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16960732,2,1,N,N,43,4T1BE32K45U505304,2005,1,91,380,104,N,78660,1,1,2,4,12,,,,Y,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,1,0,0,0,1,0,0,0,,,,,,,,
16960733,1,1,N,N,43,3GNEC16Z85G266658,2005,21,107,2203,69,N,78717,1,2,2,3,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,4,1,0,0,1,0,0,1,0,,,,,,,,
16960733,2,1,N,N,43,1N4BA41E77C824079,2007,9,71,297,104,N,78641,1,2,7,3,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,1,0,0,1,0,0,1,0,,,,,,,,
16960734,1,1,N,N,43,1G1ZD5EU5CF372478,2012,21,107,56,104,N,78653,1,2,2,4,12,,,,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,19,20,,,,,,,,,5,1,0,0,0,2,0,0,0,,,,,,,,
16960734,2,1,N,N,2,JN8AZ08WX4W326558,2004,3,71,1310,69,N,78723,1,2,6,2,6,2,1,12,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960734,3,1,N,N,43,1J4HR58N05C696431,2005,2,429,1163,69,N,78753,1,2,6,0,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,0,1,0,0,0,,,,,,,,
16960735,1,1,N,N,43,3N1AB61E58L660807,2008,3,71,341,104,N,78640,2,,1,6,12,,,,N,SOUTHSIDE WRECKER INC,8200 S. CONGRESS AVE,N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
16960736,1,1,N,N,43,JTJHW31U660017234,2006,3,58,1319,69,N,78757,1,2,2,2,12,,,,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,,,,19,16,,,,,,6,1,0,0,0,2,0,0,0,,,,,,,,
16960736,2,1,N,N,43,3CZRU5H35JG706170,2018,2,44,107,69,N,78757,1,2,12,3,3,,,,Y,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,1,1,0,0,0,0,1,0,,,,,,,,
16960737,1,1,N,N,43,1GBHC24K58E135642,2008,21,107,2205,30,N,78610,1,1,2,3,12,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960737,2,1,N,N,43,1N4AL3AP7JC106055,2018,17,71,500,104,N,78644,1,1,6,3,6,2,3,12,,EZ AUTO AND TOWING SERVICE,YARD,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,1,0,0,0,1,0,,,,,,,,
16960737,3,1,N,N,43,1N4AL3AP6JC148409,2018,17,71,500,104,N,78745,1,1,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,1,0,0,0,1,0,,,,,,,,
16960738,1,1,N,N,43,3HGGK5H83FM739872,2015,16,44,1083,104,N,78751,1,1,15,4,7,10,2,3,N,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960738,2,1,N,N,43,3MZBM1L7XFM211267,2015,3,63,1210,104,N,78751,1,1,2,4,,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,1,0,0,0,1,0,,,,,,,,
16960738,3,1,Y,N,43,1B7HF13Z0XJ557318,1999,9,109,2275,30,N,78737,1,1,15,2,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,0,0,0,0,0,0,,,,,,,,
16960739,1,1,N,N,43,1C4AJWAG8JL828409,2018,1,429,1464,69,N,78641,1,2,11,1,11,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16960739,2,1,N,N,43,KM8J33A28HU503479,2017,9,45,1431,69,N,78660,1,2,3,3,11,,,,Y,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,1,0,0,1,0,,,,,,,,
16960740,1,1,N,N,43,1C4AJWAG4DL572046,2013,10,429,1464,69,N,78613,1,1,4,1,1,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,8,1,0,0,0,1,0,0,0,,,,,,,,
16960740,2,1,N,N,43,5TDZK22C47S017458,2007,17,91,648,103,N,78613,1,1,7,3,5,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,1,0,0,0,1,0,0,0,,,,,,,,
16960741,1,1,N,N,76,1G11C5SA4DU116484,2013,3,107,56,104,N,78621,1,2,8,6,6,,,,N,BULLET TOWING,BULLET TOWING,N,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,1,0,1,2,0,0,3,0,,,,,,,,
16960741,2,1,N,N,43,1D7KS28C36J235885,2006,21,109,2276,30,N,78963,1,2,3,3,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16960742,1,1,N,N,43,2HGFA16589H361695,2009,2,44,256,104,N,78753,1,2,4,2,2,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,7,1,0,2,0,0,0,2,0,,,,,,,,
16960742,2,1,N,N,43,JTHBD192120056702,2002,2,58,429,104,N,78644,2,,2,2,12,,,,N,PRONTO WRECKER SERVICE NORTH,PRONTO WRECKER SERVICE NORTH,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,2,0,1,0,2,0,,,,,,,,
16960743,1,1,N,N,43,JHMGE88479S048486,2009,8,44,1083,104,N,78749,1,1,3,1,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,36,,,20,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960743,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9,1,0,0,1,0,0,1,0,,,,,,,,
16960744,1,1,N,N,43,JN1BV7AP7EM692470,2014,2,47,2393,104,N,78741,1,1,2,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960744,2,1,N,N,43,1HDKY539111017547,2007,3,42,3148,71,N,78733,1,1,2,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16960745,1,1,N,N,43,1D3HB13T89J504299,2009,3,109,2275,30,N,78721,2,,2,2,10,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,22,44,23,20,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960745,2,1,N,N,43,2GNFLFEK1G6147631,2016,2,107,1048,69,N,78754,1,2,8,3,7,1,1,12,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960745,3,1,N,N,5,5N1ED28Y63C656394,2003,3,71,694,69,N,78741,1,2,5,1,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,0,1,0,0,0,,,,,,,,
16960779,1,1,N,N,43,1G1ZS52F15F287586,2005,17,107,56,104,N,78744,1,2,2,4,12,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
16960779,2,1,N,N,43,KMHHN65F04U117530,2004,21,45,636,104,N,78702,1,2,11,4,11,,,,Y,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960780,1,1,N,N,43,3GCUKREC0JG474336,2018,2,107,658,104,N,78735,1,1,4,3,1,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16960780,2,1,N,N,43,1FM5K7D8XFGB18304,2015,21,37,554,104,N,78735,1,1,7,2,7,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16960781,1,1,N,N,43,4T1BF1FK7DU298790,2013,2,91,380,104,N,78666,1,1,4,3,12,,,,N,A-TEX TOWING,,N,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960781,2,1,N,N,43,JTEBU11F270085404,2007,17,91,1085,100,N,78610,1,1,7,1,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960782,1,1,N,N,43,JTEGD20V750047555,2005,17,91,581,104,N,,1,2,1,3,12,,,,N,ARMADA TOWING,ARMADA TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
16960782,2,1,N,N,43,JTDZN3EU1D3272227,2013,16,91,4329,104,N,78754,1,2,15,3,9,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,7,1,0,0,0,3,0,0,0,,,,,,,,
16960783,1,1,N,N,43,1B3EL46X24N333044,2004,18,109,551,104,N,78702,1,1,10,3,3,,,,Y,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16960783,2,1,N,N,43,3KPFL4A72JE169613,2018,98,55,1093,104,N,78729,1,1,2,2,12,,,,N,NOT TOWED,NOT TOWED,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,1,0,0,1,1,0,1,0,,,,,,,,
16960785,1,1,N,N,43,5YFBURHE1EP095764,2014,2,91,173,104,N,78749,1,1,1,3,12,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,3,1,0,0,0,2,0,0,0,,,,,,,,
16960785,2,1,N,N,43,1FMCU0F76GUC25754,2016,9,37,711,69,N,78666,1,1,5,1,6,,,,N,NONE,NONE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16960786,1,1,N,N,43,2C3CCAAG6JH275136,2020,3,21,65,104,N,78724,1,2,1,3,12,,,,N,FINGER TOWING SERVICE,FINGER TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960786,2,1,N,N,43,1J4GR48K06C158745,2006,21,429,1116,104,N,78628,2,,2,3,12,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960787,1,1,N,N,43,2T1BU4EE7BC634472,2011,9,91,173,104,N,78744,1,2,2,0,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16960787,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,9,1,0,1,0,0,0,1,0,,,,,,,,
16960788,1,1,N,N,43,1C4NJRFB6FD120838,2015,2,429,1273,69,N,78748,1,1,12,3,2,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,20,37,,,,,,,,,11,1,0,0,0,1,0,0,0,,,,,,,,
16960788,2,1,N,N,43,KNMAT2MT1GP646175,2016,17,71,1310,69,N,78731,1,1,2,3,12,,,,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,11,1,0,0,0,1,0,0,0,,,,,,,,
16960789,1,1,N,N,43,3CZRM3H35GG707574,2016,2,44,605,69,N,78748,1,2,12,3,3,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,5700 BURLESON RD,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16960789,2,1,N,N,43,2FMTK3K95FBB31142,2015,3,37,711,69,N,78744,1,2,11,3,9,,,,N,EZ AUTO AND TOWING SERVICE,1830 OAKHILL LN,N,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960790,1,1,N,N,43,2G1WL16C579347020,2007,17,107,57,100,N,76542,1,2,10,2,3,1,2,12,Y,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,6,1,0,0,1,0,0,1,0,,,,,,,,
16960790,2,1,N,N,43,KNAFT4A21A5046995,2010,17,55,1093,104,N,76543,1,2,3,1,10,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
16960791,1,1,N,N,43,JN1CV6AP1BM300755,2011,9,47,1102,100,N,76123,1,2,2,0,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960791,2,1,N,N,43,JTLZE4FE2DJ045335,2013,22,91,2575,104,N,78645,1,7,6,1,6,,,,N,INTERSTATE CHAPARRAL TOWING INC.,INTERSTATE CHAPARRAL TOWING INC.,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960791,3,1,N,N,43,5NPEU46F46H130677,2006,2,45,462,104,N,78660,1,2,6,0,6,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,1,0,0,0,1,0,,,,,,,,
16960792,1,1,N,N,43,2CNBE18U7S6918115,1995,3,110,427,69,N,78745,2,,4,2,2,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16960792,2,1,N,N,43,2G1WA5E32C1236691,2012,21,107,53,104,N,78617,1,2,11,2,8,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
16960793,1,1,N,N,43,1C6RD6FTXCS307255,2012,16,109,2276,106,N,32210,1,2,3,0,12,,,,Y,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16960793,2,1,N,N,43,JN8AZ1MU5DW213871,2013,9,71,777,69,N,78641,1,2,8,1,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,0,1,1,0,1,0,,,,,,,,
16960794,1,1,N,N,43,1FTRW12W18FA99529,2008,21,37,2324,30,N,78741,1,2,2,1,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960794,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,9,1,0,1,0,0,0,1,0,,,,,,,,
16960795,1,1,N,N,43,2GCEC19J381126335,2008,21,107,658,30,N,78617,1,1,3,6,10,,,,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,1,1,0,0,0,2,0,0,0,,,,,,,,
16960795,2,1,N,N,43,1FMCU0DGXAKC89284,2010,17,37,711,69,N,78640,1,1,6,5,5,,,,N,A-TEX TOWING,8200 S. CONGRESS AVE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,2,0,0,0,0,2,0,,,,,,,,
16960796,1,1,N,N,43,1FAHP37N49W111295,2009,3,37,696,104,N,76063,1,2,15,3,9,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16960796,2,1,N,N,43,KMHCN46C99U374065,2009,3,45,557,104,N,78066,1,2,2,4,12,,,,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,1,0,0,0,1,0,,,,,,,,
16960797,1,1,N,N,43,5GRGN23U26H106517,2006,5,112,762,69,N,78355,1,2,2,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960797,2,1,N,N,43,2LMDU68C87BJ36814,2007,2,113,2451,69,N,78729,1,2,6,3,6,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,1,0,0,0,1,0,,,,,,,,
16960798,1,1,N,N,43,1FTYR14V4YPA57275,2000,9,37,357,106,N,78702,2,,2,4,12,,,,Y,BULLET TOWING,BULLET TOWING,N,,,,,,,,,,,,,,,,,,,,,,60,43,,67,,,,,,,11,1,0,1,0,1,0,1,0,,,,,,,,
16960799,1,1,N,N,43,1C4BJWDG4EL172098,2014,9,429,1464,69,N,78741,1,2,3,5,11,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960799,2,1,N,N,43,5N1AZ2MG0HN102583,2017,13,71,777,69,N,78719,1,2,14,5,7,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960799,3,1,N,N,43,1C3CDFBA0DD344666,2013,13,109,78,104,N,78617,1,2,6,0,6,,,,N,OWNER,OWNER,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,0,1,0,0,0,,,,,,,,
16960800,1,1,N,N,43,WAUDG74F79N020411,2009,3,8,2149,104,N,78747,1,2,15,4,9,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
16960800,2,1,N,N,43,5Y2SP67899Z469003,2009,16,118,778,104,N,78753,1,2,2,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,1,0,0,0,1,0,,,,,,,,
16960802,1,1,N,N,43,JA32U8FWXEU017894,2014,3,68,744,104,Y,78218,1,1,1,1,12,,,,Y,SOUTHSIDE WRECKER INC,8200 S. CONGRESS AVE,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,2,1,0,0,0,2,0,0,0,,,,,,,,
16960802,2,1,Y,N,47,1G6ET1298YU148693,2000,16,106,37,104,Y,78653,2,,2,1,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,2,0,0,0,1,0,0,0,,,,,,,,
16960803,1,1,N,Y,43,1FTFW1EV8AFA03696,2010,2,37,2324,30,N,78620,2,,1,3,12,,,,Y,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,22,,,67,68,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16960803,2,1,N,N,43,4F4YR12C6YTM08932,2000,16,63,2467,30,N,78633,1,2,6,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
16960804,1,1,N,N,43,4T1BE46K38U752043,2008,21,91,380,104,N,78664,1,2,15,3,11,13,2,8,N,EZ AUTO AND TOWING SERVICE,1830 OAK HILL LN,N,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,5,1,0,0,1,0,0,1,0,,,,,,,,
16960804,2,1,N,N,43,15GGD221911071920,2001,16,40,3031,47,N,78702,1,2,2,2,12,4,2,12,N,DRIVER DROVE FROM SCENE,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
16960848,1,1,N,N,43,1FTNF20L74EC00456,2004,21,37,602,30,N,78751,1,1,2,2,12,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
16960848,2,1,N,N,43,2HGFA16538H331406,2008,21,44,256,104,N,78731,1,1,2,2,12,,,,N,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
16960849,1,1,N,N,43,JNKAJ09E28M303770,2008,4,47,1059,104,N,78653,1,2,2,4,12,,,,Y,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,5,1,0,1,0,0,0,1,0,,,,,,,,
16960849,2,1,N,N,43,1GC1CVCG7CF162937,2012,21,107,2205,30,N,78641,1,2,6,4,6,2,3,12,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,1,0,1,0,1,0,,,,,,,,
16960849,3,1,N,N,43,2T2GK31U38C035933,2008,2,58,1318,104,N,78645,1,2,6,3,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,1,0,0,1,0,,,,,,,,
16960850,1,1,N,N,43,JTDKDTB36C1526086,2012,17,91,702,104,N,78705,1,2,2,3,3,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,7,1,0,0,1,0,0,1,0,,,,,,,,
16960850,2,1,N,N,43,2GNALBEK9D6388237,2013,21,107,1048,69,N,78704,1,7,3,2,9,15,1,9,N,AUS-TEX AUTO ENTERPRISES LLC,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,1,0,0,0,1,0,,,,,,,,
16960851,1,1,N,N,43,5TEWN72N74Z455057,2004,21,91,629,30,N,78612,2,,2,3,12,,,,N,BULLET TOWING,BULLET TOWING,N,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,7,1,0,1,0,3,0,1,0,,,,,,,,
16960851,2,1,N,N,43,1ZVFT84NX75328204,2007,3,37,96,100,N,78758,2,,12,3,3,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,3,0,0,3,0,,,,,,,,
16960852,1,1,N,N,43,3CZRU5H3XGM711360,2016,9,44,107,69,N,78759,3,2,3,4,11,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,60,20,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
16960853,1,1,N,N,43,WA7889857,,11,37,101,100,N,77445,2,,2,3,12,,,,N,ARMADA TOWING,ARMADA TOWING,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,7,1,1,0,0,0,0,1,0,,,,,,,,
16960853,2,1,N,N,43,5N1AN08UX5C656205,2005,11,71,694,69,N,78758,1,2,2,2,12,,,,N,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,3,0,0,0,,,,,,,,
