Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
14211506,1,1,,NO CHARGES,
14211509,1,1,,NO CHARGES,
14211547,1,1,,DISREGARD RED LIGHT,N417483
14211547,2,1,,NO CHARGES,
14211547,3,1,,NO CHARGES,
14211562,1,1,,RAN RED LIGHT,8228137
14211562,1,2,,NO CHARGES,
14211562,2,1,,NO CHARGES,
14211563,1,1,,NO CHARGES,
14211563,2,1,,NO CHARGES,
14211564,1,1,,NO CHARGES,
14211565,1,1,,NO CHARGES,
14211566,1,1,,NO CHARGES,
14211566,2,1,,NO CHARGES,
14211610,1,1,,FTMACD - COLLISION,13997347
14211610,2,1,,NO CHARGES,
14211611,1,1,,NO CHARGES,
14211611,2,1,,NO CHARGES,
14211612,1,1,,NO CHARGES,
14211613,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14073789
14211613,2,1,,NO CHARGES,
14211614,1,1,,UNSAFE LANE CHANGE RIGHT,15144182
14211614,2,1,,NO CHARGES,
14211615,1,1,,"FAIL TO DISPLAY DL, FTMACD",15158398
14211615,2,1,,NO CHARGES,
14211687,1,1,,NO CHARGES,
14211687,2,1,,NO CHARGES,
14211687,2,2,,NO CHARGES,
14211687,2,3,,NO CHARGES,
14211688,1,1,,FAILED TO MAINTAIN A.C.D- COLLISION,15288513
14211688,2,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,15288514
14211688,3,1,,NO CHARGES,
14211688,3,2,,NO CHARGES,
14211689,1,1,,FAILURE TO YIELD RIGHT OF WAY - PRIVATE DRIVE,15076847
14211689,2,1,,NO CHARGES,
14211690,1,1,,NO CHARGES,
14211691,1,1,,RAN RED LIGHT,14093757
14211691,1,2,,NO CHARGES,
14211691,2,1,,NO CHARGES,
14211692,1,1,,NO CHARGES,
14211692,2,1,,NO CHARGES,
14211692,2,2,,NO CHARGES,
14211724,1,1,,NO CHARGES,
14211724,2,1,,NO CHARGES,
14212224,1,1,,FAILED TO YIELD RIGHT OF WAY AT STOP INTERSECTION,TX48DH0SVR0Q
14212224,2,1,,NO CHARGES,
14212225,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,15413698
14212225,2,1,,NO CHARGES,
14212225,3,1,,NO CHARGES,
14212227,1,1,,NO CHARGES,
14212227,1,2,,NO CHARGES,
14212227,2,1,,NO CHARGES,
14212286,1,1,,NO CHARGES,
14212286,2,1,,NO CHARGES,
14212287,1,1,,NO CHARGES,
14212287,2,1,,NO DRIVERS LICENSE,14120756
14212288,1,1,,FAIL TO KEEPCLEAR ASSURED DISTANCE,15151341
14212288,2,1,,NO CHARGES,
14212289,1,1,,FTMACD,15154856
14212289,1,2,,NO CHARGES,
14212289,2,1,,NO CHARGES,
14212320,1,1,,NO CHARGES,
14212320,2,1,,NO CHARGES,
14212321,1,1,,NO CHARGES,
14212321,1,2,,NO CHARGES,
14212321,1,3,,NO CHARGES,
14212322,1,1,,NO CHARGES,
14212323,1,1,,NO CHARGES,
14212324,1,1,,NO CHARGES,
14212324,2,1,,NO CHARGES,
14212327,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,15105496
14212327,1,2,,NO CHARGES,
14212327,2,1,,NO CHARGES,
14212359,1,1,,NO INSURANCE,14105494
14212359,1,2,,NO CHARGES,
14212359,1,3,,NO CHARGES,
14212359,2,1,,NO CHARGES,
14212359,2,2,,NO CHARGES,
14212359,3,1,,NO CHARGES,
14212359,3,2,,NO CHARGES,
14212361,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,14117133
14212361,1,2,,NO CHARGES,
14212361,2,1,,NO CHARGES,
14212363,1,1,,NO CHARGES,
14212364,1,1,,NO CHARGES,
14212364,2,1,,NO CHARGES,
14212383,1,1,,NO CHARGES,
14212383,2,1,,NO CHARGES,
14212385,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14118229
14212385,2,1,,NO CHARGES,
14212411,1,1,,FAIL TO MAINTAIN LANE,14119063
14212411,2,1,,NO CHARGES,
14212411,3,1,,NO CHARGES,
14212411,4,1,,NO CHARGES,
14212469,1,1,,NO CHARGES,
14213861,1,1,,NO CHARGES,
14213861,2,1,,NO CHARGES,
14213868,1,1,,NO CHARGES,
14213871,1,1,,FTMACD,14117438
14213871,1,1,,N0 DL,14117438
14213871,1,2,,NO CHARGES,
14213871,1,3,,NO CHARGES,
14213871,1,4,,NO CHARGES,
14213871,2,1,,NO CHARGES,
14213873,1,1,,NO CHARGES,
14213880,1,1,,FTMACD,15083832
14213880,2,1,,NO CHARGES,
14213887,1,1,,NO CHARGES,
14213887,1,2,,NO CHARGES,
14214349,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,14118228
14214349,2,1,,NO CHARGES,
14214349,3,1,,NO CHARGES,
14214362,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,15152915
14214362,2,1,,NO CHARGES,
14214362,2,2,,NO CHARGES,
14214362,2,3,,NO CHARGES,
14214362,2,4,,NO CHARGES,
14214364,1,1,,FTMACD,15126497
14214364,2,1,,NO CHARGES,
14214364,2,2,,NO CHARGES,
14214386,1,1,,FTMACD,15185512
14214386,1,2,,NO CHARGES,
14214386,2,1,,NO CHARGES,
14214386,3,1,,NO CHARGES,
14214928,1,1,,NO CHARGES,
14214928,1,2,,NO CHARGES,
14214932,1,1,,NO CHARGES,
14214932,1,2,,NO CHARGES,
14214932,1,3,,NO CHARGES,
14214933,1,1,,FAILED TO YIELD RIGHT OF WAY FROM STOP SIGN,13964151
14214933,2,1,,FAILED TO MAINTAIN FINANCIAL RESPONSABILITY,13964152
14214933,2,1,,NO DRIVERS LICENSE,13964152
14214935,1,1,,"FTYROW, FTMFR",150010143
14214935,2,1,,NO CHARGES,
14214992,1,1,,NO DRIVERS LICENSE,111
14214992,2,1,,NO CHARGES,
14214993,1,1,,DWI,150010584
14214993,2,1,,NO CHARGES,
14214994,1,1,,NO CHARGES,
14214994,2,1,,NO CHARGES,
14214995,1,1,,FTMACD,14120882
14214995,2,1,,NO CHARGES,
14214996,1,1,,NO CHARGES,
14214996,2,1,,NO CHARGES,
14214996,2,2,,NO CHARGES,
14214996,2,3,,NO CHARGES,
14214996,2,4,,NO CHARGES,
14215055,1,1,,FAILED TO YIELD RIGHT OF WAY,150050858
14215055,2,1,,NO CHARGES,
14215055,2,2,,NO CHARGES,
14215056,1,1,,DRIVING WHILE INTOXICATED,150081373
14215056,2,1,,NO CHARGES,
14215056,3,1,,NO CHARGES,
14215056,4,1,,NO CHARGES,
14215056,4,2,,NO CHARGES,
14215058,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14108984
14215058,2,1,,NO CHARGES,
14215058,3,1,,NO CHARGES,
14215059,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14105721
14215059,2,1,,NO CHARGES,
14215059,2,2,,NO CHARGES,
14215060,1,1,,NO CHARGES,
14215060,2,1,,NO CHARGES,
14215061,1,1,,RAN RED LIGHT,14105620
14215061,1,2,,NO CHARGES,
14215061,2,1,,NO CHARGES,
14215100,1,1,,NO CHARGES,
14215100,2,1,,NO CHARGES,
14215100,3,1,,NO CHARGES,
14215326,1,1,,FAIL TO CONTROL SPEED,TX48FB0NCY0I
14215326,2,1,,NO CHARGES,
14215389,1,1,,FTYROW LEFT TURN,14084184
14215389,2,1,,NO CHARGES,
14215420,1,1,,NO CHARGES,
14215421,1,1,,NO CHARGES,
14215421,2,1,,NO CHARGES,
14215421,3,1,,NO CHARGES,
14215422,1,1,,NO CHARGES,
14215422,1,2,,NO CHARGES,
14215422,1,3,,NO CHARGES,
14215422,2,1,,NO CHARGES,
14215422,2,2,,NO CHARGES,
14215447,1,1,,NO CHARGES,
14215447,2,1,,NO CHARGES,
14215452,1,1,,NO CHARGES,
14215531,1,1,,NO CHARGES,
14215531,2,1,,NO CHARGES,
14215851,1,1,,FAILURE TO STOP AND RENDER AID,150091724
14215851,1,1,,DWI,150091672
14215851,1,2,,NO CHARGES,
14215851,2,1,,NO CHARGES,
14216421,1,1,,IMPROPER U TURN,14110530
14216421,2,1,,NO CHARGES,
14216421,2,2,,NO CHARGES,
14216779,1,1,,NO CHARGES,
14216779,1,2,,NO CHARGES,
14216779,2,1,,NO CHARGES,
14217183,1,1,,NO CHARGES,
14217603,1,1,,NO CHARGES,
14217603,2,1,,NO CHARGES,
14217639,1,1,,NO CHARGES,
14217639,1,2,,NO CHARGES,
14217639,1,3,,NO CHARGES,
14217639,1,4,,NO CHARGES,
14217643,1,1,,NO CHARGES,
14217643,2,1,,NO CHARGES,
14217643,3,1,,DRIVING WHILE LICENSE INVALID,CLASS C
14217646,1,1,,DWI,150030211
14217647,1,1,,NO CHARGES,
14217647,1,2,,NO CHARGES,
14217647,1,3,,NO CHARGES,
14217647,1,4,,NO CHARGES,
14217647,1,5,,NO CHARGES,
14217647,2,1,,NO CHARGES,
14217647,2,2,,NO CHARGES,
14217904,1,1,,NO CHARGES,
14217904,2,1,,NO CHARGES,
14217907,1,1,,NO CHARGES,
14217907,2,1,,NO CHARGES,
14217930,1,1,,NO CHARGES,
14217930,1,2,,NO CHARGES,
14217930,2,1,,NO CHARGES,
14217931,1,1,,NO CHARGES,
14217931,2,1,,NO CHARGES,
14218330,1,1,,UNSAFE MOVEMENT LEFT/RIGHT,14106926
14218330,2,1,,NO CHARGES,
14218332,1,1,,NO CHARGES,
14218335,1,1,,NO CHARGES,
14218335,1,2,,NO CHARGES,
14218335,2,1,,NO CHARGES,
14218335,2,2,,NO CHARGES,
14218335,2,3,,NO CHARGES,
14218336,1,1,,NO CHARGES,
14218336,1,2,,NO CHARGES,
14218336,2,1,,NO CHARGES,
14218337,1,1,,NO CHARGES,
14218337,2,1,,DWLI-SUSPENDED,15274513
14218337,2,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,15274513
14218338,1,1,,NO CHARGES,
14218381,1,1,,DRIVING WHILE INTOXICATED,150100109
14218382,1,1,,DWI,15-0100320
14218383,1,1,,DWI,150100288
14218384,1,1,,NO CHARGES,
14218385,1,1,,NO CHARGES,
14218463,1,1,,NO CHARGES,
14218463,2,1,,NO CHARGES,
14218464,1,1,,NO CHARGES,
14218464,2,1,,NO CHARGES,
14218466,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,15006580
14218466,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE- COLLISION,15006580
14218466,1,2,,NO CHARGES,
14218466,2,1,,NO CHARGES,
14218467,1,1,,NO CHARGES,
14218468,1,1,,NO CHARGES,
14218468,1,2,,NO CHARGES,
14218468,2,1,,NO CHARGES,
14218468,2,2,,NO CHARGES,
14218468,2,3,,NO CHARGES,
14218469,1,1,,FAILURE TO YIELD RIGHT OF WAY - LEFT TURN,14122790
14218469,2,1,,NO CHARGES,
14218514,1,1,,NO DL,15232507
14218514,1,2,,NO CHARGES,
14218514,1,3,,NO CHARGES,
14218514,1,4,,NO CHARGES,
14218533,1,1,,NO CHARGES,
14218537,1,1,,NO CHARGES,
14218537,1,2,,NO CHARGES,
14218537,2,1,,NO CHARGES,
14218538,1,1,,NO CHARGES,
14218539,1,1,,NO CHARGES,
14218573,1,1,,NO CHARGES,
14218573,2,1,,NO CHARGES,
14218573,2,2,,NO CHARGES,
14218573,2,3,,NO CHARGES,
14218573,2,4,,NO CHARGES,
14218573,2,5,,NO CHARGES,
14218574,1,1,,DWI,150120124
14218575,1,1,,NO CHARGES,
14218575,2,1,,NO CHARGES,
14218575,2,2,,NO CHARGES,
14218577,1,1,,NO CHARGES,
14218577,2,1,,NO CHARGES,
14218913,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15032578
14218913,2,1,,NO CHARGES,
14219072,1,1,,NO CHARGES,
14219124,1,1,,NO CHARGES,
14219124,1,2,,NO CHARGES,
14219125,1,1,,EXP MVR AND EXP MVI,150010609
14219125,1,2,,NO CHARGES,
14219126,1,1,,DWI,150011578
14219127,1,1,,FTYROW-LEFT TURN,14182897
14219127,2,1,,NO CHARGES,
14219128,1,1,,UNSAFE MOVEMENT LEFT,14099288
14219128,1,2,,NO CHARGES,
14219128,1,3,,NO CHARGES,
14219128,2,1,,NO CHARGES,
14219129,1,1,,FTMFR,14118719
14219129,1,1,,FAILURE TO YEILD LEFT TURN/INTERSECTION,14118719
14219129,2,1,,NO CHARGES,
14219129,2,2,,NO CHARGES,
14219129,2,3,,NO CHARGES,
14219129,3,1,,NO CHARGES,
14219153,1,1,,FAIL MAINT ASSSUR CLEAR DIS,0000
14219153,2,1,,NO CHARGES,
14219154,1,1,,AMC RAN RED LIGHT,15148107
14219154,1,2,,NO CHARGES,
14219154,2,1,,NO CHARGES,
14219155,1,1,,RAN RED LIGHT,150031125
14219155,1,2,,NO CHARGES,
14219155,1,3,,NO CHARGES,
14219155,1,4,,NO CHARGES,
14219155,2,1,,NO CHARGES,
14219155,2,2,,NO CHARGES,
14219155,2,3,,NO CHARGES,
14219155,2,4,,NO CHARGES,
14219155,2,5,,NO CHARGES,
14219156,1,1,,DRIVING WHILE INTOICATED,150030233
14219156,2,1,,NO CHARGES,
14219156,2,2,,NO CHARGES,
14219177,1,1,,NO CHARGES,
14219177,2,1,,NO CHARGES,
14219178,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,14183450
14219178,2,1,,NO CHARGES,
14219178,3,1,,NO CHARGES,
14219178,3,2,,NO CHARGES,
14219179,1,1,,NO CHARGES,
14219179,2,1,,NO CHARGES,
14219179,2,2,,NO CHARGES,
14219217,1,1,,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,14104180
14219217,1,2,,NO CHARGES,
14219217,2,1,,NO CHARGES,
14219854,1,1,,NO CHARGES,
14219866,1,1,,NO CHARGES,
14219866,2,1,,NO CHARGES,
14219866,2,2,,NO CHARGES,
14219867,1,1,,NO CHARGES,
14219867,1,2,,NO CHARGES,
14219867,1,3,,NO CHARGES,
14219867,2,1,,NO CHARGES,
14220075,1,1,,FAILURE TO MAINTAIN ASSURED CLEARED DISTANCE,14120852
14220075,2,1,,NO CHARGES,
14220075,3,1,,NO CHARGES,
14220077,1,1,,FOLLOWING TOO CLOSE- COLLISION,15160379
14220077,2,1,,NO CHARGES,
14220081,1,1,,NO CHARGES,
14220084,1,1,,NO CHARGES,
14220149,1,1,,RAN RED LIGHT,14095088
14220149,2,1,,NO CHARGES,
14220150,1,1,,NO CHARGES,
14220150,2,1,,NO CHARGES,
14220150,2,2,,NO CHARGES,
14220153,1,1,,NO CHARGES,
14220153,2,1,,NO CHARGES,
14221039,1,1,,UNSAFE MOVEMENT LEFT,15024544
14221039,2,1,,NO CHARGES,
14221039,2,2,,NO CHARGES,
14221039,3,1,,NO CHARGES,
14221039,4,1,,NO CHARGES,
14221039,4,2,,NO CHARGES,
14221089,1,1,,NO CHARGES,
14221089,2,1,,NO CHARGES,
14221089,2,2,,NO CHARGES,
14221091,1,1,,NO CHARGES,
14221091,2,1,,NO CHARGES,
14221091,3,1,,NO CHARGES,
14221091,4,1,,NO CHARGES,
14221096,1,1,,NO DRIVER LICENSE; FAIL MAINT FINANCIAL RESP,15202536
14221313,1,1,,NO CHARGES,
14221313,2,1,,NO CHARGES,
14221359,1,1,,NO CHARGES,
14221359,3,1,,NO CHARGES,
14221360,1,1,,FTYROW TURNING LEFT AT INTERSECTION,14096749
14221360,2,1,,NO CHARGES,
14221515,1,1,,UNSAFE MOVEMENT RIGHT,150070886
14221515,1,2,,NO CHARGES,
14221515,1,3,,NO CHARGES,
14221515,1,4,,NO CHARGES,
14221515,2,1,,NO CHARGES,
14221516,1,1,,NO CHARGES,
14221516,2,1,,NO CHARGES,
14221516,3,1,,NO CHARGES,
14221517,1,1,,NO CHARGES,
14221517,2,1,,NO CHARGES,
14221518,1,1,,NO DL,14117134
14221518,1,1,,RAN RED LIGHT,14117134
14221518,1,2,,NO CHARGES,
14221518,1,3,,NO CHARGES,
14221518,2,1,,NO CHARGES,
14221637,1,1,,NO CHARGES,
14222662,1,1,,NO CHARGES,
14222668,1,1,,DWI,150091669
14222668,1,2,,NO CHARGES,
14222726,1,1,,NO CHARGES,
14222726,2,1,,NO CHARGES,
14222727,1,1,,FAIL TO YIELD RIGHT OF WAY,13964408
14222727,1,1,,NO INSURANCE,13964408
14222727,1,2,,NO CHARGES,
14222727,2,1,,NO CHARGES,
14222727,2,2,,NO CHARGES,
14222728,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,14135436
14222728,2,1,,NO CHARGES,
14222729,1,1,,NO CHARGES,
14222729,2,1,,NO CHARGES,
14222730,1,1,,FTMACD,14106586
14222730,2,1,,NO CHARGES,
14222731,1,1,,NO CHARGES,
14222732,1,1,,NO CHARGES,
14222783,1,1,,NO CHARGES,
14222783,1,2,,NO CHARGES,
14222783,2,1,,NO CHARGES,
14222902,1,1,,NO CHARGES,
14222902,1,2,,NO CHARGES,
14222902,1,3,,NO CHARGES,
14222902,1,4,,NO CHARGES,
14222902,1,5,,NO CHARGES,
14222902,2,1,,NO CHARGES,
14222903,1,1,,NO CHARGES,
14222903,1,2,,NO CHARGES,
14222903,1,3,,NO CHARGES,
14222903,1,4,,NO CHARGES,
14222903,1,5,,NO CHARGES,
14222903,1,6,,NO CHARGES,
14222903,1,7,,NO CHARGES,
14222903,2,1,,NO CHARGES,
14222903,3,1,,NO CHARGES,
14222903,3,2,,NO CHARGES,
14222903,4,1,,NO CHARGES,
14222975,1,1,,NO CHARGES,
14222975,1,2,,NO CHARGES,
14222975,2,1,,NO CHARGES,
14222975,3,1,,NO CHARGES,
14223107,1,1,,NO CHARGES,
14223107,2,1,,NO CHARGES,
14223107,3,1,,NO CHARGES,
14223108,1,1,,NO CHARGES,
14223292,1,1,,NO CHARGES,
14223292,2,1,,NO CHARGES,
14223293,1,1,,NO CHARGES,
14223293,2,1,,NO CHARGES,
14223295,1,1,,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,14075710
14223295,1,1,,NO DRIVERS LICENSE,14075710
14223295,1,1,,RAN RED LIGHT,14075710
14223295,2,1,,NO CHARGES,
14223389,1,1,,NO CHARGES,
14223390,1,1,,NO CHARGES,
14223390,2,1,,NO CHARGES,
14223390,2,2,,NO CHARGES,
14223390,2,3,,NO CHARGES,
14223391,1,1,,DRIVING WHILE INTOXICATED,150012021
14223392,1,1,,NO CHARGES,
14223392,1,2,,NO CHARGES,
14223393,1,1,,NO CHARGES,
14223393,2,1,,NO CHARGES,
14223394,1,1,,NO CHARGES,
14223410,1,1,,NO CHARGES,
14223410,1,2,,NO CHARGES,
14223410,1,3,,NO CHARGES,
14223410,2,1,,NO CHARGES,
14223411,1,1,,NO CHARGES,
14223412,1,1,,NO CHARGES,
14223412,2,1,,NO CHARGES,
14223413,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,00230
14223413,2,1,,NO CHARGES,
14223413,2,2,,NO CHARGES,
14223413,2,3,,NO CHARGES,
14223413,2,4,,NO CHARGES,
14223414,1,1,,UNSAFE SPEED/ NO DL,14122622
14223414,2,1,,NO CHARGES,
14223414,2,2,,NO CHARGES,
14223414,2,3,,NO CHARGES,
14223443,1,1,,NO CHARGES,
14223443,2,1,,NO CHARGES,
14223444,1,1,,NO CHARGES,
14223445,1,1,,NO CHARGES,
14223446,1,1,,DWI,150050144
14223446,2,1,,NO CHARGES,
14223447,1,1,,EVADING FROM POLICE BY VEHICLE,150050266
14223448,1,1,,NO CHARGES,
14223448,2,1,,NO CHARGES,
14223467,1,1,,RAN RED LIGHT,14099253
14223467,2,1,,NO CHARGES,
14223468,1,1,,FTMACD,15150116
14223468,2,1,,NO CHARGES,
14223468,2,2,,NO CHARGES,
14223468,2,3,,NO CHARGES,
14223469,1,1,,NO CHARGES,
14223469,2,1,,NO CHARGES,
14223470,1,1,,UNSAFE MOVEMENT RIGHT,15158393
14223470,1,1,,NO DL,15158393
14223471,1,1,,NO CHARGES,
14223471,2,1,,NO CHARGES,
14223482,1,1,,FTMACD/NO DL,15148806
14223482,2,1,,FAIL TO OBTAIN DRIVERS LICENSE,15148807
14223482,3,1,,NO CHARGES,
14223484,1,1,,FTYROW - PRIVATE DRIVE,15066748
14223484,2,1,,DWLI,CR084948
14223485,1,1,,NO CHARGES,
14223485,2,1,,NO CHARGES,
14223485,2,2,,NO CHARGES,
14223486,1,1,,NO CHARGES,
14223486,1,2,,NO CHARGES,
14223486,2,1,,NO CHARGES,
14223507,1,1,,FTYROW TURNING LEFT AT INTERSECTION,14183072
14223507,2,1,,NO CHARGES,
14223507,2,2,,NO CHARGES,
14223574,1,1,,FAIL TO YIELD ROW STOP SIGN,TX48KI0SYIB9
14223574,2,1,,NO CHARGES,
14223574,2,2,,NO CHARGES,
14223946,1,1,,DRIVING WHILE INTOXICATED - 2ND,NONE
14223948,1,1,,NO CHARGES,
14224336,1,1,,NO CHARGES,
14224336,2,1,,NO CHARGES,
14224336,2,2,,NO CHARGES,
14224337,1,1,,NO CHARGES,
14224337,2,1,,NO CHARGES,
14225144,1,1,,FTMACD/FTMFR,15142379
14225144,1,2,,NO CHARGES,
14225144,2,1,,NO CHARGES,
14225275,1,1,,NO CHARGES,
14225275,2,1,,NO CHARGES,
14225275,2,2,,NO CHARGES,
14225375,1,1,,NO CHARGES,
14225436,1,1,,NO CHARGES,
14225436,2,1,,NO CHARGES,
14225441,1,1,,NO CHARGES,
14225441,2,1,,NO CHARGES,
14225474,1,1,,NO CHARGES,
14225474,2,1,,NO CHARGES,
14225475,1,1,,NO CHARGES,
14225476,1,1,,NO CHARGES,
14225476,1,2,,NO CHARGES,
14225477,1,1,,NO CHARGES,
14225477,1,2,,NO CHARGES,
