Crash_ID,Damaged_Property
14280452,UTILITY POLES 202774 AND 202779 AND BOX
14280542,GUARDRAIL
14280969,10 YARDS OF GUARDRAIL
14281008,BUS STOP BENCH/ SIGN POST
14281009,LANDSCAPE
14281072,FENCE; BARBED WIRE 10'
14281091,DAMAGED 3 TRAFFIC SIGNALS
14281159,10 FEET OF GUARD RAIL
14281180,"GUARDRAIL, CONCRETE DIVIDER"
14281198,TREE DAMAGE
14281200,HIT GAS SIGN AT STATION
14281337,CONCRETE RETAINING WALL-MINOR DAMAGE
14281340,LIGHT POLE
14281374,GAURD RAIL
14281380,GUARD RAIL
14281408,MILD DAMAGE TO ELECTRICAL POLE
14281464,COIN WASH LAUNDRY BUILDING
14281474,CONCRETE/CURB/CULVERT
14282503,STOP SIGN OFF BASE
14282503,STOP SIGN OFF BASE
14282567,30 FT GUARDRAIL W/ GUARDRAIL BUMPER DAMA
14282621,STONE DRIVEWAY WALL
14282623,BICYCLE
14282672,GUARD RAIL
14282767,GUARDRAIL DAMAGE
14285349,PLASTIC BARRELS
14285446,ELECTRICAL TRANSFORMER GROUND BOX
14285558,GUARD RAIL DAMAGE
14285563,LANDSCAPE STONES BORDERING WALKWAY ENTRA
14289476,CITY SIGN
14289586,FIRE HYDRANT
14289724,GUARD RAIL AND TRAFFIC SIGNAL POLE>
14290431,GUARDRAIL
14290465,GUARDRAIL AND SUPPORT POSTS
14290493,LANDSCAPING
14290540,ELECTRONIC PEDESTRIAN TRAFFIC SIGNAL
14290540,ONE POLE TO TRAFFIC SIGN
14290541,HOUSE/ GARAGE DOOR/ BUSHES/ CABLE BOX
14290541,STONE MAILBOX/BUSHES/TREE
14290574,SCRATCHES IN ROADWAY SURFACE
14290663,2308 WICKERSHAM LN
14292372,TRAFFIC LIGHT POLE
14292463,BUILDING
14292614,LIGHT POLE
14292890,UTILITY GUIDE WIRE
14292929,BARRIERS (METAL BOLLARD)
14292929,STOP HERE ON RED SIGN
14292949,UTILITY POLE
14293015,15 FT GUARDRAIL DMG. NB ON EAST CURB.
14293019,FIRE HYDRANT
14293019,TREES IN PARKING LOT
14293044,BARRICADE
14293104,ONE WAY SIGN KNOCKED DOWN
14293689,"PIPE, PLANTS, SIGN, HOSE SPOUT"
14293971,UTILITY POLE
14294187,25FT SECTION CONCRETE CENTER DIVIDER
14296641,VEH 2 WAS PUSHED INTO THE OUTSIDE WALL
14296735,ATTACHED GARAGE DAMAGE
14296867,15 FT GUARDRAIL AT SE CORNER
14296906,GUARD RAIL
14298383,GUARD RAIL DAMAGE
14298641,GUARDRAIL
14298644,STREET LIGHT POLE
14298693,LIGHT POLE # 386612
14298698,CITY OF AUSTIN ELECTRIC POLE...207579
14298939,SKYTRAK 924089RA
14298946,TRAFFIC LIGHT BOX
14298979,FENCE
14306311,NORTH CURB LINE GUARDRAIL
14310898,EXTENSIVE DAMAGE TO HOME
14311480,CURVE SIGN
14311748,METAL FENCE
14311874,APARTMENT COMPLEX FENCE
14311877,GUADRAIL/TRAFFIC SIGNS
14312291,ROADWAY LIGHT POLE
14312547,GUARD RAIL DAMAGE
14312668,POWER GENERATOR
14313253,12 FEET OF EXIT RAMP DAMAGED
14313284,FENCE
14313304,PROPERTY FENCE
14313332,RESIDENCE/STONE COLUMN/MAILBOX
14313383,METAL STREET LIGHT POLE
14313385,POWER POLE
14313426,STREET SIGN
14313697,SCRATCHES ON CURB
14313726,GUARDRAIL DAMAGED
14313783,LANDSCAPE DESTROYED
14313863,FENCE
14313863,POWER LINES
14315220,FENCELINE DAMAGE
14315221,"IRON FENCE, CEMENT PILLAR"
14315566,FENCE
14315704,LIGHT POLE
14315705,STREET SIGN (CENTER LANE TURN ONLY)
14315787,GUARD RAIL
14315789,CONCRETE MEDIAN
14318250,LIGHT POLE # 289473
14318337,CONCRETE BARRIER WALL
14318412,GUARDRAIL AND FENCE 10 FT
14318416,POWER POLE / WIRES
14318416,CABLE WIRE
14318669,ONE WAY SIGN
14318671,WASTEWATER LIFT STATION #68
14318710,GUARD RAIL
14318781,ROAD SIGN-
14318782,SHRUB
14320577,BRICK PILLAR
14320720,100' FENCE KNOCKED DOWN.
14320999,"GUARDRAIL, SOUTH CURBLINE"
14326204,TREES
14326301,LANSCAPE AND METAL POLE
14326304,LIGHT POLE STRUCK. 2 BARRIER POLES DAMAG
14326471,GUARD RAIL SOUTH CURBLINE
14326473,BROKEN FIRE HYDRANT EAST CURBLINE
14326708,POLE
14326753,LIVE ANIMALS
14326816,LIGHT POLE
14326971,CONCRETE WALL
14327057,DAMAGE TO POLE #233476 FROM VEHICLE 2
14327151,"FENCE, HOUSE, RETAINING WALL"
14327673,FENCE 2801 DUBLIN DR
14327673,FENCE 2800 LEEDS CV
14327683,STREET SIGN
14327722,WRONG WAY SIGN
14327764,FENCE
14328022,ROCK MAILBOX ENCLOSURE
14329180,APPR 20 FT OF BARRIER DAMAGE AT EXIT
14329235,UTILITY POLE
14329323,CARGO
14329323,CARGO-
14329325,WOODEN GUARD RAIL POST
14329951,40 FT OF GAURD-RAIL
14329974,FENCE
14334304,METAL STORAGE/CONEX
14334339,STREET SIGN
14334418,FENCE
14334437,METAL LIGHT POLE (368014)
14334437,WOODEN TELEPHONE POLE
14334470,AUSTIN B CYCLE STATION AND BICYCLE
14334572,WOOD LIGHT POLE 400109
14335582,MAIL BOX
14335582,MAIL BOX
14340366,TREE
14340366,WOODEN FENCE IN MEDIAN
14340428,3 CITY SIGNS
14340726,MANHOLE COVER DAMAGED
14340935,GUARDRAIL
14340992,GRASS/PLANTS
14341114,LIGHT POLE
14341216,CONCRETE RETAINING WALL
14341227,BICYCLE
14341229,DO NOT ENTER TRAFFIC SIGN
14341262,CONCRETE DIVIDER
14341338,BOULDERS THAT DIVIDED ROADWAY
14341354,"THE METAL OF A DRAINAGE OF A COVERT,"
14341387,TXDOT---GUARD RAIL.
14341388,LIGHT POLE
14341388,FIRE HYDRANT
14341446,(BUILDING) VINTAGE HEART COFFEE
14341488,METAL POLE # 3681918
14341488,CONCRETE BARRICADE
14341522,LIGHT POLE
14341538,CONCRETE BARRIER
14341604,FENCE
14341624,METAL CABLE CENTER MEDIAN BARRIER
14341626,TELEPHONE POLE
14341731,DELINIATOR DAMAGED
14341781,STOP SIGN
14341885,CENTER MEDIAN FENCE
14342425,EAST 1ST GROCERY BUILDING
14342485,FENCE
14342533,LIGHTPOLE: SH:395590
14342618,OVERPASS PILLAR SUPPORT
14342622,LIGHT POLE
14342682,SONIC CANOPY POLE AND ORDER BOX
14342753,GUARD RAIL
14342756,HWY SIGN (U-TURN)
14342756,HWY SIGN (WRONG WAY
14342757,TELEPHONE POLE
14342827,TREE
14342957,CROSSWALK SIGNAL
14343148,ELECTRICAL BOXES
14343148,FENCES
14343260,US INTERSTATE 35 SIGN KNOCKED DOWN
14343425,CONCRETE DIVIDER
14344873,LIGHT POLE
14344955,METAL ENTRANCE GATE
14346743,METAL GATE
14346743,LAWN
14346813,"ORANGE BARREL, GUARDRAIL DAMAGE"
14346938,GUARD RAIL
14346994,FIRE HYDRANT ON 6400 BLOCK OF THAXTON RD
14347039,TREE
14347262,NO PARKING SIGN
14347262,STOP SIGN
14347455,LANDSCAPING
14347455,FENCE / LANDSCAPING
14347496,WOODEN POLE DAMAGED NUMBER 211956
14347496,FENCE DAMAGED TO THE RV PARK
14347498,FENCING
14350747,FIRE HYDRANT
14350749,POLE 2105 WAS KNOCK OVER EXPOSING WIRES
14350750,OVERHEAD SIGN FOR VEH CLEARANCE
14350967,BRICK/CONCRETE RETAINING WALL
14351110,150FT GUARD RAIL
14351392,VARIOUS SHRUBS
14351392,STONE SIGN
14351393,FENCE
14351511,FENCE
14351583,GUARDRAIL/CROSSWALK SIGNAL
14351610,SIGNAL LIGHT POLE DENT DAMAGE
14351610,ONE WAY SIGN AT SIGNAL LIGHT POLE
14351696,FENCE
14351795,ONE WAY SIGN
14351797,GARAGE DOOR
14351860,EXIT 221 SOUTH BOUND SIGN
14351864,METAL RAILING
14351874,GUARD RAIL/PEDESTRIAN SIGN
14355759,GUARDRAIL DAMAGE
14355793,FRONT FENCE OF 4808 CREEK BEND
14355793,CITY FIRE HYDRANT SCRAPED/DENTED
14355831,20FT. OF GUARD RAIL
14355835,YIELD SIGN
14356206,TRAFFIC LIGHT POLE
14356208,CEMENT BARRIER
14359850,NO TRUCK THROUGH SIGN
14359889,US 183 SIGN/POLE
14359890,CURB AT A CONVENIENCE STORE
14360041,MINOR DAMAGE TO SIDE OF HOME
14360041,GARAGE AND HOME DAMAGED
14360234,70FT GUARDRAIL DAMAGE N SIGN
14360267,GUARD RAIL
14360413,CHAIN LINKED FENCE
14360461,GUARDRAIL
14360461,LIGHT POLE
14360492,BIKE LANE NO PARKING SIGNS
14360579,30FT CRASH BARRIER DAMAGED DUE TO IMPACT
14360604,"""WOODLANDS PARK TANGLEWOOD FORREST"" SIGN"
14360673,PRIVACY FENCE
14360673,PRIVACY FENCE
14360674,BACKFLOW PUMP BOX
14360688,GATE AND BRICK PILLARS
14360702,CHAIN FENCE
14360723,CAMERA DEVICE
14360723,GUARD RAILS
14360724,TREE
14363282,DAMAGED GUARD RAIL
14363283,UTILITY POLE #206969
14363525,15 FEET OF GUARDRAIL DAMAGE
14363722,PILLAR IN FRONT OF ROSS STORE
14363815,ROCK WALL PARTIALLY NOCKED DOWN.
14364018,CABLE BARRIER
14364102,GUARDRAIL FENCING
14364143,CRASH CUSION ON HIGHWAY
14364244,CHAIN LINK FENCE DAMAGE
14364245,ENTRANCE GATE TO 6407 SPRINGDALE RD
14365903,HOME OWNERS FENCE WAS DESTROYED
14365974,DAMAGED FENCE
14366035,GUARD RAIL DAMAGE
14366038,TWO BARRIER POSTS
14366166,AUSTIN ENERGY TELEPHONE POLE #327581
14366567,GUARD RAIL
14368451,UTILITY POLE
14368565,CONCRETE MAIL BOX
14369916,TREE
14372466,LANDSCAPE AT THE FRONT ENTRANCE
14372492,SEVERE STRUCTURAL DAMAGE TO GARAGE
14372572,CROSSWALK SIGN
14372593,LIGHT POLE
14372645,BUILDING AT 7112 BURNET RD
14372731,RETAINING WALL
14372754,GOLF CART / METAL FENCE
14372754,LIGHT POLE / CROSSWALK POLE
14372794,3 LIMESTONE PILLARS/ MAIL BOX
14372794,ELECTRICAL BOX#902282 SPRINGLER SYSTEM
14372829,POWER POLE #274068
14372852,FENCE
14372853,LIGHT POLE #383123
14372895,FENCE
14372897,FIRE HYDRANT (SW CORNER)
14372897,TAXI ONLY PARKING SIGN
14372915,FIRE HYDRANT
14373016,CURB/MEDIAN
14373090,FENCING
14373140,FENCE
14373199,GUARDRAIL
14376007,BEN WHITE MINI STORAGE BUSINESS.
14376071,TRANSFORMER BOX
14376171,DAMAGED LANDSCAPING
14376217,METAL FENCE
14376728,KNOCKED OVER STREET SIGN
14376730,SIGN / POLE / LANDSCAPPING
14376731,SI / POLE / LANDSCAPPING
14376796,SIDE MEDIUM WALL
14376828,BUILDING WALL
14376849,MAILBOX KNOCKED DOWN
14376872,SCUFFING ON CURBLINE.
14376873,BOULDIN CREEK CAFE
14376873,FIRE HYDRANT
14376874,CEMENT BARRIER
14376908,7101 RITCHIE DR
14376918,STREET LIGHT POST
14376941,GUARDRAIL
14378584,LIGHT POLE #362347
14378992,BUS SIGN
14379064,FENCE
14380680,BARBED WIRE FENCE
14380680,10FT GUARD RAIL
14380879,A POSTED 45MP SIGN.
14383972,IRON FENCE
14383992,20 PILE-ONS THAT SEPARATE ON-RAMP
14384024,BUS STOP BENCH #4300
14384053,STONE WALL IN FRONT YARD
14388397,NA
14388397,NONE
14388638,NONE
14391326,ROAD SIGN
14391843,FUEL PUMPING STATION
14392490,SIGNAGE
14392509,FIRE HYDRANT/ STREET SIGN
14392554,WOODEN SIGN IN LOT
14392554,YEILD SIGN
14392575,POLE#47117BSYR1
14392635,GUARDRAIL (15FT)
14392802,GUARD RAIL AND WIRE
14393412,BROKEN BRICK MAILBOX
14393835,STOP SIGN
14393898,SIX FEET OF WOODEN PRIVACY FENCE DAMAGED
14393968,"CHICKEN COUPE, TREES AND FENCE"
14393968,FENCE
14394341,UTILITY POLE #239415
14394413,FENCE
14394620,DAMAGED CONCRETE BARRIER ON BRIDGE
14396046,NONE
14396048,POLE #362918 KNOCKED DOWN
14396123,UTILITY POLE # 242706
14396211,LIGHT POLE
14396623,GUARDRAIL
14396679,GUARDRAIL
14396697,GUARDRAIL
14398703,METAL FENCE
14398703,TEST MARKER-TEXAS GAS SERVICE
14398813,DEER
14398848,CEMENT MEDIAN
14399533,BROKEN WALL
14399533,BROKEN SWINGSET
14403055,15 FEET GUARD RAIL DAMAGE IN THE 500 BLK
14403063,FENCE
14403068,GUARDRAIL DAMAGE (7FT)
14403081,FIRE HYDRANT
14403081,BICYCLE RACK
14403082,POWER POLE
14403104,BARRIER
14403174,APT. MANAGER AT VILLAGES AT BELLA VISTA.
14403234,"GUARD RAIL, ABOUT 40FT"
14403314,FENCE
14403335,RESTURANT EXTERIOR DAMAGE
14403426,GUARDRIL
14403523,NO DAMAGE
14403526,METAL POLE
14403561,NONE
14403598,YIELD SIGN
14404468,LIGHT POLE
14404678,BARRIER WALL
14406813,30' GUARD RAIL
14406827,MAILBOX
14406867,GUARD RAIL DAMAGE
14406896,LIGHT POLE
14408998,4X4 ON ROAD SIGN
14410805,CROSSING SIGN
14410839,WOOD FENCE 512-707-1122
14414681,ADDRESS SIGN
14414801,GUARD RAIL
14414802,APARTMENT HOME 3210 MOSSROCK DR
14415127,FRONT LAWN LANDSCAPE
14415127,FRONT LAWN LANDSCAPE
14415170,NONE
14415181,SPEED LIMIT SIGN
14415195,STATE HWY SIGN
14415210,CCTV BOX
14415294,SIDING OF BUILDING 4
14415303,TELEPHONE POLE
14416685,FENCE FOR VIKING FENCE
14418338,DO NOT ENTER/EXIT 237B SIGN
14418338,"""Y"" LIGHT POLE"
14418339,LANDSCAPING
14418339,RETAINING WALL
14418421,DAMAGE TO AUSTIN ANERGY ELECTRICITY POLE
14418472,BARBWIRE FENCE RUN THROUGH ON EAST SIDE
14418687,4FT. OF BARBED WIRE FENCE
14418689,GUARD RAIL
14418836,SIDE OF HOUSE
14418836,YARD FENCE(CHAIN LINK)
14418858,LIGHT POLE #397277
14418859,MAILBOX
14418977,APPX 25 FT OF GUARDRAIL DAMAGED
14423195,FIRE HYDRANT
14423422,PLASTIC WATER BARRICADES
14423458,CITY TRUCK HIT A CUSTOM MADE MAILBOX.
14423504,GUARDRAIL
14423505,APPROXIMATELY 60FT OF GUARD RAIL.
14423508,GUARD RAIL/HWY LAMP
14423521,STOP SIGN NORTH EAST CORNER
14423575,LANDSCAPING
14423575,MAILBOX
14423588,UTILITY POLE #33183
14423588,POND SPRINGS PLAZA
14423600,UTILITY POLE 328920
14423614,HOUSE
14423631,30 FT GUARDRAIL DAMAGE
14423677,50' GUARDRAIL
14426238,GUARD RAIL
14426362,TREE DAMAGE
14426419,UTILITY POWER BOX
14426537,"ONE LARGE CACTUS, ONE POURCH RAILING"
14426655,APPROXIMATELY 50 FEET OF GUARDRAIL DAMAG
14426747,CAPITAL METRO BUS STOP (BENCH/SIGN)
14426883,CHAIN LINK FENCE
14426927,STAIRCASE RAILING FOR BLDG 7
14427039,100+ FT OF GUARDRAIL DAMAGE ON WEST CURB
14427040,GUARD RAIL DAMAGE
14428379,NONE
14428505,DAMAGED WATER BARRIER
14428630,30FT OF GUARDRAIL
14429204,GUARD RAILS  7200 BLK
14429204,GUARD RAILS 7300 BLK
14429287,RAILING
14429288,GATE AT SEDONA SPRINGS APT COMPLEX
14429289,STREET SIGN
14429384,NONE
14429438,SUPPORT WOOD PILLAR
14429439,25 FEET OF GUARD RAIL.
14431000,LIGHT POLE#364818
14431738,GATE
14431943,WATER BARRELS
14432046,PLASTIC BARRICADE
14433743,FIRE HYDRANT
14433884,METAL CABLE MEDIAN BARRIER
14434090,LIGHT POLE
14434212,GUARDRAIL DAMAGED 25' SECTION
14434282,STOP SIGN/STREET SIGN
14434282,GRASS ON FRONT LAWN
14434322,TRAFFIC SIGNAL POLE
14434496,5- NEWS PAPER BINS
14434496,3- PARKING SIGNS
14434496,LIGHT POLE DAMAGE
14438535,FIRE HYDRANT
14438730,LIGHT POLE
14438730,GUARD RAIL
14439898,TRAFFIC SIGNAL POLE
14440166,GUARD RAIL
14440210,LIGHT CONTROL BOX
14440227,10 FEET OF GUARDRAIL DAMAGED
14440248,HOUSE/BUSINESS
14440279,NONE
14440299,APPROXIMATELY 30' GUARDRAIL
14440314,BARRIER WALL
14440347,PARTS DEPT COVERT DODGE SIGN
14440406,LIGHT POLE #248443 STRUCK BY UNIT 1.
14441666,FENCE YARD
14441848,CHAIN LINK FENCE
14441926,BUILDING-GOODWILL
14441973,COMPASS BANK SIGN
14442025,GUARDRAIL
14442026,GUARDRAIL
14443854,WOODEN TELEPHONE POLE #203019
14443856,LIGHT POLE #395782
14443963,UNIT 2'S FOOT WAS DAMAGED
14444128,ADDRESS SIGN
14444193,BROKEN HEIGHT WARNING SIGN AND WATER PIP
14446362,REAL ESTATE SIGN
14446417,GUARDRAILS
14446478,LIGHT POLE/CONCRETE BASE
14446479,WRONG WAY SIGN AND POLE
14448336,LIGHT/TELEPHONE POLE 277956
14448336,BIKE RACK AND BICYCLE
14448362,GUARD RAIL AND STREET SIGNS
14448414,SIDE OF HOUSE
14448537,10FT GUARD RAIL
14448537,YIELD SIGN
14448770,FENCE
14448770,HAND RAIL
14452840,CONCRETE BARRIOR
14452966,50' GUARDRAIL DAMAGE
14453034,GUARDRAIL DAMAGE
14453092,UTILITIES POLE #318787
14453092,CURB DAMAGE/LANDSCAPING
14453092,LANDSCAPINT/BIKE RACK
14453303,MAILBOX
14453419,BIKE RACK
14453419,LIGHT POLE #364556
14453444,CONCRETE WALL BARRIER
14453476,GUARDRAIL POST
14453572,CITY LIGHT POLE
14453599,WOODEN UTILITY POLE #291279
14453599,LANDSCAPING
14453650,SPEED LIMIT SIGN
14453686,CENTER REATING WALL WITH GUARDRAIL
14453687,FRONT SIDE OF TRAIN LIFE FIT GYM
14453725,GUARDRAIL DAMAGED 35FT
14453744,POWER POLE #34221567
14453763,2 GAS PUMPS AND CONCRETE DESTROYED
14453832,GUARD RAIL
14453851,GUARD RAIL
14453852,DO NOT ENTER STREET SIGN
14454522,ROADWAY SIGN FOR INTERSECTION
14454948,GUARDRAIL
14455064,MAIL BOX
14457387,TREE AND LANDSCAPING
14457451,DAMAGE TO TREE
14457471,CHAIN LINK FENCE
14459337,GUARDRAIL DAMAGE
14459389,"NORTH PRIVACY FENCE, GRASS, AND LANDSCAP"
14459614,FRONT YARD PLANTER AND FRONT LAWN
14459638,ATT PHONE CABLE
14459708,TRAFFIC LIGHT BOX
14459758,GUARD RAIL
14459778,FRONT ROLLING GATE
14459808,STONE FENCE
14459808,CHAIN LINK FENCE
14459861,BUILDING 36
14461138,DAMAGED GUARD RAIL
14462737,METAL POLE #D3153
14462819,CROSSWALK SIGNAL WAS PLOWED OVER
14462882,ONE WAY SIGN N LARGE DISPLAY SIGN
14462958,UTILITY POLL
14463227,LIGHT POLE AND TREE
14463402,WHOLE FOODS MARKET SIGN
14463402,TREE
14463403,POLE #345368
14463683,15 FEET OF FENCE
14464962,EXIT SIGN POLE MISSING AT 5200 BLK N IH.
14465101,DAMAGED FENCE
14465303,SCRAPES/PAINT TRANSFER ON CONCRETE WALL.
14466072,STREET SIGN
14466969,STREET SIGN/ STOP SIGN
14467317,LIGHT POLE (SE CORNER)
14468942,CONCRETE PILLAR
14469055,GUARDRAIL
14469222,TREES
14469222,BRICK WALL
14469223,SHRUBS ON MEDIAN
14469364,LIGHT POLE #371533
14470646,THREE FEET OF GUARDRAIL
14471006,STRUCK WHITE METAL POLE NEXT TO GAS PUMP
14474249,CEMENT/BRICK WALL
14474251,GUARDRAIL SUPPORT POLE
14474370,DAMAGED PORCH-  FOUNDATION
14474443,LIGHT POLE NOW AT 45 DEGREE ANGLE
14474586,METAL GUARD RAIL
14474636,ROAD SIGN
14474704,"LANDSCAPING. BUSHES, SMALL TREE."
14475083,GUARD-RAIL DAMAGE
14475128,LIGHT POLE /LIGHT FIXTURE
14475232,#303669 AUSENERGY POLE
14475264,FIRE HYDRANT
14475817,4112 SHOAL CREEK BLVD: STRUCTURAL DAMAGE
14477145,ELECTRICAL POLE
14477151,SHRUBBERY
14478693,LIGHT POLE #378534
14478740,ELECTRICAL WIRES
14478740,CITY OF AUSTIN ELECTRICAL WIRES
14478743,MBU (MAILBOX)
14479120,POWER LINES
14479120,POWER LINES
14479183,RAN INTO 10 OF WOOD FENCE
14479396,CITY LIGHT POLE
14480374,UTILITY POLE #306676
14480770,GUARDRAIL / POLES ~ 140'
14481558,FENCE
14481578,VEHICLE HIT A WALL AT BUILDING 8
14483558,LIGHTING POLE 389632 BENT BUT STILL UP
14483730,FENCE
14483738,CITY LIGHT POLE
14486938,50 FEET OF FENCE AND MULTIPLE TREES
14487009,CITY OF AUSTIN CROSSWALK SIGNAL
14487030,GUARDRAIL
14487394,TURN SIGNAL (SB PV TO EB RIVERSIDE)
14487565,WATER BARACADES ON MOPAC EXPSWY
14487623,N/A
14487630,SPEED LIMIT SIGN
14487724,BROKE APPROXIMATELY 20 FT OF WOODEN FENC
14487732,UTILITY POLE
14488753,FENCE BROKEN
14488814,POWER CABLE HOUSING
14489535,20 FEET OF GUARD RAIL
14491284,SMALL EXIT SIGN ($350)
14491284,3 WOODEN POSTS ($135)
14491284,APPROXIMATELY 15 FT OF GUARD RAIL DAMAGE
14491284,EXTRUDER TERMINAL ($3000)
14491962,GUARD RAIL
14491962,SPEED LIMIT SIGN (30 MPH)
14492009,CONCRETE MEDIAN
14492227,UTILITY POLE #401071
14493693,PEDESTRIAN CROSSING LIGHT
