Crash_ID,Damaged_Property
12901520,TREE
12901522,MAILBOX
12901528,METAL LIGHT POLE
12901530,METAL LADDER
12901548,METAL LIGHT POLE
12901614,LANDSCAPING/BRICKS
12901626,"4 TO 5 SMALL POSTS, CABLE"
12901627,MEDIAN CABLES/GUARD RAIL
12901650,FENCE
12901664,GUARD RAILING
12901680,TREES
12901683,BRICK WALL
12901705,METAL GUARDRAIL (25 FT)
12901729,LIGHT POLE #347162
12901732,UTILITY POLE #210591
12901737,STOP SIGN
12905301,RAILROAD ARM
12905301,CHAIN LINK FENCE
12907592,GUARD RAIL
12908454,FENCE
12908478,ONE WAY & MERGE LANE SIGN
12908478,GUARD RAIL
12908504,GUARD RAIL
12908506,FENCE
12908518,FENCE
12908546,BARBED-WIRE FENCE
12908570,"WOOD FENCE & BUSHES, SMALL TREES"
12908573,IRON GATE
12908578,HILLCREST-STONE SIGN FOR A NEIGHBORHOOD
12908604,SIGN
12908604,TREE
12908647,STREET LAMP POLE
12908649,CITY SIGN
12911526,APPROX 3 FT BRICK WALL ABOUT 25 FT LONG
12911541,RAILROAD CROSSING SIGNAL
12911549,DAMAGED ROCK PILLAR
12911586,TURN SIGN
12911586,TREE
12911649,STREET LIGHT POLE
12911668,SIGNAL LIGHT POLE
12911668,POWER LINE POLE
12911674,LANSCAPING-TREES
12911677,POWER POLE #384975
12911682,CENTER DIVIDER GUARD RAIL
12911696,BRICK WALL
12911719,3 TREES 7-6' TO 8' EACH
12911725,"FENCE, EATING AREA (TABLES)"
12911781,CONCRETE DIVIDER
12911784,STUCCO/CEMENT POSTS (3)
12911794,ELECTRIC POLE #CKT942
12911802,GUARD RAIL
12911813,CONCRETE WALL
12911814,UTILITY POLE 253375
12911819,FENCE
12911821,WOODEN FENCE
12911823,GUARD RAIL BARRIER
12911827,6 FT FENCE
12911827,CEDAR TREE
12911837,UTILITY POLE
12911838,PRIVACY FENCE ALONG MOPAC
12911838,GUARD RAIL-25 FEET
12919651,BRIDGE BY BLDG 5
12920698,ROAD SIGN
12921094,LANDSCAPING
12923458,SHARP TURN SIGN
12923907,GATE ARM TO PARKING LOT
12923910,METAL POST
12923910,VIDEO CAMERA SYSTEM
12923993,TRAFFIC LIGHT POLE
12923997,FIRE HYDRANT
12924003,LIGHT POLE #281834
12924018,WARNING SIGN
12924018,RAILROAD CROSSING GAURD
12924020,YIELD SIGN/POLE/CEMENT PILLAR
12924044,VARIOUS NO PARKING SIGNS
12924044,FIRE HYDRANT
12924068,ELECTRIC BOX FOR TRAFFIC LIGHT
12924078,GUARD RAIL
12924079,MAILBOX 5602 DONUANA
12924079,MAILBOX 5600 DONUANA
12924087,STREET SIGN IN MEDIAN
12924094,CHAIN FENCE
12924100,FIRE HYDRANT
12924100,PEDESTRIAN SIGN
12924110,BICYCLE
12924129,POLE #355222
12924131,GUARDRAIL
12924143,IRON FENCE
12924176,APARTMENT
12927024,BARB WAIRE FENCE
12932902,GUARD RAIL
12932952,25FT. OAK TREE (NO DAMAGE)
12932983,LANDSCAPING/LAWN
12935833,PEDESTRIAN CROSSWALK INDICATOR POLE
12936840,GUARDRAIL FRONTAGE
12936860,GUARD RAIL
12936885,ONE WAY SIGN
12936896,GREEN BELT (TREES)
12936909,FENCE
12936934,FIRE HYDRANT
12936937,PRIVACY FENCE
12936962,GUARD RAIL
12936975,NO U-TURN SIGN
12937009,GUARDRAIL
12937022,STREET SIGN/LANDSCAPE DAMAGE
12937033,TREK BICYCLE
12937050,BICYCLE
12937074,GAS PUMP DAMAGED
12937086,GUARDRAIL DAMAGE IN
12937086,THE 6800 BLK OF METROPOLIS DR EB
12937096,GUARD RAIL (30FT)
12937130,GENIE S-45 BOOM LIFT
12937138,RAIL ROAD ARM #765806R
12938501,GUARD RAIL
12940192,ELECTRIC OUTLETS
12943400,SCRAPE ON CENTER MEDIAN
12944821,2 GUARD RAILS
12944823,CONSTRUCTION MACHINERY (BOB CAT)
12944823,GUARD RAIL
12945986,CONCRETE POLE
12945986,METAL FENCE
12947969,GUARD RAIL
12947981,SCHOOL FENCE
12948035,TREE AND LANDSCAPING
12948050,LIGHT POLE
12948056,YELLOW POLE/BAY AREA LIFT
12948058,TREE/PLANTS
12948058,STREET SIGN
12948061,CONCRETE DRIVEWAY
12948075,HEDGES/SPRINKLERS
12948085,PHONE POLE/PHONE BOX
12948085,PROPERTY FENCE
12948095,GUARD RAILS
12948101,"""DO NOT ENTER"" SIGN"
12948114,ROCK WALL
12948120,GUARD RAIL METAL-10 FT
12948126,HOUSE
12948128,LIGHT POLE (FIRST ONE N OF INT)
12948139,MAIL BOX & POLE
12948145,TRAFFIC LIGHT CONTROL BOX
12948173,GUARD RAIL
12948222,NO PARKING SIGN
12948223,TRAFFIC LIGHT BOX
12948821,GREY MUTINY BICYCLE
12948821,S&M BICYCLE
12948821,CULT OSV3-SILVER BICYCLE
12948832,LIGHT POLE 388675
12949280,STONE WALL
12950045,BUSINESS SIGN
12954636,GAURD RAIL
12954678,LIGHT POLE #365263
12960297,CONCRETE WALL
12960307,CHAIN LINK FENCE
12960320,TRAFFIC SIGNS
12960324,GUARDRAIL DAMAGE 8200 N. MOPAC EXPY S/B
12960341,TREE
12960351,THREE SMALL POLES
12960357,"TREE, CONCRETE BARRIER"
12960373,CONCRETE DRAIN
12960379,7101 CAYENNE LN HOUSE/FENCE
12960382,ONE WAY SIGN/POLE
12960402,FIRE HYDRANT 7708 COPANO DR
12960402,LIGHT POLE #216278
12960406,LIGHT POLE IN MEDIAN
12963220,TRAFFIC POLE
12963270,CONCRETE BARRIER
12963737,6122 #B VALIANT CIR
12963741,CATCH RAIL CABLES
12963759,HOUSE AT 304 W. GRADY
12963790,CONCRET BARRIER
12963810,LIGHT POLE
12963865,STONE MAILBOX AND LANDSCAPING
12963869,PHONE POLE
12963869,TRASH CANS
12963880,FENCE
12963885,ROAD SIGN
12963912,GUARDRAIL
12963934,POWER POLES #2915 #26821
12963946,GUARDRAIL
12963949,GUARD RAIL
12963972,GAURDRAIL
12963975,MINOR DAMAGE TO BICYCLE
12963986,ELEVATED CURB AREA OF ENTRY WAY
12963992,MASONED WALL
12964008,WELL'S FARGO POLE
12964011,"""ONE-WAY"" SIGN"
12964011,SM TREE
12964019,CHAIN LINK FENCING
12964025,STREET POLE/SIGNS
12964032,GUARD RAIL
12964042,GUARD RAIL
12964054,HOUSE/2605 NORTHLAND DR
12964061,WHITE METAL FENCE
12964071,BUILDING/WINDOW
12964077,TRAFFIC CONTROL BOX
12964077,COMET CLEANERS BUILDING
12972024,BICYCLE
12972035,"MAILBOX, RESIDENCE, LANDSCAPING"
12972059,TRASH DUMPSTER
12972151,BUS STOP SIGN & TRASHCAN
12972239,TELEPHONE POLE #3821175
12972246,STOP SIGN
12972247,STREET SIGN
12979085,HOUSING EXTERIOR
12979085,TELEPHONE POLE #248755
12979105,TELEPHONE POLE
12979184,TELEPHONE POLE (#349840)
12979185,15FT OF GUARDRAIL
12979219,BUILDING-8700 MANACHA #121
12979225,FENCE
12979251,STORAGE SHED AND FENCING
12979267,GUARD RAIL
12979268,WOODEN PRIVACY FENCE
12979277,STOP SIGN
12979281,AT&T PHONE BOX
12979283,CAP METRO BUS STOP #6438
12979286,MAILBOX
12979289,TELEPHONE POLE #212654
12979297,GUARD RAIL
12979308,PROPERTY FENCE AND FENCE POST
12979322,MOPAC SIGNS
12979325,SBC PHONEBOX #8500
12979340,CINDER BLOCK WALL
12979394,CONTROL BOX FORT STOP LIGHTS
12979411,TRAFFIC CONTROL BOX
12979415,ROAD SIGN AND REBAR VALUE ($300)
12979422,(LANDSCAPE) 2106 MONARCH DR
12979451,GUARDRAIL DAMAGE (6 FT)
12979492,GUARD RAIL (EXIT RAMP)
12979517,ROAD SIGNS
12979517,GUARD RAIL ABOUT 50FT
12979532,CROSSING SIGNAL LIGHT
12979546,AUSTIN ENERGY UTILITY POLE 302664
12979548,LIGHT & CROSSING SIGNAL
12979553,MEDIAN CABLES
12979569,GAURDRAIL
12985280,METAL FENCING (40 FEET)
12986975,GUARDRAIL AND POST
12988021,"RESTAURANT, 6002 BURLESON"
12988028,FENCE
12988028,MAILBOX
12988033,CITY OF AUSTIN POWER POLE
12988035,RESIDENCE 4811 S. CONGRESS
12988035,POSTAL BOXES
12988036,LIGHT POLE #154370
12988054,BICYCLE
12988058,LIGHT POLE #382532
12988061,GUARDRAIL (15 FEET)
12988073,WHITNEY BLDG (6) SIGN & LANDSCAPE
12988093,SAFETY CABLE
12988106,PAVEMENT
12989287,METAL POST
12989291,FIRE HYDRANT
12989299,GUARDRAIL
12989335,WALL AROUND PROPERTY
12989335,TREE
12989339,TXDOT TRAFFIC SIGN
12989349,ENTRY SIGN TO (12301)
12989360,AUSTIN ENERGY PHONE POLE
12989363,GUARD RAIL
12989381,TRAILER
12989381,LANDSCAPING
12989389,FIRE HYDRANT
12989408,UTILITY POLE #202596
12989419,GAURD RAIL
12991678,TREE
12992553,HI-WAY 71 OVERPASS
12992699,"FENCE, TREE, SPRINKLER"
12992709,FIRE HYDRANT
12992742,METAL LIGHT POLE #378745
12992743,15 FEET OF GUARD RAIL
12992747,NO PARKING SIGN
12992788,MAILBOX
12992793,BUSHES (100.00 DOLLAR VALUE)
12992793,ATTACHED GARAGE
12992799,DISCOUNT TAX SIGN
12992817,ROCK WALL
12992835,IH 35 NORTH SIGN
12992857,STREET LIGHT (3RD POLE SOUTH OR INT. NO)
12993967,SECRUITY GATE
12994570,ELECTRICAL POLE #390568
12994573,FIRE HYDRANT
12994602,"FENCE/BACK YARD DECOR $1,000"
12994621,TRAFFIC LIGHT POLE
12994631,TREES
12994684,WRONG WAY SIGN
12994778,BICYCLE
13000180,TELEPHONE POLE
13000208,UTILITY POLES R5-8854
13000209,40' GUARD RAIL
13000219,BARRICADE
13000232,LIGHT POLE #339738
13000232,ROCK WALL
13000234,TRAFFIC SIGN
13000242,"SIGN, TREES"
13000255,ONE WAY SIGN
13000267,GUARD RAIL
13000271,5709 BOLM ROAD HOUSE
13000271,FENCE
13000276,CRASH CONTINUATOR
13000277,DENT TO PORTABLE WATER FILLED BARRICADE
13000278,RESIDENCE/WALL
13000280,FENCE
13000301,TRAFFIC CONTROL BOX
13000328,LIGHT POLE
13000328,TRANSFORMER
13000330,BENT ELEC. CONDUIT
13000359,FENCE
13000371,W. CURB OF S. 1ST ST
13000372,"EXIT SIGN (230-A), POLE"
13000374,TREES AND BUSHES
13000377,PEDI CAB
13000398,TREE UPROOTED
13000399,GUARDRAIL & TRAFFIC CONTROL SIGN
13000420,SHELL GAS SIGN
13000435,CAR WASH MACHINERY
13001125,DO NOT ENTER STREET SIGN
13001832,TREE
13007361,MAILBOX
13007361,TELEPHONE POLE
13007362,TREE/LANDSCAPING
13007578,LIGHT POLE #377020
13007592,FRONT YARD/LARGE TREE
13007619,TREE
13007621,BARRIER WALL
13007626,ONE WAY SIGN
13007644,GUARD RAILING
13007649,OFF RAMP BARRICADE
13007652,GARDEN/GARAGE
13007658,GUARD RAIL
13007660,GUARD RAIL
13007664,LIGHT POLE #382581
13007664,FIRE HYDRANT
13007678,GUARD RAIL 100 FT
13007692,10 FT GUARDRAIL DAMAGE
13007704,HIGHWAY SIGN
13007706,FENCE TO A HOUSE
13007718,SECURITY FENCE
13007742,WOODEN TELEPHONE POLE #238576
13007749,RED REFLECTOR SIGN AND METAL POLE
13007758,POLE-362469
13007762,YEILD SIGN
13007767,TXDOT SIGN
13007774,POWER POLL
13007785,ALOVERA CACTUS PLANT
13017314,ARCHWAY AT MEHLS MOTEL
13017320,TREE
13017605,PRIVATE GATE
13018817,HOUSE
13018822,DIRECTIONAL SIGN
13018828,FIRE HYDRANT #90707
13018833,SUPPORT PILLAR
13018866,CITY STREET SIGN (35 MPH)
13018866,HOUSE FENCE
13018899,HOUSE
13018902,ELECTRICAL BOX
13018928,STONE MAILBOX
13018963,GUARDRAIL
13018980,FENCE DAMAGE
13018980,TELEPHONE POLE #201876
13018983,VEHICLE STRUCK BRICK WALL
13018990,FIRE HYDRANT
13018998,CONCRETE WALL
13019004,TINTARA APT SIGN
13019011,TREE AT 1712 SALINA ST.
13019019,CROSSWALK LIGHT
13019030,2-ROAD SIGNS IN MEDIUM
13019036,TREE & STONEWORK
13019794,FIELD FENCE
13020155,CAR PORT
13020155,FENCE
13020165,2 STREET SIGNS
13020165,ELECTRONIC CROSSWALK
13020169,GUARD RAIL
13020192,GAURD RAIL DAMAGE
13024878,TREE
13024890,SECURITY FENCE
13024915,50' GUARD RAIL
13027314,MAILBOX/CABLE BOX/YARD
13027314,WALL/YARD
13027318,WOODEN FENCE
13027328,GUARD RAIL
13027404,BICYCLE
13027425,TREE
13027428,GARAGE DOOR
13027530,LIGHT POLE
13027842,UTILITY POLE
13027854,ELECTRICAL POLES
13029500,RETAINING WALL/GUARDRAIL
13029507,GUARD RAIL
13029513,FENCE
13029533,BACKYARD FENCE
13029533,BACKYARD FENCE
13029535,BROKEN SPRINKLER HEAD
13029539,BARB WIRE FENCE
13029542,CITY POLE #461803
13029554,FRONT ENTRANCE/EXIT GATE
13031340,TRAFFIC SIGNAL POLE
13039466,ENERGY POLE/TRANSFORMER
13039466,FENCE
13039483,BUMPER GUARD
13039495,BUS STOP SIGN TRASH CAN
13039496,HWY EXIT SIGN
13039499,COA LIGHT POLE #384642
13039508,DRIVEWAY CURB
13039518,RAMADA LIMITED BUILDING
13039523,PLANTS
13039539,UTILITY POLE
13039540,GUARDRAIL (MINIMAL)
13039554,MAILBOXES
13039556,FENCE
13039567,GUARDRAIL
13039575,5314 DOE VALLEY LN
13039576,HOUSE
13039596,SIGN W/LANE DIRECTION
13039602,FIRE HYDRANT
13039606,BRICK MAIL BOX
13039606,LANDSCAPING
13039612,ONE WAY SIGN
13039612,RED LIGHT
13039651,BICYCLE
13039671,METAL GUARDRAIL
13039676,E. MLKJR. BLVD ROAD SIGN
13039719,BRICK WALL & MAILBOX
13039730,1401 VISTA RIDGE COVE
13039735,TELEPHONE POLE
13039745,UTILITY POLE #1009
13039749,UTILITY POLE #228093
13039750,METAL FENCE
13040416,GUARDRAIL/POSTS
13040424,GUARD RAIL
13040425,GUARD RAIL
13040428,SCHWAN FOOD CO
13041104,GUARDRAIL
13042213,HOUSE
13042213,LIGHT POLE
13042270,MAILBOX
13042270,MAILBOX
13042282,LIGHT POLE #29283933
13042320,DIVIDING WALL
13046418,35-40 FEET OF GUARDRAIL
13046428,FENCE AND BRICK GATE
13046449,POWER POLE/LAMP
13046486,TRAFFIC CONTROL DEVICE
13046497,6FT PRIVACY FENCE
13046497,6FT PRIVACY FENCE
13046513,GUARDRAIL
13046517,GUARD SAIL
13046525,FIRE HYDRANT
13046533,STOP SIGN (53RD ST/CAMERON RD)
13046541,MAILBOX/POST
13046554,4' X 4' CONCRETE MANHOLE COVER
13046559,APPROXIMATELY 20 FT OF GUARDRAIL
13046580,EXIT SIGN
13046586,STOP SIGN
13046587,GUARDRAIL
13046602,EAST FENCE LINE AND GATE
13046941,UTIITY POLE; CKT809
13048369,AUSTIN ENERGY UTILITY BOX
13048370,SHRUBS & TREE GREENERY
13048371,GUARDRAIL
13061953,PLASTIC JERSEY BARRIER
13062003,PEDESTRIAN CONTROL DEVICE
13062003,STREET SIGN
13062010,GUARD RAIL 40'
13062018,WARNING SIGN & POLE
13062021,CHAIN LINK FENCE & GATE
13062038,METAL GATE
13066417,LIGHT POLE
13066427,GUARD-RAIL
13066442,CROSSWALK SIGN
13067333,TREE
13067614,ELECTRICAL TRANSFORMER
13067622,LARGE LIGHTED SIGN
13067628,CHAIN LINK FENCE
13067632,MEDIAN
13067638,LANE CHANGE SIGN
13067651,YIELD SIGN
13067655,MAILBOX
13067657,LIGHT POLE #10
13067661,METAL GUARD RAIL X 20'
13067665,GUARD RAIL DAMAGE
13067674,GUARD RAIL-NO APPARENT DAMAGE RESIDUE ON
13067697,NORTHWEST CORNER OF CAR PORT
13067700,UTILITY POLE
13067705,STREET LIGHT POLE
13067724,7105 BENNETT AVE
13067733,ELECTRICAL BOX
13067733,METAL MAIL BOXES
13067741,DO NOT ENTER SIGN
13067753,CORNER OF BUILDING
13067761,GUARD RAIL
13067781,SIGNAL LIGHT POLE
13067786,CURB
13067799,CURB/POTTED PLANT ON CURB
13067813,MAILBOX
13067832,STRUCTURE
13067832,"BARRIER, METAL"
13067852,TREES
13067862,FENCE AND HOUSE
13067864,WOODEN FENCE
13067864,CONCRETE BARRIER
13067866,FRONT OF HOUSE
13067879,GUARD RAIL/BARRIER
13067934,BUILDING
13068685,LIGHT POLE #388842
13068710,GUARDRAIL
13068716,GUARD RAIL-VERY MINOR
13068728,BENMERKE LN BRIDGE
13068734,CABLE FENCE
13068743,RAILROAD BRIDGE RAIL
13068766,GUADRAIL
13068779,FENCE & FENCE POSTS
13068779,POSTS & WARNING SIGNS
13068816,TELEPHONE POLE
13068841,GUARD RAIL
13068881,FIRE HYDRANT
13068898,CITY SIDEWALK AND CURB
13068912,GUARD RAIL
13068959,LIGHT POLE #365190
13068961,PARKING SIGNAGE
13068971,GUARD RAIL
13079635,FENCE AND BUSH
13079645,SIGN POST
13081180,WEST CURBLINE CURB
13081924,GUARD RAIL
13086678,FIRE HYDRANT
13086678,FENCING
13088435,BIKE ROUTE SIGN #22
13089131,METAL CAPITAL METRO TRASH CAN
13089802,GUARDRAIL
13089802,BILLBOARD #120
13104221,BIKE
13118766,SIGNAL LIGHT POLE (SOUTHEAST CORNER)
13118766,BUS STOP BENCH (6820 BLK. WESTGATE)
13135489,CITY OF AUSTIN UTILITY POLE
13135496,CHAIN LINK FENCE AND WOODEN RAMP
13138217,TWO TRAFFIC SIGNS
13138218,HIGHWAY IDENTIFICATION SIGN
13138236,"LIGHT POLE, ALUMINUM"
13138240,POLE #298322
13138241,STONE WALL
13138252,GUARD RAIL (15FT) WES CURB
13138254,"""CURVED LANE"" SIGN"
13138254,CHAIN LINK FENCE
13138270,PAVEMENT (RD LOVER)
13138271,POLE #237594
13138275,SPEED LIMIT SIGN
13138301,FENCE/RAILING
13138302,BANK BUILDING
13138306,RIGHT LANE ENDS SIGN
13138306,UTILITY POLE #
13138311,CONCRETE DIVIDER PILLAR
13138327,LANE DIVIDER CRASH BARRICADES
13138331,2ND CEMENT BRIDGE POLE @ CAMERON RD & E.
13223565,LIGHT POLE
13230077,SIGN (BIKE LANE)
13230086,FIRE PLUG
13230089,GUARD RAIL
13230109,ROADWAY
13250443,GUARD RAIL
13260960,FIRE HYDRANT
13260969,CHAIN LINK FENCE
13260977,GUARD RAIL
13306823,FENCE
13306823,FENCE
13306919,WRONG WAY SIGN
13321516,BOOST MOBILE OUTSIDE WALL
13393178,TREE
13434966,1400 BLK GUARD RAIL DAMAGE
13434973,R-TURN SIGN
13438149,STREET SIGN
13438149,STREET LIGHT POLE
13475029,TREE
13475029,TELEPHONE POLE
13067485,1614 ASTOR PL
13067488,GUIDE WIRES
13067489,LARGE BUSH/LANDSCAPE STONES
13067496,BARRIER
13067499,CONCRETE OVERPASS SUPPORT
13067501,GUARD RAIL
13067547,METAL LIGHT POLE
13079199,CURB
13079682,RETAINING WALL
13079691,LIGHT POLE
13079693,SAFE WAY RENTAL ENVIRO.-FENCE
13079693,WOODEN ELECTRIC POLE #229515
13079694,GUARD RAIL- 8'
13079700,FENCE (WOODEN PRIVACY)
13079715,30 MPH POSTED SIGN
13079737,BEAUTY PLUS-WALL
13079738,DO NOT ENTER SIGN
13079742,CROSSWALK SIGN
13079742,YIELD SIGN
13079749,NO PARKING SIGN
13079756,UTILITY LIGHT POLE
13079757,LIGHT POLE
13079761,50 FOOT GUARD RAIL
13079762,GUARD RAIL
13079778,LIGHT POLE #394015
13079778,GAURD RAIL
13079779,REFLECTOR POLE
13079801,TELEPHONE POLE #280687
13079803,GUARD RAIL
13079804,"CABLE BARRIER, 100'"
13079810,BUS STOP BENCHES
13079812,STONE SIGN
13081941,"BUSHES, BRICKS TO THE HOUSE"
13081955,UTILITY POLE #272104
13081968,METAL GUARDRAIL
13081972,WILD BIRDS UNLIMITED
13081972,BUILDING
13081979,GUARDRAIL (20 FT)
13081984,METAL TRAFFIC LIGHT POLE
13081984,DO NOT ENTER SIGN AND POLE
13081986,SPEED LIMIT SIGN (45 MPH)
13081988,FENCE/STONE PILLAR
13081989,GUARD RAIL
13081996,COA LEFT ARROW SIGN
13082015,"""ONE WAY"" SIGN"
13082017,"""ONE WAY"" SIGN KNOCKED DOWN"
13082018,POWER POLE
13082019,CHAIN-LINKED FENCE
13082020,STREET SIGN
13094320,GUARDRAIL
13094467,HOME-HOUSE GARAGE-INT. WALL
13094468,STONE PILLAR & LANDSCAPE
13094492,GUARDRAIL
13094497,LANDSCAPING
13094509,CEMENT MEDIAN
13094566,ALUMINUM LIGHT POLE #130160727
13094571,GUARD RAIL
13094599,STEEL POLE
13094649,METAL GATE BENT
13094658,LIGHT POLE 217332
13094688,20FT OF GUARDRAIL
13094707,DAMAGED MAILBOXES (4)
13094713,GAURD RAIL
13094716,STREET LIGHT/SIGN
13094716,MAILBOX
13094719,GUIDE WIRE POLE
13094724,FIRE HYDRANT
13094724,TREE
13094729,DAMAGE TO LIGHT POLE
13106527,ONE WAY SIGN
13110026,GUARDRAIL
13110040,GUARDRAIL DAMAGE
13110045,TX DOT BARRIERS
13110061,TREE
13110087,ELECTRIC POLE 380599
13110095,UTILITY POLE #266626
13110106,ELECTRICAL POLE #393072
13110168,BENCH
13110170,GUARD RAIL
13110177,METAL FENCE
13110177,MAIL BOX
13110182,WOOD POLE I165
13110186,BYCYCLE
13110195,FIRE HYDRANT
13110195,GUARD RAIL
13110197,CITY LIGHT POLE #356963
13110199,RAIL ROAD CROSSING GATE
13110201,STOP SIGN
13110204,LIGHT POLE
13110253,POWER POLE #250640
13110265,MEDIAN WALL
13110266,CONOCO CAR WASH YELLOW PILLAR
13110276,HOUSE-10500 PLAINS TRL
13110277,WOOD & METAL FENCE
13110283,UTILITY POLE
13110283,GUARD RAIL
13110309,GUARDRAIL DAMAGE
13110762,UTILITY POLE
13112629,FIRE HYDRANT
13118049,PHONE BOX #9501
13118053,CONSTRUCTION SIGN
13118072,DIVIDER FOR US 290 HWY EB RAMP FROM N IH
13118077,FENCE
13118077,FENCE
13118086,MAIL BOX
13118115,30' FEET RAIL
13118131,FENCE
13118136,OAK TREE
13118136,ROCK WALL
13118157,WIRE GUARD RAIL
13118158,BICYCLE
13118163,GUARD RAIL X 40 FT.
13118166,CENTER MEDIAN POSTS (9)
13118167,NO OUTLET SIGN
13118176,STOP SIGN
13118177,FENCE ON PROPERTY
13118181,NO PARKING SIGN
13118185,PEDESTRIAN X-ING SIGN
13118187,LIGHT POLE 356935
13118200,GUARD RAIL
13118217,LIGHT POLE-BASE
13118221,GUARD RAIL
13118222,GUARD RAIL
13118225,GUARDRAIL
13118233,GUARD RAIL
13118258,BRICK WALL
13118269,GUARD RAIL & POSTS (20FT RAIL/6 POSTS)
13118285,ELECTRICAL BOX 0061-003024-488
13119291,ONE WAY SIGN
13119318,183 ROAD SIGN (0113457)
13119321,GUARDRAIL
13136018,TREES/SHRUBS
13136026,PEDESTRIAN CROSS WALK SIGN
13136036,LANDSCAPE/PLANTS/IRRIGATION
13136051,GUARDRAIL
13136054,CEMENT BRIDGE PILLAR
13136061,CHAIN LINK FENCE
13136070,TREE
13136075,LANDSCAPING
13136078,GAURD RAIL
13136110,20 FT OF GUARDRAIL
13136114,TRAFFIC DIRECTIONAL SIGN
13136115,FENCE
13136115,WOODEN UTILITY POLE
13136117,LIGHT POLE #378768
13136117,GRASS
13136122,GUARDRAIL N 6 FEET
13136123,LIGHT POLE #255732
13136136,SPEED LIMIT SIGN
13136140,SHRUBS & SMALL TREE
13136142,TREES AND SHRUBS
13136176,ELECTRIC POLE (WOODEN)
13136195,FIRE HYDRANT
13136195,ROCK RETAINING WALL (MINOR)
13136197,3720 FAR WEST BLVD #105 & #106
13136197,ACE CUSTOM TRAILERS: AUSTIN SKINNOW LIMI
13136200,FENCE
13136208,"""DO NOT ENTER"" SIGN"
13136244,GUARD RAIL
13136257,CHAIN LINK FENCE
13136289,LANDSCAPING
13136304,POLE #373188
13136308,GAURD RAIL
13136311,LIGHT AND LIGHT POLE/BASE
13136312,LIGHT POLE # 374045
13136313,FENCE
13136317,GUARD RAIL
13136317,GUARD RAIL
13136322,ELECTRICAL BOX
13136326,GUARDRAIL (50 FT)
13136335,GUARD RAIL
13136337,2 FT POLES IN PARKING LOT
13136339,CITY OF AUSTIN UTILITY POLE #216529
13136344,STREET SIGN
13136344,POLE
13136369,UTILITY POLE #388617
13136378,GATE
13136380,CLEANOUT FOR SEPTIC LINE
13136387,STORAGE BUILDING
13137623,LIGHT POLE 383542
13137629,50 FEET OF GUARDRAIL
13137632,A YIELD SIGN
13137632,DO NOT ENTER SIGN
13144039,TELEPHONE POLE #217628
13144041,CAUTION ARROW TURN SIGN
13144048,PROPERTY FENCE
13144050,"BUS STOP TRASHCANS, BENCH"
13144054,LIGHT POLE (ELECTRICITY)
13144060,FIRESTONE-BRIDGESTONE 6412 S IH 35 SVRD
13144076,"SIGN ""STOP HERE ON RED"""
13144080,GUARD RAIL
13144091,PLANTS
13144091,STOP SIGN
13144094,E RIVERSIDE GUARD RAIL AT IH 36 SOUTH SV
13144094,IH 35 GUARDRAIL 180 FEET
13144098,WOODEN POSTS
13144122,GUARD RAIL
13144133,BICYCLE
13144144,BRICK WALL
13144160,LIGHT POLE #231369
13144165,NATURAL GAS HIGH PRESSURE BARRIER
13144168,SIGNAL BUTTON (NE CORNER)
13144169,REFLECTIVE TRAFFIC CONTROL ARROW
13144180,CITY OF AUSTIN-GUARDRAIL (MINOR)
13144192,METAL GUARD RAIL
13144209,POLE #340868
13144221,GUARD RAIL
13144222,BRICK WALL
13144229,SBC UTILITY POLE #234624
13144241,UTILITY POLE
13144250,METAL FENCE (50 FEET)
13144258,SIGN POLE
13144259,FENCE & GATE
13144260,GUARDRAIL
13144265,FIRE HYDRANT
13144273,LIGHT POLE 388049
13144277,UTILITY POLE GROUNDING WIRE
13144277,FIRE HYDRANT
13144289,GATE
13144293,HIGHWAY TOLL GUARD RAIL 50FT
13144320,"POLE, POWER LINES"
13144329,"CONCRETE BARRIER WALL, LIGHT POLE"
13150226,PEDESTRIAN CROSSING SIGN
13150226,FM2222 ROAD SIGN
13150238,3 METAL POLES KNOCKED OVER
13152770,WOODEN POST/SUPPORT CABLES FOR UTILITY P
13152772,STREET SIGN
13152779,DISCOUNT TIRE
13152786,MAILBOX
13152786,MAILBOX
13152813,GUARD RAIL
13152814,CITY TRAFFIC CONTROL SIGNAL IH 35 SVRD S
13152821,METAL GATE/GARAGE DOOR
13152826,FENCE
13152852,CITY OF AUSTIN FIRE HYDRANT
13152909,CITY OF AUSTIN LIGHT POLE
13152913,PED CROSSING SIGN
13154280,RETAINING WALL
13154306,GARAGE DOOR
13154306,ROD IRON FENCE
13154335,PRIVACY FENCE
13154346,"MAILBOX, SHRUBS"
13154346,RESIDENCE EXTERIOR WALL
13154354,FIRE HYDRANT
13154360,ONE WAY SIGN (KNOCKED OVER)
13154361,ITS TRAFFIC CENTER CONTROLLER
13154373,BICYCLE FRONT TIRE
13154386,GRAY POLE (CONCRETE)
13156082,ST SIGN/STOP SIGN/POLE
13156099,DAMAGE TO A WOODEN FENCE
13156099,10Y OF WOODEN FENCE DAMA
13169018,LIGHT POLE
13169021,RETAINING WALL UNDER BRIDGE
13169022,STOP SIGN (NW CORNER) ALLANDALE/WYNONA D
13169029,POLE #395849
13169039,BONAVENTURE APARTMENTS 1410 JOE SAYERS B
13169041,STOP SIGN/ROAD SIGN
13169048,STOP SIGN AT S MEADOWS AND PARKFIELD
