Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
11157590,1,1,10,DWI,10-008192G
11157591,1,1,,NO CHARGES,
11157591,2,1,16,FTMFR,13419920
11157591,2,1,14,NO DL,13419920
11157591,2,2,,NO CHARGES,
11157596,1,1,,NO CHARGES,
11157596,2,1,,NO CHARGES,
11157596,2,2,,NO CHARGES,
11159534,1,1,,NO CHARGES,
11159534,2,1,,NO CHARGES,
11160519,1,1,,NO CHARGES,
11160519,1,2,,NO CHARGES,
11160519,2,1,,NO CHARGES,
11160519,2,2,,NO CHARGES,
11160519,2,3,,NO CHARGES,
11160519,2,4,,NO CHARGES,
11160525,1,1,14,EXPIRED D.L.,13416462
11160525,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13416462
11160525,1,2,,NO CHARGES,
11160525,2,1,,NO CHARGES,
11160525,2,2,,NO CHARGES,
11160533,1,1,,NO CHARGES,
11160533,1,2,,NO CHARGES,
11160546,1,1,25,RAN RED LIGHT,13461324
11160546,2,1,,NO CHARGES,
11160550,1,1,16,EXPIRED MOTOR VEHICLE INSPECTION STICKER,1342 9578
11160550,1,1,15,FAIL TO KEEP AN ASSURED CLEAR DISTANCE,1342 9578
11160550,2,1,,NO CHARGES,
11161386,1,1,15,LEAVING THE SCENE OF A COLLISION-CLASS B MISD,100222097
11161386,1,2,,NO CHARGES,
11161386,1,3,,NO CHARGES,
11161386,2,1,,NO CHARGES,
11161386,2,2,,NO CHARGES,
11161386,2,3,,NO CHARGES,
11161386,2,4,,NO CHARGES,
11161390,1,1,,NO CHARGES,
11161390,2,1,,NO CHARGES,
11161406,1,1,16,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,13423931
11161406,1,2,,NO CHARGES,
11161408,1,1,,NO CHARGES,
11161408,2,1,,NO CHARGES,
11161437,1,1,16,FTMFR,13420410
11161437,1,1,14,EXP. D.L.,13420410
11161437,1,1,25,RAN RED LIGHT,13420410
11161437,2,1,,NO CHARGES,
11161441,1,1,16,FTMFR,13420179
11161441,1,1,25,RAN RED LIGHT,13420179
11161441,2,1,,NO CHARGES,
11161443,1,1,15,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13418196
11161443,2,1,,NO CHARGES,
11161802,1,1,,NO CHARGES,
11161803,1,1,,NO CHARGES,
11161803,2,1,,NO CHARGES,
11161809,1,1,,NO CHARGES,
11161809,2,1,,NO CHARGES,
11161809,2,2,,NO CHARGES,
11161809,2,3,,NO CHARGES,
11161810,1,1,,NO CHARGES,
11161829,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13419635
11161829,2,1,16,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,13419636
11161832,1,1,,NO CHARGES,
11161832,2,1,,NO CHARGES,
11161834,1,1,10,DRIVING WHILE INTOXICATED,
11161835,1,1,21,FTYROW TURNING LEFT FROM PRIVATE DRIVE,13465950
11161835,2,1,,NO CHARGES,
11161848,1,1,,NO CHARGES,
11161850,1,1,,NO CHARGES,
11162543,1,1,,NO CHARGES,
11162543,1,2,,NO CHARGES,
11162543,1,3,,NO CHARGES,
11162543,2,1,,NO CHARGES,
11162596,1,1,21,FTYROW-LEFT TURN,13287399
11162596,2,1,14,NO DL,13429220
11162596,2,2,,NO CHARGES,
11162598,1,1,,NO CHARGES,
11162617,1,1,15,UNSAFE MOVEMENT (LEFT),13474480
11162617,2,1,,NO CHARGES,
11162619,1,1,16,FTMFR,13420305
11162619,1,1,14,NO DRIVERS LICENSE,13420305
11162619,1,1,15,FAIL TO MAINTAIN ASSURED & CLEAR DISTANCE,13420305
11162619,1,2,,NO CHARGES,
11162718,1,1,10,DWI,10-0160076
11162718,2,1,,NO CHARGES,
11162719,1,1,,NO CHARGES,
11162719,2,1,,NO CHARGES,
11162719,2,2,,NO CHARGES,
11162719,2,3,,NO CHARGES,
11162724,1,1,,NO CHARGES,
11162724,2,1,,NO CHARGES,
11162724,2,2,,NO CHARGES,
11162724,2,3,,NO CHARGES,
11162731,1,1,25,RAN RED LIGHT,13423288
11162731,2,1,,NO CHARGES,
11162737,1,1,21,FAIL TO YIELD ROW-LEFT TURN-INTERSECTION,13416226
11162737,2,1,,NO CHARGES,
11162878,1,1,,NO CHARGES,
11162879,1,1,,NO CHARGES,
11162879,2,1,,NO CHARGES,
11162881,1,1,15,FAIL TO MAINTAIN SINGLE MARKED LANE,13474488
11162881,2,1,16,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,13429041
11162881,2,2,,NO CHARGES,
11162881,2,3,,NO CHARGES,
11162907,1,1,,NO CHARGES,
11162907,2,1,,NO CHARGES,
11162907,2,2,,NO CHARGES,
11162907,2,3,,NO CHARGES,
11162908,1,1,,NO CHARGES,
11162908,1,2,,NO CHARGES,
11163704,1,1,,NO CHARGES,
11163709,1,1,25,RAN RED LIGHT,13420361
11163709,1,2,,NO CHARGES,
11163709,2,1,,NO CHARGES,
11163718,1,1,,NO CHARGES,
11163718,2,1,,NO CHARGES,
11163720,1,1,,NO CHARGES,
11163720,2,1,,NO CHARGES,
11163721,1,1,29,AIR LEAK AT OTHER THAN PROPER CONNECTION AXLE 2 L/S,TX100Q9DAD01
11163721,2,1,,NO CHARGES,
11163721,2,2,,NO CHARGES,
11163721,2,3,,NO CHARGES,
11163721,4,1,,NO CHARGES,
11163724,1,1,,NO CHARGES,
11163724,2,1,,NO CHARGES,
11163728,1,1,21,FAILURE TO YIELD RIGHT OF WAY (LEFT/TURN),13465688
11163728,2,1,,NO CHARGES,
11163729,1,1,,NO CHARGES,
11163729,1,2,,NO CHARGES,
11163730,1,1,14,NO DRIVER'S LICENSE,13418023
11163730,2,1,,NO CHARGES,
11163742,1,1,14,NO DRIVERS LISCENSE,13420740
11163742,1,1,15,FAILED TO MAINTAIN CLEAR ASSURED DISTANCE,13420740
11163742,2,1,,NO CHARGES,
11163742,2,2,,NO CHARGES,
11163742,3,1,,NO CHARGES,
11163742,3,2,,NO CHARGES,
11163774,1,1,,NO CHARGES,
11163774,2,1,,NO CHARGES,
11163775,1,1,21,FAIL TO YIELD RIGHT OF WAY STOP SIGN.,13417767
11163775,2,1,,NO CHARGES,
11163777,1,1,10,DWI,
11163779,1,1,,NO CHARGES,
11163779,1,2,,NO CHARGES,
11163779,2,1,,NO CHARGES,
11163779,2,2,,NO CHARGES,
11163904,1,1,11,AGGRAVATED ASSAULT WITH MOTOR VEHICLE,CASE#100180849
11163904,1,2,29,CRIMINAL MISCHIEF,CASE#100180849
11163904,2,1,,NO CHARGES,
11163904,2,2,,NO CHARGES,
11163905,1,1,,NO CHARGES,
11163905,2,1,,NO CHARGES,
11163905,3,1,,NO CHARGES,
11163905,3,2,,NO CHARGES,
11163905,3,3,,NO CHARGES,
11163905,3,4,,NO CHARGES,
11163905,3,5,,NO CHARGES,
11163907,1,1,,NO CHARGES,
11163907,2,1,16,(FMFR) NO INS,13383644
11163907,2,2,,NO CHARGES,
11163910,1,1,16,FTMFR,13465280
11163910,1,1,15,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13465280
11163910,2,1,,NO CHARGES,
11163910,2,2,,NO CHARGES,
11163912,1,1,21,FTYROW-LEFT TURN,13463843
11163912,1,1,16,FTMFR,13463843
11163912,1,2,,NO CHARGES,
11163912,2,1,16,FTMFR,13463846
11163912,2,2,,NO CHARGES,
11163912,2,3,,NO CHARGES,
11163912,2,4,,NO CHARGES,
11163912,2,5,,NO CHARGES,
11163912,2,6,,NO CHARGES,
11163912,2,7,,NO CHARGES,
11163955,1,1,21,FTYROW-PRIVATE DRIVE,13426423
11163955,2,1,,NO CHARGES,
11163963,1,1,,NO CHARGES,
11163963,2,1,,NO CHARGES,
11163966,1,1,15,FAIL TO MAINTAIN CLEAR DISTANCE,13425859
11163966,2,1,,NO CHARGES,
11163966,2,2,,NO CHARGES,
11163968,1,1,21,FTYROW LEFT TURN - PRIVATE DR,13423289
11163968,1,2,,NO CHARGES,
11163968,2,1,,NO CHARGES,
11163971,1,1,21,FTY-ROW LEFT TURN,13421902
11163971,2,1,,NO CHARGES,
11163972,1,1,15,FTM AN ASSURED CLEAR DISTANCE,13410215
11163972,2,1,,NO CHARGES,
11163972,2,2,,NO CHARGES,
11163972,2,3,,NO CHARGES,
11163974,1,1,,NO CHARGES,
11163974,2,1,,NO CHARGES,
11163975,1,1,16,FTMFR,13421005
11163975,1,1,14,EXPIRED MVR (3/09),13421005
11163975,1,1,14,NO DL,13421005
11163975,1,2,,NO CHARGES,
11163975,2,1,,NO CHARGES,
11163975,2,2,,NO CHARGES,
11163976,1,1,21,FAIL TO YIELD RIGHT OF WAY- LEFT TURN,13421007
11163976,2,1,16,FTMFR,13421008
11163980,1,1,15,FAIL TO MAINTAIN CLEAR ASSURED DISTANCE,
11163980,2,1,,NO CHARGES,
11163980,2,2,,NO CHARGES,
11163995,1,1,21,FTY ROW - YIELD SIGN,13416265
11163995,2,1,,NO CHARGES,
11163997,1,1,,NO CHARGES,
11163997,2,1,,NO CHARGES,
11163999,1,1,,NO CHARGES,
11163999,2,1,,NO CHARGES,
11164022,1,1,15,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13426321
11164022,2,1,,NO CHARGES,
11164022,3,1,,NO CHARGES,
11164915,1,1,24,NO DRIVERS LICENSE,13426009
11164915,2,1,,NO CHARGES,
11164917,1,1,10,DRIVING WHILE INTOXICATED,100320190
11164917,1,1,20,LEAVING THE SCENE OF A COLLISSION,100320190
11164917,2,1,,NO CHARGES,
11164920,1,1,21,FTYROW - LEFT TURN,13422444
11164920,2,1,,NO CHARGES,
11165129,1,1,10,D.U.I MINOR,L 785897
11165129,1,1,15,UNAUTHORIZED USE OF A MOTOR VEHICLE,L 785898
11165129,1,1,15,EVADING ARREST AND DETENTION,L 785898
11165437,1,1,,NO CHARGES,
11165445,1,1,16,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,26675432
11165445,1,1,15,FAILURE TO MAINTAIN ASSURED & CLEAR DISTANCE,26675432
11165445,2,1,,NO CHARGES,
11165468,1,1,,NO CHARGES,
11165468,1,2,,NO CHARGES,
11165512,1,1,,NO CHARGES,
11165625,1,1,24,FAILED TO CONTROL SPEED,13474779 (A)
11165625,1,2,,NO CHARGES,
11165656,1,1,,NO CHARGES,
11165656,2,1,,NO CHARGES,
11165659,1,1,,NO CHARGES,
11165659,2,1,,NO CHARGES,
11165661,1,1,16,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,1342 8112
11165662,1,1,,NO CHARGES,
11165669,1,1,24,FAIL TO CONTROL SPEED - WEATHER CONDITIONS,
11165842,1,1,21,FTYROW LEFT TURN,13426275
11165842,1,2,,NO CHARGES,
11165842,2,1,,NO CHARGES,
11165842,2,2,,NO CHARGES,
11165842,2,3,16,FTMFR,13336725
11165843,1,1,15,FAIL TO MAINTAIN AN ASSURED AND CLEAR DISTANCE,1342 2964
11165843,2,1,,NO CHARGES,
11165843,3,1,,NO CHARGES,
11165904,1,1,,NO CHARGES,
11165904,2,1,,NO CHARGES,
11165905,1,1,,NO CHARGES,
11165905,2,1,,NO CHARGES,
11166519,1,1,,NO CHARGES,
11166519,1,2,,NO CHARGES,
11166519,1,3,,NO CHARGES,
11166519,2,1,,NO CHARGES,
11166522,1,1,,NO CHARGES,
11166523,1,1,14,NO DRIVERS LICENSE,13418171
11166523,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13418171
11166523,1,1,16,NO INSURANCE,13418171
11166523,2,1,16,FTMFR,13418172
11166524,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13421308
11166524,2,1,,NO CHARGES,
11166525,1,1,21,FTYROW- STOP SOIGN,13421966
11166525,2,1,,NO CHARGES,
11166529,1,1,15,UNSAFE MOVEMENT RIGHT,13464174
11166529,1,2,,NO CHARGES,
11166529,2,1,,NO CHARGES,
11166534,1,1,,NO CHARGES,
11166534,1,2,,NO CHARGES,
11166534,2,1,,NO CHARGES,
11166560,1,1,,NO CHARGES,
11166560,2,1,,NO CHARGES,
11167448,1,1,,NO CHARGES,
11167455,1,1,21,FAIL TO YIELD RIGHT OF WAY-STOP SIGN,
11167455,1,2,,NO CHARGES,
11167455,1,3,,NO CHARGES,
11167455,1,4,,NO CHARGES,
11167455,2,1,,NO CHARGES,
11167457,1,1,,NO CHARGES,
11167457,1,2,,NO CHARGES,
11167457,1,3,,NO CHARGES,
11167468,1,1,,NO CHARGES,
11167468,1,2,,NO CHARGES,
11167479,1,1,,NO CHARGES,
11167484,1,1,10,DWI,
11167484,2,1,,NO CHARGES,
11167500,1,1,,NO CHARGES,
11167592,1,1,,NO CHARGES,
11167592,1,2,,NO CHARGES,
11167592,1,3,,NO CHARGES,
11167592,1,4,,NO CHARGES,
11167592,1,5,,NO CHARGES,
11167592,1,6,,NO CHARGES,
11167592,1,7,,NO CHARGES,
11167592,1,8,,NO CHARGES,
11167592,2,1,,NO CHARGES,
11167695,1,1,15,FAIL TO ASSURE SAFE CLEAR DISTANCE,13422197
11167695,1,2,,NO CHARGES,
11167695,2,1,,NO CHARGES,
11167695,2,2,,NO CHARGES,
11167757,1,1,,NO CHARGES,
11167757,2,1,,NO CHARGES,
11167781,1,1,10,DRIVING WHILE INTOXICATED,
11167781,2,1,,NO CHARGES,
11167785,1,1,,NO CHARGES,
11167785,2,1,,NO CHARGES,
11167785,2,2,,NO CHARGES,
11167785,2,3,,NO CHARGES,
11167791,1,1,,NO CHARGES,
11167791,2,1,,NO CHARGES,
11167800,1,1,,NO CHARGES,
11167800,2,1,,NO CHARGES,
11167801,1,1,,NO CHARGES,
11167801,2,1,,NO CHARGES,
11167805,1,1,,NO CHARGES,
11167805,1,2,,NO CHARGES,
11167805,2,1,,NO CHARGES,
11167807,1,1,25,RAN RED LIGHT,13462550
11167807,2,1,,NO CHARGES,
11167807,2,2,,NO CHARGES,
11167820,1,1,,NO CHARGES,
11167825,1,1,14,DRIVING WHILE LIC. INVALID,13407474
11167825,1,1,16,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,13407474
11167825,2,1,,NO CHARGES,
11167841,1,1,,NO CHARGES,
11167841,2,1,,NO CHARGES,
11167841,2,2,,NO CHARGES,
11167851,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13416807
11167851,2,1,,NO CHARGES,
11167861,1,1,,NO CHARGES,
11167861,2,1,,NO CHARGES,
11168412,1,1,10,DRIVING WHILE INTOXICATED (1ST),100240436
11168412,2,1,,NO CHARGES,
11168418,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13416512
11168418,2,1,,NO CHARGES,
11168628,1,1,14,NO DRIVER'S LIC,13464403
11168628,1,1,24,FAIL TO CONTROL SPEED,13464403
11168628,1,2,,NO CHARGES,
11168628,1,3,,NO CHARGES,
11168628,1,4,,NO CHARGES,
11168632,1,1,,NO CHARGES,
11168632,1,2,,NO CHARGES,
11168632,1,3,,NO CHARGES,
11168632,2,1,,NO CHARGES,
11168642,1,1,10,DRIVING WHILE INTOXICATED,100220224
11168846,1,1,21,FAIL TO YIELD RIGHT OF WAY-LEFT TURN INTO PRIVATE DRIVE,13416467
11168846,2,1,,NO CHARGES,
11168848,1,1,21,FTYROW - TURNING LEFT AT INTERSECTION,13416466
11168848,2,1,,NO CHARGES,
11168850,1,1,21,FTY ROW - STOP SIGN,13461150
11168850,2,1,,NO CHARGES,
11168872,1,1,21,FAIL TO YIELD RIGHT OF WAY FROM STOP SIGN,13465189
11168872,2,1,,NO CHARGES,
11168979,1,1,28,"WRONG SIDE OF ROAD, NOT PASSING",S200003568
11168979,2,1,,NO CHARGES,
11168979,2,2,,NO CHARGES,
11169202,1,1,,NO CHARGES,
11169202,1,2,,NO CHARGES,
11169202,1,3,,NO CHARGES,
11169202,1,4,,NO CHARGES,
11169202,1,5,,NO CHARGES,
11169202,1,6,,NO CHARGES,
11169202,1,7,,NO CHARGES,
11169202,1,8,,NO CHARGES,
11169202,1,9,,NO CHARGES,
11169202,1,10,,NO CHARGES,
11169202,1,11,,NO CHARGES,
11169202,1,12,,NO CHARGES,
11169202,1,13,,NO CHARGES,
11169202,1,14,,NO CHARGES,
11169202,1,15,,NO CHARGES,
11169202,1,16,,NO CHARGES,
11169202,1,17,,NO CHARGES,
11169202,1,18,,NO CHARGES,
11169202,1,19,,NO CHARGES,
11169202,1,20,,NO CHARGES,
11169202,1,21,,NO CHARGES,
11169202,1,22,,NO CHARGES,
11169202,1,23,,NO CHARGES,
11169202,1,24,,NO CHARGES,
11169202,1,25,,NO CHARGES,
11169202,1,26,,NO CHARGES,
11169202,1,27,,NO CHARGES,
11169202,1,28,,NO CHARGES,
11169202,1,29,,NO CHARGES,
11169202,1,30,,NO CHARGES,
11169202,1,31,,NO CHARGES,
11169202,1,32,,NO CHARGES,
11169202,1,33,,NO CHARGES,
11169202,1,34,,NO CHARGES,
11169202,1,35,,NO CHARGES,
11169202,1,36,,NO CHARGES,
11169202,2,1,,NO CHARGES,
11169214,1,1,,NO CHARGES,
11169214,2,1,,NO CHARGES,
11169214,2,2,,NO CHARGES,
11169214,2,3,,NO CHARGES,
11169214,2,4,,NO CHARGES,
11169214,2,5,,NO CHARGES,
11169214,2,6,,NO CHARGES,
11169214,2,7,,NO CHARGES,
11169214,2,8,,NO CHARGES,
11169214,2,9,,NO CHARGES,
11169214,2,10,,NO CHARGES,
11169214,2,11,,NO CHARGES,
11169214,2,12,,NO CHARGES,
11169214,2,13,,NO CHARGES,
11169214,2,14,,NO CHARGES,
11169214,2,15,,NO CHARGES,
11169214,2,16,,NO CHARGES,
11169214,2,17,,NO CHARGES,
11169214,2,18,,NO CHARGES,
11169214,2,19,,NO CHARGES,
11169214,2,20,,NO CHARGES,
11169214,2,21,,NO CHARGES,
11169214,2,22,,NO CHARGES,
11169214,2,23,,NO CHARGES,
11169214,2,24,,NO CHARGES,
11169214,2,25,,NO CHARGES,
11169214,2,26,,NO CHARGES,
11169214,2,27,,NO CHARGES,
11169214,2,28,,NO CHARGES,
11169214,2,29,,NO CHARGES,
11169214,2,30,,NO CHARGES,
11169214,2,31,,NO CHARGES,
11169214,2,32,,NO CHARGES,
11169214,2,33,,NO CHARGES,
11169214,2,34,,NO CHARGES,
11169214,2,35,,NO CHARGES,
11169214,2,36,,NO CHARGES,
11169214,2,37,,NO CHARGES,
11169214,2,38,,NO CHARGES,
11169214,2,39,,NO CHARGES,
11169214,2,40,,NO CHARGES,
11169214,2,41,,NO CHARGES,
11169214,2,42,,NO CHARGES,
11169214,2,43,,NO CHARGES,
11169214,2,44,,NO CHARGES,
11169214,2,45,,NO CHARGES,
11169214,2,46,,NO CHARGES,
11169214,2,47,,NO CHARGES,
11169214,2,48,,NO CHARGES,
11169214,2,49,,NO CHARGES,
11169214,2,50,,NO CHARGES,
11169214,2,51,,NO CHARGES,
11169214,2,52,,NO CHARGES,
11169214,2,53,,NO CHARGES,
11169214,2,54,,NO CHARGES,
11169214,2,55,,NO CHARGES,
11169214,2,56,,NO CHARGES,
11169214,2,57,,NO CHARGES,
11169214,2,58,,NO CHARGES,
11169214,2,59,,NO CHARGES,
11169214,2,60,,NO CHARGES,
11169214,2,61,,NO CHARGES,
11169214,2,62,,NO CHARGES,
11169214,2,63,,NO CHARGES,
11169218,1,1,15,FTMACD,13263368
11169218,2,1,,NO CHARGES,
11169232,1,1,15,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13467312
11169232,2,1,,NO CHARGES,
11169236,1,1,15,UNSAFE MOVEMENT-LEFT,13429184
11169236,2,1,,NO CHARGES,
11169236,2,2,,NO CHARGES,
11169236,2,3,,NO CHARGES,
11169236,2,4,,NO CHARGES,
11169236,3,1,,NO CHARGES,
11169236,4,1,,NO CHARGES,
11169236,4,2,,NO CHARGES,
11169236,4,3,,NO CHARGES,
11169236,4,4,,NO CHARGES,
11169238,1,1,15,CROSSING PHYSICAL BARRIER (CONCRETE MEDIAN),13430787
11169238,2,1,,NO CHARGES,
11169238,3,1,,NO CHARGES,
11169240,1,1,,NO CHARGES,
11169240,1,2,,NO CHARGES,
11169240,1,3,,NO CHARGES,
11169240,1,4,,NO CHARGES,
11169240,1,5,,NO CHARGES,
11169240,1,6,,NO CHARGES,
11169240,2,1,,NO CHARGES,
11169250,1,1,21,FAIL TO YIELD RIGHT OF WAY,13416472
11169250,1,2,,NO CHARGES,
11169250,2,1,,NO CHARGES,
11169251,1,1,15,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,134 20207
11169251,2,1,,NO CHARGES,
11169251,3,1,,NO CHARGES,
11169369,1,1,24,UNSAFE SPEED FOR ROAD CONDITIONS,J080705
11169473,1,1,24,FAIL TO CONTROL SPEED,S160002698
11169473,2,1,,NO CHARGES,
11169488,1,1,20,FAIL TO STOP & RENDER AID,D1DC10200326
11169488,1,1,20,FAIL TO STOP & RENDER AID,D1DC10200324
11169488,1,1,11,INTOXICATION ASSAULT,D1DC10000325
11169488,1,2,,NO CHARGES,
11169488,1,3,,NO CHARGES,
11169488,2,1,,NO CHARGES,
11169488,3,1,,NO CHARGES,
11169492,1,1,15,"FAILED TO MAINTAIN CLEAR, ASSURED DISTANCE",13463671
11169492,2,1,,NO CHARGES,
11169492,3,1,,NO CHARGES,
11169493,1,1,,NO CHARGES,
11169493,2,1,,NO CHARGES,
11169504,1,1,21,FAIL TO YIELD ROW PRIVATE DRIVE,13424314
11169504,1,2,,NO CHARGES,
11169504,1,3,,NO CHARGES,
11169504,1,4,,NO CHARGES,
11169504,2,1,16,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,13424315
11169504,2,2,,NO CHARGES,
11169508,1,1,,NO CHARGES,
11169508,2,1,,NO CHARGES,
11169508,2,2,,NO CHARGES,
11169508,2,3,,NO CHARGES,
11169566,1,1,,NO CHARGES,
11169572,1,1,10,DWI,100230105
11169572,1,2,,NO CHARGES,
11169590,1,1,,NO CHARGES,
11169590,1,2,,NO CHARGES,
11169596,1,1,,NO CHARGES,
11169596,2,1,,NO CHARGES,
11169596,2,2,,NO CHARGES,
11169599,1,1,,NO CHARGES,
11169599,2,1,,NO CHARGES,
11169603,1,1,21,FAIL TO YIELD RIGHT OF WAY - LEFT TURN,13430765
11169603,2,1,,NO CHARGES,
11169611,1,1,,NO CHARGES,
11169611,2,1,,NO CHARGES,
11169615,1,1,14,NO DRIVERS LICENSE,13421430
11169615,1,1,15,FAILURE TO MAINTAIN AN ASSURED CLEAR DISTANCE,13421430
11169615,2,1,,NO CHARGES,
11169615,2,2,,NO CHARGES,
11169615,2,3,,NO CHARGES,
11169615,2,4,,NO CHARGES,
11169615,2,5,,NO CHARGES,
11169619,1,1,,NO CHARGES,
11169619,1,2,,NO CHARGES,
11169619,1,3,,NO CHARGES,
11169619,1,4,,NO CHARGES,
11169619,1,5,,NO CHARGES,
11169619,1,6,,NO CHARGES,
