Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
13079776,3,1,,NO CHARGES,
13079777,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15035066
13079777,2,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,15035065
13079777,3,1,,NO CHARGES,
13079778,1,1,,DWI,130060095
13079779,1,1,,DWI,SAME AS REPORT
13079780,1,1,,FAIL TO STOP & RENDER AID,13-0060375
13079780,1,1,,DWI,13-0060375
13079780,2,1,,NO CHARGES,
13079780,2,2,,NO CHARGES,
13079781,1,1,,NO CHARGES,
13079781,2,1,,NO CHARGES,
13079781,2,2,,NO CHARGES,
13079782,1,1,,RAN STOP LIGHT,13868027
13079782,2,1,,NO CHARGES,
13079782,2,2,,NO CHARGES,
13079783,1,1,,NO CHARGES,
13079783,2,1,,NO CHARGES,
13079783,3,1,,NO CHARGES,
13079785,1,1,,NO CHARGES,
13079785,2,1,,NO CHARGES,
13079786,1,1,,NO CHARGES,
13079786,1,2,,NO CHARGES,
13079787,1,1,,NO DRIVERS LICENSE,13660314
13079787,1,1,,LEAVING THE SCENE COLLISION,13660314
13079787,1,1,,RAN STOP SIGN,13660314
13079787,2,1,,NO CHARGES,
13079788,1,1,,NO CHARGES,
13079788,2,1,,NO CHARGES,
13079788,2,2,,NO CHARGES,
13079788,2,3,,NO CHARGES,
13079789,1,1,,NO CHARGES,
13079789,1,2,,NO CHARGES,
13079790,1,1,,FTMFR (NO INSURANCE),13803457
13079790,2,1,,NO CHARGES,
13079791,1,1,,FAIL TO MAINTAIN ASSURE CLEAR DISTANCE,15018007
13079791,2,1,,NO CHARGES,
13079791,3,1,,NO CHARGES,
13079792,1,1,,RAN STOP LIGHT,13868311
13079792,2,1,,NO CHARGES,
13079792,3,1,,NO CHARGES,
13079792,3,2,,NO CHARGES,
13079793,1,1,,NO CHARGES,
13079794,1,1,,NO CHARGES,
13079794,2,1,,NO CHARGES,
13079795,1,1,,NO CHARGES,
13079795,1,2,,NO CHARGES,
13079795,2,1,,NO CHARGES,
13079795,2,2,,NO CHARGES,
13079796,1,1,,FAILURE TO CONTROL SPEED,13924225
13079796,1,2,,NO CHARGES,
13079796,2,1,,NO DRIVERS LICENSE,13924226
13079796,2,2,,NO CHARGES,
13079796,3,1,,NO CHARGES,
13079796,3,2,,NO CHARGES,
13079796,3,3,,NO CHARGES,
13079796,3,4,,NO CHARGES,
13079796,3,5,,NO CHARGES,
13079798,1,1,,RAN RED LIGHT,13854260
13079798,2,1,,NO CHARGES,
13079799,1,1,,POSSESSION OF MARIJUANA,130091052
13079799,2,1,,NO CHARGES,
13079800,1,1,,FTYROW-STOP SIGN,13852403
13079800,2,1,,NO CHARGES,
13079801,1,1,,NO CHARGES,
13079803,1,1,,NO CHARGES,
13079803,2,1,,NO CHARGES,
13079804,1,1,,NO CHARGES,
13079805,1,1,,NO CHARGES,
13079806,1,1,,NO CHARGES,
13079807,1,1,,NO CHARGES,
13079807,2,1,,FTYROW,13845893
13079808,1,1,,NO CHARGES,
13079809,1,1,,NO CHARGES,
13079810,1,1,,NO CHARGES,
13079810,1,2,,NO CHARGES,
13079810,1,3,,NO CHARGES,
13079810,1,4,,NO CHARGES,
13079812,1,1,,NO CHARGES,
13079813,2,1,,NO CHARGES,
13079815,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DIST,13878759
13079815,2,1,,NO CHARGES,
13079815,3,1,,NO CHARGES,
13079815,4,1,,NO CHARGES,
13079815,5,1,,NO CHARGES,
13079816,1,1,,NO CHARGES,
13079816,2,1,,NO CHARGES,
13079816,2,2,,NO CHARGES,
13079818,1,1,,FAILURE TO YIELD RIGHT OF WAY-LEFT TURN,13876278
13079818,1,2,,NO CHARGES,
13079818,2,1,,NO CHARGES,
13079818,3,1,,NO CHARGES,
13079819,1,1,,F.T.M.A.C.D.-COLLISION,13914695
13079819,2,1,,NO CHARGES,
13079820,1,1,,DRIVING WHILE INTOXICATED,
13079821,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,13852320
13079821,2,1,,NO CHARGES,
13079822,1,1,,FAIL TO MAINTAIN ASSURE CLEAR DISTANCE,13911286
13079822,2,1,,NO CHARGES,
13079822,3,1,,NO CHARGES,
13079822,4,1,,NO CHARGES,
13079823,1,1,,NO CHARGES,
13079823,1,2,,NO CHARGES,
13079823,2,1,,NO CHARGES,
13079824,1,1,,FAILURE TO YIELD-LEFT TURN/INTERSECTION,13913542
13079824,2,1,,NO CHARGES,
13079825,1,1,,FAIL TO YIELD ROW-LEFT TURN,13896285
13079825,1,2,,NO CHARGES,
13079825,2,1,,DWLI CLASS C,13923930
13079826,1,1,,FAIL TO YIELD RIGHT OF WAY TURNING LEFT AT INTERSECTION,13659965
13079826,1,2,,NO CHARGES,
13079826,2,1,,NO CHARGES,
13079826,2,2,,NO CHARGES,
13079827,1,1,,FAILURE TO YIELD LEFT TURN/INTERSECTION,13862541
13079827,2,1,,NO DRIVERS LICENSE,13S63540
13079827,2,2,,NO CHARGES,
13079827,2,3,,NO CHARGES,
13079833,1,1,,FTMFR,13864868
13079833,2,1,,NO CHARGES,
13079835,1,1,,FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE,15039612
13079835,1,1,,FTMFR (NO INSURANCE),15039612
13079835,3,1,,NO CHARGES,
13079835,3,2,,NO CHARGES,
13079835,3,3,,NO CHARGES,
13079835,3,4,,NO CHARGES,
13079835,3,5,,NO CHARGES,
13079835,4,1,,NO CHARGES,
13079835,5,1,,NO CHARGES,
13080910,1,1,,NO CHARGES,
13080910,2,1,,NO CHARGES,
13081181,1,1,,NO CHARGES,
13081933,1,1,,NO CHARGES,
13081933,2,1,,NO CHARGES,
13081933,3,1,,NO CHARGES,
13081934,1,1,,FTY-STOP SIGN (FAIL TO YIELD),13866843
13081934,2,1,,DRIVING WHILE LICENSE INVALID,13866844
13081937,1,1,,FTMACD,13787295
13081937,2,1,,NO CHARGES,
13081938,1,1,,FAILURE TO YIELD RIGHT OF WAY LEFT TURN,13823471
13081938,1,2,,NO CHARGES,
13081938,1,3,,NO CHARGES,
13081938,2,1,,DWLI-SUSPENDED,13823472
13081939,1,1,,"FAIL TO YIELD ROW, PRIVATE DRIVE",13866089
13081939,1,2,,NO CHARGES,
13081939,1,3,,NO CHARGES,
13081939,1,4,,NO CHARGES,
13081939,2,1,,NO CHARGES,
13081939,2,2,,NO CHARGES,
13081940,1,1,,FAIL TO YIELD RIGHT OF WAY EXITING PRIVATE DR,13868783
13081940,2,1,,NO CHARGES,
13081940,2,2,,NO CHARGES,
13081942,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13868981
13081942,2,1,,NO CHARGES,
13081943,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13863107
13081943,2,1,,NO CHARGES,
13081944,1,1,,DISREGARD POSTED SIGN-LEFT TURN ONLY,15026031
13081944,2,1,,NO CHARGES,
13081945,1,1,,FAILURE TO MAINTAIN ASSURED CLEARED DISTANCE,15039022
13081945,2,1,,NO CHARGES,
13081945,2,2,,NO CHARGES,
13081946,1,1,,NO CHARGES,
13081946,2,1,,NO CHARGES,
13081947,1,1,,NO CHARGES,
13081948,1,1,,NO CHARGES,
13081948,2,1,,NO CHARGES,
13081949,1,1,,FAILURE TO MAINTAIN ASSURED AND CLEAR DISTANCE,13660205
13081949,2,1,,NO CHARGES,
13081949,2,2,,NO CHARGES,
13081949,3,1,,NO CHARGES,
13081950,1,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE TTC 545.062,13877078
13081950,2,1,,NO CHARGES,
13081950,2,2,,NO CHARGES,
13081950,2,3,,NO CHARGES,
13081951,1,1,,FTYROW-STOP SIGN,13824747
13081951,2,1,,NO CHARGES,
13081952,1,1,,DWI,130021295
13081952,2,1,,NO CHARGES,
13081953,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,123591367
13081953,2,1,,NO CHARGES,
13081955,1,1,,NO CHARGES,
13081955,1,2,,NO CHARGES,
13081956,1,1,,DWI 2ND,130010441
13081956,1,2,,NO CHARGES,
13081956,2,1,,NO CHARGES,
13081958,1,1,,NO CHARGES,
13081959,1,1,,FAIL TO DRIVE IN MARKED LANE,13854190
13081959,1,2,,NO CHARGES,
13081960,1,1,,FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE,13854026
13081960,2,1,,NO CHARGES,
13081961,1,1,,NO CHARGES,
13081961,2,1,,NO CHARGES,
13081962,1,1,,NO CHARGES,
13081962,2,1,,NO CHARGES,
13081963,1,1,,NO DRIVERS LICENSE,13876384
13081963,2,1,,NO CHARGES,
13081963,2,2,,NO CHARGES,
13081964,1,1,,NO DRIVERS LICENSE,13876398
13081964,1,2,,NO CHARGES,
13081965,1,1,,RAN RED LIGHT,13876396
13081965,2,1,,NO CHARGES,
13081966,1,1,,FAIL TO DRIVE IN MARKED LANE,15042551
13081968,1,1,,NO CHARGES,
13081969,1,1,,FTYROW-PRIVATE DRIVE,13914541
13081969,2,1,,NO CHARGES,
13081970,1,1,,NO CHARGES,
13081970,2,1,,NO CHARGES,
13081972,1,1,,NO CHARGES,
13081974,1,1,,FTYROW-LEFT TURN,13806225
13081974,2,1,,NO CHARGES,
13081975,1,1,,FTYROW-OPEN INTERSECTION,13638225
13081975,2,1,,NO CHARGES,
13081976,1,1,,UNSAFE MOVEMENT,13660014
13081977,1,1,,LEAVING THE SCENE OF A CRASH,
13081978,1,1,,DRIVING WHILE INTOXICATED,130031728
13081978,2,1,,NO CHARGES,
13081978,2,2,,NO CHARGES,
13081979,1,1,,NO CHARGES,
13081980,1,1,,NO CHARGES,
13081980,2,1,,NO CHARGES,
13081981,1,1,,NO CHARGES,
13081982,1,1,,DWI,ARREST
13081982,2,1,,NO CHARGES,
13081983,1,1,,FTMACD,13864179
13081983,2,1,,NO CHARGES,
13081983,3,1,,NO CHARGES,
13081984,1,1,,FAIL TO CONTROL SPEED,13852445
13081984,2,1,,NO CHARGES,
13081984,3,1,,NO CHARGES,
13081984,4,1,,NO CHARGES,
13081985,1,1,,NO CHARGES,
13081986,1,1,,FAIL TO CHANGE ADDRESS W/N 30 DAYS,13860310
13081986,1,1,,FAIL TO DRIVE IN MARKED LANE,13860310
13081987,1,1,,NO CHARGES,
13081988,1,1,,FAIL TO DRIVE IN MARKED LANE,13860260
13081989,1,1,,NO DL,13852484
13081989,1,1,,NO INSURANCE-FTMFR,13852484
13081989,1,2,,NO CHARGES,
13081990,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13874003
13081990,2,1,,NO CHARGES,
13081991,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13860484
13081991,2,1,,NO CHARGES,
13081991,3,1,,NO CHARGES,
13081991,3,2,,NO CHARGES,
13081994,1,1,,NO CHARGES,
13081994,2,1,,NO CHARGES,
13081994,3,1,,NO CHARGES,
13081994,4,1,,NO CHARGES,
13081995,1,1,,NO CHARGES,
13081996,1,1,,NO CHARGES,
13081996,1,2,,NO CHARGES,
13081997,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13659801
13081997,2,1,,NO CHARGES,
13081998,1,1,,NO CHARGES,
13081998,2,1,,NO CHARGES,
13082001,1,1,,NO CHARGES,
13082002,1,1,,NO CHARGES,
13082002,1,2,,NO CHARGES,
13082002,2,1,,NO CHARGES,
13082004,1,1,,NO CHARGES,
13082005,1,1,,NO CHARGES,
13082005,2,1,,NO CHARGES,
13082005,3,1,,NO CHARGES,
13082006,1,1,,NO CHARGES,
13082006,2,1,,NO CHARGES,
13082007,1,1,,NO CHARGES,
13082007,2,1,,NO CHARGES,
13082008,1,1,,DWI,
13082008,2,1,,NO CHARGES,
13082008,2,2,,NO CHARGES,
13082009,1,1,,NO CHARGES,
13082009,2,1,,NO CHARGES,
13082010,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13864151
13082010,2,1,,NO CHARGES,
13082010,2,2,,NO CHARGES,
13082010,2,3,,NO CHARGES,
13082011,1,1,,FTYROW LEFT TURN INTERSECTION,
13082011,2,1,,NO CHARGES,
13082014,1,1,,FAILED TO CONTROL SPEED,13911386
13082015,1,1,,NO CHARGES,
13082015,1,2,,NO CHARGES,
13082016,1,1,,NO CHARGES,
13082016,2,1,,NO CHARGES,
13082017,1,1,,DRIVING WHILE INTOXICATED,130050145
13082018,1,1,,DWI,130050116
13082019,1,1,,DRIVING WHILE INTOXICATED,1300500B
13082019,1,1,,FAIL TO STOP AND RENDER AID,1300500B
13082019,1,1,,FAIL TO IDENTIFY,1300500B
13082019,2,1,,NO CHARGES,
13082020,1,1,,NO CHARGES,
13082021,1,1,,NO CHARGES,
13082022,1,1,,NO CHARGES,
13082023,1,1,,DWI,130041569
13082023,2,1,,NO CHARGES,
13082023,2,2,,NO CHARGES,
13082035,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13872213
13082035,2,1,,NO CHARGES,
13082036,1,1,,DWI,
13082037,1,1,,RAN RED LIGHT,13849808
13082037,1,1,,NO SEATBELT (UNRESTRAINED CHILD,13849808
13082037,1,2,,NO CHARGES,
13082037,1,3,,NO CHARGES,
13082037,1,4,,NO CHARGES,
13082037,1,5,,NO CHARGES,
13082037,2,1,,NO CHARGES,
13082038,1,1,,NO D.L.,13879302
13082038,1,1,,RAN RED LIGHT,13879302
13082038,1,2,,NO CHARGES,
13082038,2,1,,NO CHARGES,
13082038,2,2,,NO CHARGES,
13082038,2,3,,NO CHARGES,
13082038,2,4,,NO CHARGES,
13082038,3,1,,NO CHARGES,
13082040,1,1,,NO CHARGES,
13082040,2,1,,NO CHARGES,
13082041,1,1,,DISREGARD STOP SIGN,13637406
13082041,1,2,,NO CHARGES,
13082041,1,3,,NO CHARGES,
13082041,2,1,,NO CHARGES,
13082043,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13865879
13082043,1,1,,EXPIRED DRIVERS LICENSE,13865879
13082043,2,1,,NO CHARGES,
13082043,2,2,,NO CHARGES,
13082043,2,3,,NO CHARGES,
13082044,1,1,,NO CHARGES,
13085682,1,1,,NO CHARGES,
13085682,2,1,,NO CHARGES,
13085683,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,15038533
13085683,2,1,,NO CHARGES,
13085685,1,1,,NO CHARGES,
13085685,2,1,,NO CHARGES,
13085686,1,1,,NO CHARGES,
13085686,2,1,,NO CHARGES,
13085689,1,1,,NO CHARGES,
13085689,2,1,,NO CHARGES,
13085689,2,2,,NO CHARGES,
13085690,1,1,,NO CHARGES,
13085690,2,1,,UNSAFE MOVEMENT RIGHT,
13085690,2,1,,L.T.S. MOTOR VEHICLE,
13085691,1,1,,NO CHARGES,
13085691,2,1,,NO CHARGES,
13085692,1,1,,NO CHARGES,
13087343,1,1,,NO CHARGES,
13087343,2,1,,NO CHARGES,
13087505,1,1,,NO CHARGES,
13087505,1,2,,NO CHARGES,
13090380,1,1,,NO LIABILITY INSURANCE,T712281
13090380,1,1,,FAIL TO YIELD R.O.W. STOP SIGN,T712281
13090380,1,1,,NO DRIVERS LICENSE,T712281
13090380,1,1,,UNREGISTERED VEHICLE,T712281
13090380,1,2,,NO CHARGES,
13090380,2,1,,NO CHARGES,
13090380,2,2,,NO CHARGES,
13092113,1,1,,FAIL TO YIELD ROW-PRIVATE DRIVE,56856
13092113,1,2,,NO CHARGES,
13092113,2,1,,NO CHARGES,
13093171,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13909641
13093172,1,1,,NO CHARGES,
13093172,2,1,,NO CHARGES,
13093174,1,1,,FAIL TO MAINTAIN AN ASSURED CLEAR DISTANCE,15021050
13093174,3,1,,NO CHARGES,
13093174,4,1,,NO CHARGES,
13093175,1,1,,NO DL,15035067
13093175,1,1,,EXPIRED MVI (12/12),15035067
