Crash_ID,Damaged_Property
12773874,GUARDRAIL
12773895,SIGN
12773895,ELECT POLE #292110
12773899,SONIC BLDG
12775561,LIGHT POLE DESTROYED
12776025,"BUSHES, AND 1 BRICK ON BLDG."
12776504,GUARD RAIL
12780819,STREET BARRIER/GUARDRAIL
12780819,PRIVATE RESIDENCE
12780838,CEMENT DRAINAGE DITCH
12780838,GUARD RAIL
12781779,MAILBOX
12781779,UTILITY POLE #303075
12781807,ROCK/RAIL
12781858,CONCRETE
12781870,YIELD SIGN
12781943,2 WINDOWS & WINDOW FRAME MACHINE ROLLER
12782076,GUARD RAIL
12782084,DRIVE-THRU SUPPORT COLUMN
12782157,CITY TELEPHONE POLE
12782157,CITY STREET SIGN
12782166,10 FEET GUARD RAIL DAMAGE
12782188,TELEPHONE POLE
12782188,STOP SIGN
12782199,UTILITY POLE 391646
12782205,FENCE & STONE WALL
12782224,2 WOODEN UTILITIY POLES
12782229,FRONT YARD
12782230,LANDSCAPING WALL/FENCE
12783986,GRAY BARRIER
12784016,GARAGE DOOR
12784020,LANDSCAPING/IRRIGATION SYSTEM
12784061,RAILING FOR STAIRS
12784081,TREES
12784111,TREE
12784124,"FENCE, HOUSE-SIDE WALL"
12784124,WOOD/CHAIN FENCE
12792907,TWO TOLL BOOTH ATTENUATORS
12793153,CONSTRUCTION MATERIALS
12793164,CENTER CABLE GUARD RAIL
12793166,POLE #306105
12793222,FRONT GATE (MARQUIS APTS)
12793424,LIGHT/ELECTRICAL POLE #209265
12793455,FIREPLUG
12793455,CHAINLINK FENCE
12793460,FENCE (HOLE)
12793518,TELEPHONE JUNCTION BOX
12793518,FENCE
12793519,RR XING ARM/MECHANICAL BOX
12793520,GUARDRAIL EAST CURB
12793521,2 ARROW SIGNS
12793528,TRAFFIC SIGN
12793528,LANDSCAPING
12793531,DOWNED DIRECTIONAL SIGN
12793564,GUARD RAIL
12793594,LIGHT POLE #356679
12793598,RR CROSSING ARM #924564M
12793608,BARBED WIRE FENCE
12793613,CITY LIGHT POLE SUSPENSION LINE
12793627,"""NO PARKING"" SIGN"
12793652,APT #101-WALL
12793660,SCRAPESON STORE EXTERIOR OF BLDG
12793677,TRAFFIC SIGNAL CNTRL BOX
12793677,POWER SUPPLY BOX
12793680,FIRE HYDRANT
12793688,TREE IN MEDIAN
12793718,GUARDRAIL DAMAGE BY ENTRANCE RAMP
12793752,SPEED LIMIT SIGN
12793873,LIGHT POLE #391602
12793874,40FT GUARDRAIL DAMAGE NCL
12793929,GRANITE WAL
12793935,ARROW SIGN
12793974,"FENCE, ROCKWORK"
12793981,CITY GAS LINE
12793985,MAIL BOX
12793986,PEDESTRIAN SIGNAL LIGHT
12794763,STONE MAILBOX
12794763,STREET LIGHT POLE
12798802,CRASH CUSHION
12800301,GUARDRAIL
12803579,GUARDRAIL DAMAGE
12803687,STOP SIGN
12803687,WROUGHT IRON FENCE
12803723,MAILBOX
12803724,TREE IN PARK
12803753,OAK TREE
12803756,FENCE
12803757,25 FEET OF GUARD RAIL
12803764,TXDOT HWY SIGN
12803842,POLE 24661C
12803865,SIGNAL POLE (WALK)
12805174,TRAILER HOME
12805207,BUILDING D LOWER LEVEL PARKING WALL
12805257,"INTERIOR WALL, TILING, BATH TUB"
12805257,"2 CONDENSERS, BIKE RAIL, EXTERIOR WALL"
12805260,CROSSWALK SIGN SE CORNER
12805287,MAN HOLE COVER
12805288,LANDSCAPE/FENCE/YARD
12805296,TOLL BOOTH/LANE CONTRL AIM
12805463,LANDSCAPE
12805466,CART CORRAL
12805533,ONE WAY SIGN
12805538,STREET SIGN
12805542,STREET LIGHT POLE #388098
12805573,CRASH BARRIERS
12805577,TIRE TRACKS ON GRASS
12805577,SLIGHT DAMAGE TO TREE
12805632,2800 BLK MOPAC SB GUARDRAIL
12805663,METAL LIGHT POLE
12805696,POWER POLE
12805696,FIRE HYDRANT
12805699,GUARDRAIL
12805752,FRONT GATE
12805753,ANTIQUE FURNITURE
12805753,GARAGE DOOR
12807850,STREET SIGN
12807850,LIGHT POLE
12808570,1-MAILBOX; 30' WOOD RAIL FENCE
12818972,TREE
12818974,BUILDING
12819598,GUARDRAIL
12819610,UTILITY POLE #372044
12819613,CITY OF AUSTIN STREET LAMP/POLE
12819622,E. STASSNEY LN. OVERPASS
12819656,GAS PUMP
12819662,FIRE HYDRANT
12819662,SPEED LIMIT SIGN & POLE
12819688,POLE
12819743,"""DO NOT ENTER"" SIGN"
12819761,DAMAGE TO CARPORT
12819762,TELEPHONE POLE #302964
12819767,GUARD RAIL
12819790,GUARD RAIL-SOUTH CURBLINE
12819804,TX GAS METER
12820391,MAILBOX
12821763,TRAFFIC CONTROL SIGNAL
12828386,UTILITY POLE #212654
12828392,MAILBOX
12828407,LIGHT POLE #377001
12828408,GUARDRAIL-15FT
12828410,GUARDRAIL
12828417,FRONT BUSH/LANDSCAPING
12828417,CABLE/BROADBAND BOX
12828422,LIGHT POLE #394090
12828424,MOTORIZED WHEELCHAIR (JAZZY 614)
12828446,FIRE HYDRANT
12828479,LIGHT POLE
12828517,GUARDRAIL DAMAGE (MINOR)
12828535,FIRE HYDRANT
12828539,GUARDRAIL
12828551,BRICK WALL
12828575,POWER POLE
12828577,LIGHT POLE
12828578,TELEPHONE POLE
12828586,GUIDE WIRE & METAL POLES
12828593,LIGHT POLE (236032)
12828599,FENCE
12828599,2 TELEPHONE POLES
12828604,LANDSCAPING
12828604,"MAILBOX, LANDSCAPING"
12828620,TREE & WINDOW #555
12828633,CAR WASH MACHINERY
12828649,YARD/TREE
12832512,PHONE POLE
12832512,FENCE
12832539,ENTRANCE GATE AND COLUMN
12832546,GUARDRAIL APPROX. 30'
12832623,TRASH COMPACTOR
12832625,TELEPHONE WIRE BOX
12832625,OAK TREE
12832683,LIGHT POLE
12832721,CROSSWALK-WALK/DON'T WALK SIGN
12832731,CITY OF AUSTIN TRAFFIC SIGN
12832831,ELECTRIC GROUND WIRE
12832840,GUARDRAIL
12832943,STREET SIGN
12832994,LIGHT POLE
12833002,GUARDRAIL
12833004,RETAINING WALL
12833155,GUARDRAIL
12833158,STREET SIGN
12833162,BRICK MAIL BOX
12833860,GUARDRAIL
12835112,NO PARKING SIGN
12835114,4' CHAIN LINK FENCE
12835150,DIRECTIONAL SIGN MERGE
12835198,LIGHT POLE
12835254,BIKE OF CYCLIST (COLNAGO)
12835300,GUARD RAIL
12835302,FENCE
12835308,MEDIAN WIRE GUARD RAIL
12835386,AC UNIT
12835402,DECELERATION GUARDRAIL
12835405,SIGN-IH 35 ENTRANCE SIGN
12835442,APARTMENT BUILDING/REINLI ARMS
12835470,APPROX 50 GUARD R
12837781,TREE IN FRONT YARD
12837781,MAIL BOX
12837788,LIGHT POLE
12837789,COVER PORT
12839375,GAS PUMP BALLARD
12839377,ELECTRIC POLE GUIDE LINES
12839377,FENCE
12839382,MAILBOX
12839470,BUSHES/LANDSCAPING
12839515,GUARD RAIL
12839522,RT TURN ONLY SIGN
12839522,UTILITY POLE/TRANSFORMER
12839577,FIRE HYDRANT
12839580,PLANT & FENCE
12839632,FENCE
12839674,PARK & RIDE SIGN
12839679,EXIT GATE
12839679,GATE HOUSE
12839710,TREE
12839719,GUARDRAIL
12839725,ELECTRIC POLE
12839752,REAR WALL
12839768,UNCLE BOB'S SELF STORAGE
12839812,BLDG. ENTRANCE
12839813,GUARD RAIL 20'
12839890,"SIGN ""ROW"""
12839943,60 FEET GUARD RAIL
12840852,MAILBOX (BRICK MAILBOX-KNOCKED OVER)
12840855,PEDESTRIAN TRAFFIC CONTROL DEVICE
12840857,15' TREE AND YARD
12840920,GUARDRAIL (APPROX 50')
12847884,GUARD RAIL DAMAGE
12848082,LANDSCAPE WALL
12848099,LAND SCAPE
12848099,CABLE BOX
12848124,FIRE HYDRANT
12848173,GUARD RAIL
12848176,FENCE
12848176,FENCE
12848185,BICYCLE
12848188,16' WOODEN FENCE
12848188,PHONE JUNCTION BOX
12848191,ROCK PLANTER
12848222,FENCE
12848222,FENCE
12848238,MANHOLE COVER
12848239,PEDESTRIAN LIGHT POLE
12848296,TREE
12848296,BUSH
12848338,GUARD RAIL
12848371,WOODEN PRIVACY FENCE
12848384,NO PARKING SIGN
12848394,"NO ENGINE BRAKE ""SIGN"
12848414,METAL WARNING SIGN REFLECTIVE
12848452,POLE AT S.E. CORNER
12848452,LARGE METAL TRAFFIC CONTROL
12848453,GUARD RAIL
12849195,UNIT 3-MAILBOX
12849228,UTILITY POLE #266086
12850433,FRONT GATE OF HP
12850444,FENCE
12850447,TXDOT LODGING SIGN (EXIT 240 S/B)
12850459,TREES & LAWN
12850470,"CEMENT WALL, CONCRETE CURB, POST"
12850472,LIGHT POLE & CONCRETE BASE
12852816,APARTMENT COMPLEX SIGN
12852883,FIRE HYDRANT
12852883,BRICK WALL
12852944,PEDESTRIAN CONTROL SIGNAL
12852945,ROUTE ENTRY RAMP MARKER
12852945,REFLECTOR POLE
12862647,50 FEET OF FENCE LINE
12862911,GUARD RAIL
12862911,SIGN
12862948,GUARD RAIL-20 FT
12863626,GUARDRAIL
12864258,SIGN POST (NO LEFT TURN)
12864264,LIGHT POLE
12864267,TRASH CAN/COMPACTER
12864268,RAIL ROAD CROSSING ARM
12864302,6900 AIRIES LN
12864307,TELEPHONE POLE-238675
12864313,GUARD RAIL
12864329,TREE (FRONT LAWN)
12864358,POLE AND CABLE IN CENTER MEDIAN
12864394,TREES
12864407,DUMPSTER
12864410,BROKEN CONCRETE PLUM
12864418,STOP SIGN/ROAD SIGN
12864419,TIME WARNER CABLE BOX
12864426,ENERGY/POWER POLE #211266
12864427,MAILBOX (BRICK)
12864427,MAILBOX (BRICK)
12864433,RETAINING WALL/FENCE
12864443,CITY OF AUSTIN FIRE HYDRANT
12864452,STOP SIGN
12864458,FENCE AT PROPERTY LINE
12864486,"""ONE WAY"" SIGN"
12864495,CHEVRON GAS PUMP
12864498,ELECTRICITY POLE
12864500,TRASH CAN
12864513,CERNTO BICYCLE
12864519,BROKEN ONE-WAY SIGN
12864522,YELLOW ARROW SIGN
12864525,FIRE HYDRANT
12864526,GUARD RAAIL
12864526,LIGHTPOLE #360837
12864535,GUARD RAIL DAMAGED
12864540,STEEL UTILITY POLE
12864550,POWER POLE #242468
12864563,CHAIN LINK FENCE
12868524,TRAFFIC SIGN
12868528,"BUILDING, BROKEN LIQUOR BOTTLES"
12868528,BUILDING AND DOOR
12870274,APPROX 60' OF GUARDRAIL
12870288,TRAFFIC LIGHT POLE 382246
12870294,STREET SIGN
12870324,SHELL GAS STATION
12870366,1500 ROYAL CREST DR.
12870389,UTILITY POLE #381188
12870406,'OAK KNOLL DRIVE NEXT SIGNAL' STREET SIG
12870406,LANDSCAPING (VEGITATION/GRAVEL)
12870407,FENCE-LINE
12870407,DIRECTIONAL SIGN
12870417,CARPORT TO HOUSE
12870449,CABLE BARRIER
12877806,TWO ELECTRICAL TRANSFORMERS
12877806,LAWN/PLANTS
12878673,UTILITY POLE #257408
12878696,CONCRETE CULVERT
12878767,WOODEN FENCE-15FT
12878767,CITY OF AUSTIN STOP SIGN
12878778,LARGE METAL GATE AND MOTOR
12878778,HOUSE COLUMN
12878780,UTILITY POLE #246270
12878790,YIELD SIGN
12878790,GAS PUMP #13/14
12878798,POLE #344971
12878804,TELEPHONE BOX #7400
12879880,EXIT GUARDRAIL
12879888,MULTIPLE TREES
12879906,CURB AROUND ISLAND/PLANTS
12879949,STOP SIGN
12879972,CITY LIGHT POLE #378813
12879989,CONCRETE POLE
12880089,WOODEN STEPS
12880091,TRAFFIC CONTROL DEVICE/LIGHT POLE
12880141,GUARDRAIL DAMAGE
12880184,LIGHT POLE 371457
12880186,ELECTRICAL BOX
12880189,"BUS STOP/BENCHES,BLOCKWALL, LIGHT POLE"
12880353,ACCESS GATE
12880914,LANDSCAPING
12884411,LIGHT POLE
12884411,OVERHEAD CABLE
12885367,RAILROAD CROSSING GATE
12885484,BRICK MAIL BOX
12886014,FENCEPOST
12889558,GUARDRAIL
12889570,FIRE HYDRANT
12890317,WEST WALL OF SHARPS LOCKSMITH
12890319,STREET LIGHT POLE
12890333,TIRE MARKS IN YARD
12890358,HACKBERRY TREE
12890370,TREE/LANDSCAPING
12890378,SEWER PIPE LINE
12890385,STREET LIGHT POLE #379156
12890427,CROSSWALK SIGN
12890444,PORT-A-POTTIE
12890455,"PATIO, BUILDING STRUCTURE"
12890458,POWER LINE POLE 203509
12890458,STREET SIGN
12890463,GUARD RAIL @ LOCATION
12890489,GUARD RAIL
12890491,LIGHT POLE #381665
12890495,801 TURTLE CREEK (HOUSE)
12890503,ROW-NO PARKING SIGN
12890524,CHAIN LINK FENCE
12890526,TRAFFIC LIGHT POLE POLE #361360
12890538,TRAFFIC CABLE
12890548,10 FT OF GUARDRAIL
12890718,POWER LINE
12890718,STREET LIGHT POLE
12890719,"BUILDING, LANDSCAPE, IRON FENCE"
12890721,GUARDRAIL
12894879,LEFT FRONT QUARTER PANEL/BUMPER
12901338,STOP SIGN AT PARMER/EUROPA
12901351,GAURD RAIL
12901358,GUARD RAIL
12901395,LIGHT POLE (PED WALK)
12901453,TREE AND SHRUBS
12901454,TREE/POLE/SIGN
12901520,TREE
12901522,MAILBOX
12901528,METAL LIGHT POLE
12901530,METAL LADDER
12901548,METAL LIGHT POLE
12901614,LANDSCAPING/BRICKS
12901626,"4 TO 5 SMALL POSTS, CABLE"
12901627,MEDIAN CABLES/GUARD RAIL
12901650,FENCE
12901664,GUARD RAILING
12901680,TREES
12901683,BRICK WALL
12901705,METAL GUARDRAIL (25 FT)
12901729,LIGHT POLE #347162
12901732,UTILITY POLE #210591
12901737,STOP SIGN
12905301,RAILROAD ARM
12905301,CHAIN LINK FENCE
12907592,GUARD RAIL
12908454,FENCE
12908478,ONE WAY & MERGE LANE SIGN
12908478,GUARD RAIL
12908504,GUARD RAIL
12908506,FENCE
12908518,FENCE
12908546,BARBED-WIRE FENCE
12908570,"WOOD FENCE & BUSHES, SMALL TREES"
12908573,IRON GATE
12908578,HILLCREST-STONE SIGN FOR A NEIGHBORHOOD
12908604,SIGN
12908604,TREE
12908647,STREET LAMP POLE
12908649,CITY SIGN
12911526,APPROX 3 FT BRICK WALL ABOUT 25 FT LONG
12911541,RAILROAD CROSSING SIGNAL
12911549,DAMAGED ROCK PILLAR
12911586,TURN SIGN
12911586,TREE
12911649,STREET LIGHT POLE
12911668,SIGNAL LIGHT POLE
12911668,POWER LINE POLE
12911674,LANSCAPING-TREES
12911677,POWER POLE #384975
12911682,CENTER DIVIDER GUARD RAIL
12911696,BRICK WALL
12911719,3 TREES 7-6' TO 8' EACH
12911725,"FENCE, EATING AREA (TABLES)"
12911781,CONCRETE DIVIDER
12911784,STUCCO/CEMENT POSTS (3)
12911794,ELECTRIC POLE #CKT942
12911802,GUARD RAIL
12911813,CONCRETE WALL
12911814,UTILITY POLE 253375
12911819,FENCE
12911821,WOODEN FENCE
12911823,GUARD RAIL BARRIER
12911827,6 FT FENCE
12911827,CEDAR TREE
12911837,UTILITY POLE
12911838,PRIVACY FENCE ALONG MOPAC
12911838,GUARD RAIL-25 FEET
12919651,BRIDGE BY BLDG 5
12920698,ROAD SIGN
12921094,LANDSCAPING
12923458,SHARP TURN SIGN
12923907,GATE ARM TO PARKING LOT
12923910,METAL POST
12923910,VIDEO CAMERA SYSTEM
12923993,TRAFFIC LIGHT POLE
12923997,FIRE HYDRANT
12924003,LIGHT POLE #281834
12924018,WARNING SIGN
12924018,RAILROAD CROSSING GAURD
12924020,YIELD SIGN/POLE/CEMENT PILLAR
12924044,VARIOUS NO PARKING SIGNS
12924044,FIRE HYDRANT
12924068,ELECTRIC BOX FOR TRAFFIC LIGHT
12924078,GUARD RAIL
12924079,MAILBOX 5602 DONUANA
12924079,MAILBOX 5600 DONUANA
12924087,STREET SIGN IN MEDIAN
12924094,CHAIN FENCE
12924100,FIRE HYDRANT
12924100,PEDESTRIAN SIGN
12924110,BICYCLE
12924129,POLE #355222
12924131,GUARDRAIL
12924143,IRON FENCE
12924176,APARTMENT
12927024,BARB WAIRE FENCE
12932902,GUARD RAIL
12932952,25FT. OAK TREE (NO DAMAGE)
12932983,LANDSCAPING/LAWN
12935833,PEDESTRIAN CROSSWALK INDICATOR POLE
12936840,GUARDRAIL FRONTAGE
12936860,GUARD RAIL
12936885,ONE WAY SIGN
12936896,GREEN BELT (TREES)
12936909,FENCE
12936934,FIRE HYDRANT
12936937,PRIVACY FENCE
12936962,GUARD RAIL
12936975,NO U-TURN SIGN
12937009,GUARDRAIL
12937022,STREET SIGN/LANDSCAPE DAMAGE
12937033,TREK BICYCLE
12937050,BICYCLE
12937074,GAS PUMP DAMAGED
12937086,GUARDRAIL DAMAGE IN
12937086,THE 6800 BLK OF METROPOLIS DR EB
12937096,GUARD RAIL (30FT)
12937130,GENIE S-45 BOOM LIFT
12937138,RAIL ROAD ARM #765806R
12938501,GUARD RAIL
12940192,ELECTRIC OUTLETS
12943400,SCRAPE ON CENTER MEDIAN
12944821,2 GUARD RAILS
12944823,CONSTRUCTION MACHINERY (BOB CAT)
12944823,GUARD RAIL
12945986,CONCRETE POLE
12945986,METAL FENCE
12947969,GUARD RAIL
12947981,SCHOOL FENCE
12948035,TREE AND LANDSCAPING
12948050,LIGHT POLE
12948056,YELLOW POLE/BAY AREA LIFT
12948058,TREE/PLANTS
12948058,STREET SIGN
12948061,CONCRETE DRIVEWAY
12948075,HEDGES/SPRINKLERS
12948085,PHONE POLE/PHONE BOX
12948085,PROPERTY FENCE
12948095,GUARD RAILS
12948101,"""DO NOT ENTER"" SIGN"
12948114,ROCK WALL
12948120,GUARD RAIL METAL-10 FT
12948126,HOUSE
12948128,LIGHT POLE (FIRST ONE N OF INT)
12948139,MAIL BOX & POLE
12948145,TRAFFIC LIGHT CONTROL BOX
12948173,GUARD RAIL
12948222,NO PARKING SIGN
12948223,TRAFFIC LIGHT BOX
12948821,GREY MUTINY BICYCLE
12948821,S&M BICYCLE
12948821,CULT OSV3-SILVER BICYCLE
12948832,LIGHT POLE 388675
12949280,STONE WALL
12950045,BUSINESS SIGN
12954636,GAURD RAIL
12954678,LIGHT POLE #365263
12960297,CONCRETE WALL
12960307,CHAIN LINK FENCE
12960320,TRAFFIC SIGNS
12960324,GUARDRAIL DAMAGE 8200 N. MOPAC EXPY S/B
12960341,TREE
12960351,THREE SMALL POLES
12960357,"TREE, CONCRETE BARRIER"
12960373,CONCRETE DRAIN
12960379,7101 CAYENNE LN HOUSE/FENCE
12960382,ONE WAY SIGN/POLE
12960402,FIRE HYDRANT 7708 COPANO DR
12960402,LIGHT POLE #216278
12960406,LIGHT POLE IN MEDIAN
12963220,TRAFFIC POLE
12963270,CONCRETE BARRIER
12963737,6122 #B VALIANT CIR
12963741,CATCH RAIL CABLES
12963759,HOUSE AT 304 W. GRADY
12963790,CONCRET BARRIER
12963810,LIGHT POLE
12963865,STONE MAILBOX AND LANDSCAPING
12963869,PHONE POLE
12963869,TRASH CANS
12963880,FENCE
12963885,ROAD SIGN
12963912,GUARDRAIL
12963934,POWER POLES #2915 #26821
12963946,GUARDRAIL
12963949,GUARD RAIL
12963972,GAURDRAIL
12963975,MINOR DAMAGE TO BICYCLE
12963986,ELEVATED CURB AREA OF ENTRY WAY
12963992,MASONED WALL
12964008,WELL'S FARGO POLE
12964011,"""ONE-WAY"" SIGN"
12964011,SM TREE
12964019,CHAIN LINK FENCING
12964025,STREET POLE/SIGNS
12964032,GUARD RAIL
12964042,GUARD RAIL
12964054,HOUSE/2605 NORTHLAND DR
12964061,WHITE METAL FENCE
12964071,BUILDING/WINDOW
12964077,TRAFFIC CONTROL BOX
12964077,COMET CLEANERS BUILDING
12972024,BICYCLE
12972035,"MAILBOX, RESIDENCE, LANDSCAPING"
12972059,TRASH DUMPSTER
12972151,BUS STOP SIGN & TRASHCAN
12972239,TELEPHONE POLE #3821175
12972246,STOP SIGN
12972247,STREET SIGN
12979085,HOUSING EXTERIOR
12979085,TELEPHONE POLE #248755
12979105,TELEPHONE POLE
12979184,TELEPHONE POLE (#349840)
12979185,15FT OF GUARDRAIL
12979219,BUILDING-8700 MANACHA #121
12979225,FENCE
12979251,STORAGE SHED AND FENCING
12979267,GUARD RAIL
12979268,WOODEN PRIVACY FENCE
12979277,STOP SIGN
12979281,AT&T PHONE BOX
12979283,CAP METRO BUS STOP #6438
12979286,MAILBOX
12979289,TELEPHONE POLE #212654
12979297,GUARD RAIL
12979308,PROPERTY FENCE AND FENCE POST
12979322,MOPAC SIGNS
12979325,SBC PHONEBOX #8500
12979340,CINDER BLOCK WALL
12979394,CONTROL BOX FORT STOP LIGHTS
12979411,TRAFFIC CONTROL BOX
12979415,ROAD SIGN AND REBAR VALUE ($300)
12979422,(LANDSCAPE) 2106 MONARCH DR
12979451,GUARDRAIL DAMAGE (6 FT)
12979492,GUARD RAIL (EXIT RAMP)
12979517,ROAD SIGNS
12979517,GUARD RAIL ABOUT 50FT
12979532,CROSSING SIGNAL LIGHT
12979546,AUSTIN ENERGY UTILITY POLE 302664
12979548,LIGHT & CROSSING SIGNAL
12979553,MEDIAN CABLES
12979569,GAURDRAIL
12985280,METAL FENCING (40 FEET)
12986975,GUARDRAIL AND POST
12988021,"RESTAURANT, 6002 BURLESON"
12988028,FENCE
12988028,MAILBOX
12988033,CITY OF AUSTIN POWER POLE
12988035,RESIDENCE 4811 S. CONGRESS
12988035,POSTAL BOXES
12988036,LIGHT POLE #154370
12988054,BICYCLE
12988058,LIGHT POLE #382532
12988061,GUARDRAIL (15 FEET)
12988073,WHITNEY BLDG (6) SIGN & LANDSCAPE
12988093,SAFETY CABLE
12988106,PAVEMENT
12989287,METAL POST
12989291,FIRE HYDRANT
12989299,GUARDRAIL
12989335,WALL AROUND PROPERTY
12989335,TREE
12989339,TXDOT TRAFFIC SIGN
12989349,ENTRY SIGN TO (12301)
12989360,AUSTIN ENERGY PHONE POLE
12989363,GUARD RAIL
12989381,TRAILER
12989381,LANDSCAPING
12989389,FIRE HYDRANT
12989408,UTILITY POLE #202596
12989419,GAURD RAIL
12991678,TREE
12992553,HI-WAY 71 OVERPASS
12992699,"FENCE, TREE, SPRINKLER"
12992709,FIRE HYDRANT
12992742,METAL LIGHT POLE #378745
12992743,15 FEET OF GUARD RAIL
12992747,NO PARKING SIGN
12992788,MAILBOX
12992793,BUSHES (100.00 DOLLAR VALUE)
12992793,ATTACHED GARAGE
12992799,DISCOUNT TAX SIGN
12992817,ROCK WALL
12992835,IH 35 NORTH SIGN
12992857,STREET LIGHT (3RD POLE SOUTH OR INT. NO)
12993967,SECRUITY GATE
12994570,ELECTRICAL POLE #390568
12994573,FIRE HYDRANT
12994602,"FENCE/BACK YARD DECOR $1,000"
12994621,TRAFFIC LIGHT POLE
12994631,TREES
12994684,WRONG WAY SIGN
12994778,BICYCLE
13000180,TELEPHONE POLE
13000208,UTILITY POLES R5-8854
13000209,40' GUARD RAIL
13000219,BARRICADE
13000232,LIGHT POLE #339738
13000232,ROCK WALL
13000234,TRAFFIC SIGN
13000242,"SIGN, TREES"
13000255,ONE WAY SIGN
13000267,GUARD RAIL
13000271,5709 BOLM ROAD HOUSE
13000271,FENCE
13000276,CRASH CONTINUATOR
13000277,DENT TO PORTABLE WATER FILLED BARRICADE
13000278,RESIDENCE/WALL
13000280,FENCE
13000301,TRAFFIC CONTROL BOX
13000328,LIGHT POLE
13000328,TRANSFORMER
13000330,BENT ELEC. CONDUIT
13000359,FENCE
13000371,W. CURB OF S. 1ST ST
13000372,"EXIT SIGN (230-A), POLE"
13000374,TREES AND BUSHES
13000377,PEDI CAB
13000398,TREE UPROOTED
13000399,GUARDRAIL & TRAFFIC CONTROL SIGN
13000420,SHELL GAS SIGN
13000435,CAR WASH MACHINERY
13001125,DO NOT ENTER STREET SIGN
13001832,TREE
13007361,MAILBOX
13007361,TELEPHONE POLE
13007362,TREE/LANDSCAPING
13007578,LIGHT POLE #377020
13007592,FRONT YARD/LARGE TREE
13007619,TREE
13007621,BARRIER WALL
13007626,ONE WAY SIGN
13007644,GUARD RAILING
13007649,OFF RAMP BARRICADE
13007652,GARDEN/GARAGE
13007658,GUARD RAIL
13007660,GUARD RAIL
13007664,LIGHT POLE #382581
13007664,FIRE HYDRANT
13007678,GUARD RAIL 100 FT
13007692,10 FT GUARDRAIL DAMAGE
13007704,HIGHWAY SIGN
13007706,FENCE TO A HOUSE
13007718,SECURITY FENCE
13007742,WOODEN TELEPHONE POLE #238576
13007749,RED REFLECTOR SIGN AND METAL POLE
13007758,POLE-362469
13007762,YEILD SIGN
13007767,TXDOT SIGN
13007774,POWER POLL
13007785,ALOVERA CACTUS PLANT
13017314,ARCHWAY AT MEHLS MOTEL
13017320,TREE
13017605,PRIVATE GATE
13018817,HOUSE
13018822,DIRECTIONAL SIGN
13018828,FIRE HYDRANT #90707
13018833,SUPPORT PILLAR
13018866,CITY STREET SIGN (35 MPH)
13018866,HOUSE FENCE
13018899,HOUSE
13018902,ELECTRICAL BOX
13018928,STONE MAILBOX
13018963,GUARDRAIL
13018980,FENCE DAMAGE
13018980,TELEPHONE POLE #201876
13018983,VEHICLE STRUCK BRICK WALL
13018990,FIRE HYDRANT
13018998,CONCRETE WALL
13019004,TINTARA APT SIGN
13019011,TREE AT 1712 SALINA ST.
13019019,CROSSWALK LIGHT
13019030,2-ROAD SIGNS IN MEDIUM
13019036,TREE & STONEWORK
13019794,FIELD FENCE
13020155,CAR PORT
13020155,FENCE
13020165,2 STREET SIGNS
13020165,ELECTRONIC CROSSWALK
13020169,GUARD RAIL
13020192,GAURD RAIL DAMAGE
13024878,TREE
13024890,SECURITY FENCE
13024915,50' GUARD RAIL
13027314,MAILBOX/CABLE BOX/YARD
13027314,WALL/YARD
13027318,WOODEN FENCE
13027328,GUARD RAIL
13027404,BICYCLE
13027425,TREE
13027428,GARAGE DOOR
13027530,LIGHT POLE
13027842,UTILITY POLE
13027854,ELECTRICAL POLES
13029500,RETAINING WALL/GUARDRAIL
13029507,GUARD RAIL
13029513,FENCE
13029533,BACKYARD FENCE
13029533,BACKYARD FENCE
13029535,BROKEN SPRINKLER HEAD
13029539,BARB WIRE FENCE
13029542,CITY POLE #461803
13029554,FRONT ENTRANCE/EXIT GATE
13031340,TRAFFIC SIGNAL POLE
13039466,ENERGY POLE/TRANSFORMER
13039466,FENCE
13039483,BUMPER GUARD
13039495,BUS STOP SIGN TRASH CAN
13039496,HWY EXIT SIGN
13039499,COA LIGHT POLE #384642
13039508,DRIVEWAY CURB
13039518,RAMADA LIMITED BUILDING
13039523,PLANTS
13039539,UTILITY POLE
13039540,GUARDRAIL (MINIMAL)
13039554,MAILBOXES
13039556,FENCE
13039567,GUARDRAIL
13039575,5314 DOE VALLEY LN
13039576,HOUSE
13039596,SIGN W/LANE DIRECTION
13039602,FIRE HYDRANT
13039606,BRICK MAIL BOX
13039606,LANDSCAPING
13039612,ONE WAY SIGN
13039612,RED LIGHT
13039651,BICYCLE
13039671,METAL GUARDRAIL
13039676,E. MLKJR. BLVD ROAD SIGN
13039719,BRICK WALL & MAILBOX
13039730,1401 VISTA RIDGE COVE
13039735,TELEPHONE POLE
13039745,UTILITY POLE #1009
13039749,UTILITY POLE #228093
13039750,METAL FENCE
13040416,GUARDRAIL/POSTS
13040424,GUARD RAIL
13040425,GUARD RAIL
13040428,SCHWAN FOOD CO
13041104,GUARDRAIL
13042213,HOUSE
13042213,LIGHT POLE
13042270,MAILBOX
13042270,MAILBOX
13042282,LIGHT POLE #29283933
13042320,DIVIDING WALL
13046418,35-40 FEET OF GUARDRAIL
13046428,FENCE AND BRICK GATE
13046449,POWER POLE/LAMP
13046486,TRAFFIC CONTROL DEVICE
